#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,身の証を立ててから出直してくるんだね,Come back after proving your worth.,ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,7
0,,"ロイグの乱心――黒い騎士の暗躍――
両方ともフィンダムに生きる我々の
気風が招いた凶事ということでしょうか","Loeg's Madness - The Dark Machinations of the
Black Knight.
Both of these unfortunate events have been
brought upon us, who live in Phindym, by our own
way of life, wouldn't you say?",ui\00_message\npc\base\n2600.gmd,\npc\n2600.arc,n2600.arc,77
0,,何かご用かな？,"Hello, do you need anything?",ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,0
0,,"戦技というものは奥が深い
常に学ばせていただく身だよ","The art of warfare is profound.
I am always a student, constantly learning.",ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,1
0,,"宿泊だったら<VAL PRICE_INN>だよ
ハーブで編んだ特製の寝床を
用意してあるけど、どうかな？","If it's lodging, it'll be <VAL PRICE_INN>.
I have prepared a specially woven bed made of
herbs, how about it?",ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,2
0,,はい,OK,ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,3
0,,いいえ,Cancel,ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,4
0,,"ハーブの香りを楽しめる寝床を用意してある
疲れていたら泊まっていくといいよ","We have prepared a sleeping area where you can
enjoy the scent of herbs.
If you're tired, feel free to stay overnight.",ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,5
0,,はい,OK,ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,6
0,,いいえ,Cancel,ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,7
0,,"ふむ――この《弱化の治療》には
<VAL PRICE_WEAK>かかりそうだ
いいかな？","Hmm... for this ""Treat Weakness"", it seems like
it will cost <VAL PRICE_WEAK>. Is that alright?",ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,8
0,,はい,OK,ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,9
0,,いいえ,Cancel,ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,10
0,,"おや、弱化していないようだね
元気で何よりだ","Oh, it seems you haven't weakened, huh?
Being healthy is the most important thing after
all.",ui\00_message\npc\base\n2601.gmd,\npc\n2601.arc,n2601.arc,11
0,,"おや、何か必要なものがあるのか？
ここにあるといいんだが――","Oh, is there something you need?
It would be great if it's something that's here...",ui\00_message\npc\base\n2602.gmd,\npc\n2602.arc,n2602.arc,0
0,,"討伐に行くにしろ、採取を楽しむにしろ
出発前の準備は大切だ
その時々に必要なものを選別することだ","Whether you're going on a quest or simply
enjoying gathering, preparation before departure
is crucial.
It's important to select the necessary items for
each occasion.",ui\00_message\npc\base\n2602.gmd,\npc\n2602.arc,n2602.arc,1
0,,"ここ、モルフォール付近の森では
質の良いハーブがよく採れる
我々はそれを生活に役立てているんだ","Here, in the forest near Morfaul, we often find
high-quality herbs.
We make good use of them in our daily lives.",ui\00_message\npc\base\n2602.gmd,\npc\n2602.arc,n2602.arc,2
0,,"採取が目当ての場合でも
回復薬は多めに持っておくんだ
森では何が起こるかわからないぞ","Even if your purpose is exploration, make sure to
carry plenty of recovery potions.
You never know what could happen in the forest.",ui\00_message\npc\base\n2602.gmd,\npc\n2602.arc,n2602.arc,3
0,,"ハァイ、旅の仲間を集めたいの？
私がお手伝いできると思うわ","Hello, do you want to gather fellow travelers?
I think I can help you with that.",ui\00_message\npc\base\n2603.gmd,\npc\n2603.arc,n2603.arc,0
0,,"森へ行くのね
気を付けていってらっしゃい！","You're going to the forest, huh?
Take care and have a safe journey!",ui\00_message\npc\base\n2603.gmd,\npc\n2603.arc,n2603.arc,1
0,,"森の情報はアルトフェイルに聞いてみて
私たちも、何かあれば
まずアルトフェイルに報告してるから","If you want information about the forest, ask
Arthfael.
We always report to Arthfael first if anything
happens.",ui\00_message\npc\base\n2603.gmd,\npc\n2603.arc,n2603.arc,2
0,,"森には危険も多いけど
美味しい木の実なんかの恵みも豊富なの！
――今は侵食っていう問題があるけど","In the forest, there are many dangers, but there
is also an abundance of blessings, like delicious
nuts and fruits!
- Although now there is a problem of corruption.",ui\00_message\npc\base\n2603.gmd,\npc\n2603.arc,n2603.arc,3
0,,ん？　何か？,Hmm? Something wrong?,ui\00_message\npc\base\n2604.gmd,\npc\n2604.arc,n2604.arc,0
0,,"村には家畜も作物もあるから
隙あらばと狙っている魔物もたくさんいるんだ
だからこうして見張っているのさ","Because there are both livestock and crops in the
village, there are also many monsters lurking,
waiting for an opportunity.
That's why we are keeping watch like this.",ui\00_message\npc\base\n2604.gmd,\npc\n2604.arc,n2604.arc,1
0,,"他の村ではどうか知らないけど
この村では、子供を一人で
村の外に出さない決まりがあるんだ
魔物に狙われたらコトだからね","I don't know about other villages, but in this
village, there is a rule not to let children go
outside alone.
It's to protect them from being targeted by
enemies.",ui\00_message\npc\base\n2604.gmd,\npc\n2604.arc,n2604.arc,2
0,,"僕も子供に同行を頼まれた時には
最優先で引き受けるようにしているよ","When I'm asked to accompany a child, I always
make it a top priority to accept.",ui\00_message\npc\base\n2604.gmd,\npc\n2604.arc,n2604.arc,3
0,,"君は中々の実力を持っていそうだけど――
森に入るなら、友か従者を呼んだ方がいいよ","You seem to have quite a bit of skill, but if
you're going into the forest, it would be wise to
bring a friend or a servant.",ui\00_message\npc\base\n2604.gmd,\npc\n2604.arc,n2604.arc,4
0,,お、畑をいじりながらでもよいかな？,"Oh, can I tinker with the field even while doing
it?",ui\00_message\npc\base\n2605.gmd,\npc\n2605.arc,n2605.arc,0
0,,手間ひまかけるほど、野菜は美味くなるからの――,"The more effort you put into it, the more
delicious the vegetables become.",ui\00_message\npc\base\n2605.gmd,\npc\n2605.arc,n2605.arc,1
0,,"こうして大地の恵みを楽しめるのも
精霊竜様あってのこと――
はやく“侵食”が収まればいいんじゃが――","It's all thanks to the Spirit Dragon that we can
enjoy the blessings of the earth.
I hope the ""Corruption"" subsides soon.",ui\00_message\npc\base\n2605.gmd,\npc\n2605.arc,n2605.arc,2
0,,"おっと、あの辺りは踏まないようにしてくれ
ようやく芽が出始めたところなんじゃ","Oh, please be careful not to step on that area.
It looks like the buds are finally starting to
sprout.",ui\00_message\npc\base\n2605.gmd,\npc\n2605.arc,n2605.arc,3
0,,"実はな、若い頃は精霊竜様のお傍で
守番として仕事をしていたこともあった――
光栄だったよ","Actually, when I was young, there was a time when
I worked as a guardian by the side of the Spirit
Dragon. It was an honor.",ui\00_message\npc\base\n2605.gmd,\npc\n2605.arc,n2605.arc,4
0,,あ、はい――,"Oh, yes...",ui\00_message\npc\base\n2606.gmd,\npc\n2606.arc,n2606.arc,0
0,,じ、実は侵食魔に襲われたことがあって――,"Um, actually, I've been attacked by the Infected
before...",ui\00_message\npc\base\n2606.gmd,\npc\n2606.arc,n2606.arc,1
0,,"その時はケガするだけで済みましたけど
もし傷口からあの“侵食胞子”が入り込んでいたら
どうなっちゃってたんだろうって――","At that time, I only ended up with an injury, but
if those ""corruption spores"" had entered through
the wound, I wonder what would have happened...",ui\00_message\npc\base\n2606.gmd,\npc\n2606.arc,n2606.arc,2
0,,"僕はもう村からはあんまり出たくないんですよ
外には侵食魔がいるでしょう","I don't really want to leave the village anymore.
There are corrupted Infected outside, you know.",ui\00_message\npc\base\n2606.gmd,\npc\n2606.arc,n2606.arc,3
0,,"村が侵食魔に襲われないよう
祈るばかりですね――","We can only pray that the village won't be
attacked by the Corruption.",ui\00_message\npc\base\n2606.gmd,\npc\n2606.arc,n2606.arc,4
0,,あ、こんにちは――,"Oh, hello...",ui\00_message\npc\base\n2607.gmd,\npc\n2607.arc,n2607.arc,0
0,,"僕の仕事ですか？
村の皆のお手伝いをしています
そこのクエストボードを整理したり――","Is this my job?
I'm helping everyone in the village by organizing
the quest board and...",ui\00_message\npc\base\n2607.gmd,\npc\n2607.arc,n2607.arc,1
0,,"まだまだ半人前ですから
皆の仕事内容を
少しずつ教えてもらってるんです","I'm still just a half-baked novice, so I'm slowly
learning about everyone's job responsibilities.",ui\00_message\npc\base\n2607.gmd,\npc\n2607.arc,n2607.arc,2
0,,"父の仕事を手伝いたいのですが――
父は多忙なので、僕がそばにいると
逆に手を煩わせてしまって","I want to help my father with his work, but...
Since he is very busy, when I am by his side, I
end up just getting in his way instead.",ui\00_message\npc\base\n2607.gmd,\npc\n2607.arc,n2607.arc,3
0,,"何かあれば遠慮なくおっしゃってくださいね
旅人に失礼が無いように、と
父に言われています","If there's anything, please don't hesitate to
speak up.
It's to avoid any disrespect to the traveler, I
have been told by my father.",ui\00_message\npc\base\n2607.gmd,\npc\n2607.arc,n2607.arc,4
0,,はいはい、何でしょう,"Yes, what is it?",ui\00_message\npc\base\n2608.gmd,\npc\n2608.arc,n2608.arc,0
0,,"森で採れるハーブは生活に欠かせませんよ
それだけに、森の侵食が進むのは怖くって――","Herbs harvested from the forest are indispensable
in daily life.
That's why I'm scared to see the forest being
corrupted and overrun.",ui\00_message\npc\base\n2608.gmd,\npc\n2608.arc,n2608.arc,1
0,,"草木の侵食が進んでいるところや
侵食魔がいた辺りでは
ハーブを採らないようにしてるんですよ","In areas where the corruption of vegetation is
advancing, or where there are infected beings, I
make sure not to gather herbs.",ui\00_message\npc\base\n2608.gmd,\npc\n2608.arc,n2608.arc,2
0,,"ハーブは料理にも使いますから
気をつけなくちゃって","Since herbs are also used in cooking, you have to
be careful.",ui\00_message\npc\base\n2608.gmd,\npc\n2608.arc,n2608.arc,3
0,,"ふぅ、少し休んだら
干したハーブの様子を見に行かなくちゃ","Phew.
After taking a little break I should go check on
the dried herbs.",ui\00_message\npc\base\n2608.gmd,\npc\n2608.arc,n2608.arc,4
0,,あら、覚者様,"Oh, Ser Arisen.",ui\00_message\npc\base\n2609.gmd,\npc\n2609.arc,n2609.arc,0
0,,"異国の地でご不便はありませんか？
セントラムに大体のものは揃っているので
何かご用があれば、ぜひ","Do you have any inconveniences in this foreign
land?
Most things are available in Centrum, so if you
need anything, please feel free to ask.",ui\00_message\npc\base\n2609.gmd,\npc\n2609.arc,n2609.arc,1
0,,"旅人がこの村を訪れた時は
親身にもてなそうというのが
族長と族長補佐の方針なんです","When a traveler visits this village, it is the
policy of the Chief and the Chief's assistant to
warmly welcome them.",ui\00_message\npc\base\n2609.gmd,\npc\n2609.arc,n2609.arc,2
0,,"この村の族長はガラダ
族長補佐がモードレッドです
もし責任者と話したい、ということでしたら
彼らのところへどうぞ","The chief of this village is Gearóid.
The chief assistant is Mordred.
If you wish to speak with the leaders, please go
to their place.",ui\00_message\npc\base\n2609.gmd,\npc\n2609.arc,n2609.arc,3
