#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"どうしたらいいのかしら
こんなはずじゃなかったわ
幸せってどうやって見つけるものだったかしら","What should I do? This isn't how it was supposed
to be.
I wonder how you're supposed to find happiness.",ui\00_message\npc\base\n3146.gmd,\npc\n3146.arc,n3146.arc,3
0,,"空の渦が全部巻き込んで、中で
粉々に砕かれるんだって噂あるでしょ
あれ、本当だと思う？
俺は――まぁそんな感じだなって思うよ","Rumor has it that the vortex sucks things up and
crushes it to pieces.
Do you think it's true?
I... kind of believe it.",ui\00_message\npc\base\n3253.gmd,\npc\n3253.arc,n3253.arc,6
0,,"怖い噂は色々聞こえてくるけど
それを利用してやろうって奴が出てこないのは
やっぱアレかね、ドリスたちのおかげなのかね","I hear all kinds of scary rumors, but I don't
hear anyone trying to take advantage of them.
I guess that's thanks to Doris and her friends.",ui\00_message\npc\base\n3253.gmd,\npc\n3253.arc,n3253.arc,7
0,,"工房を使いたいんだって？
いいとも、ポーンの技術ってのを
間近で見るまたとない機会だからね
今日は何を作るんだ？","You want to use the workshop, huh?
Well, it's a rare opportunity to see the skills
of the Pawns up close.
What are we going to make today?",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,0
0,,"武具をきっちり準備して
技を磨き上げて戦場に出る！
やるべきことはそれだけ！","Prepare your equipment meticulously, hone your
skills to perfection, then step bravely onto the
battlefield!
That's all you need to do!",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,1
0,,"死ぬ気でやれば何とかなる！
ならない時は死ぬだけ！","If you give it your all, you can make it work!
If you don't, you'll just end up dead!",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,2
0,,"しかし、ポーンと人間の違いって何なんだ？
私なんかは相手が言葉を話すってだけで
人間として扱いたくなるんだけど","But what's the difference between Pawns and
humans, really?
For me, just their conversation makes me inclined
to see them as humans.",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,3
0,,"ん？　ああ、工房なら好きに使っていいよ
あの不気味な渦のことが気になってさ――","Huh? Oh, if it's about the workshop, feel free to
use it however you like.
I'm just curious about that eerie vortex...",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,4
0,,"魔物が攻めてくるっていうなら
やるべきこともわかるけど
空の渦なんて――やれること、あるのか？","If it's an enemy attack I know what needs to be
done, but that vortex in the sky...
Is there anything we can do?",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,5
0,,"まぁ、考えてもどうにもならないな！
死ぬ時は死ぬ、それだけ！","Well, there's no use dwelling on it!
When it's time to die, it's time to die.
Simple as that!",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,6
0,,"ここでじっとしてるのもなぁ
いっそ戦場に出たいくらいの気持ちだ","Just sitting around here feels... well, I almost
wish I could be out on the battlefield.",ui\00_message\npc\base\n3254.gmd,\npc\n3254.arc,n3254.arc,7
0,,"あら～、覚者さま
わたしに何かご用かしら","My, Arisen, what can I do for you?",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,0
0,,"メガドに派兵されている人員は
それなりに戦える人ばかりだって話ですよ～
もう二度と、王都を落とされるわけには
いきませんものね","The personnel being deployed to Megado are all
capable fighters, or so the story goes～
We can't afford to have the Royal Capital fall
again, after all.",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,1
0,,"うふふ、覚者さまと
こうしてお話できるなんて光栄です","Hehe, it's an honor to be able to talk with the
esteemed Arisen like this.",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,2
0,,"え？　わたしの戦績？
これまでに始末してきた薄汚いオークの数――
数える趣味無くって","Huh? My military record?
I've killed a lot of filthy Orcs--
I didn't have time to count.",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,3
0,,"う～ん、これからも数えないと思います
そんな暇も無いですから","Hmm, I don't think I'll have time to count from
now on.
I'm too busy for that.",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,4
0,,また大変なことになりましたねぇ～,"Once again, things have become quite troublesome,
haven't they?",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,5
0,,"諦めちゃだめだっていうのもわかりますけど
どうしようも無いことに
いつまでも抗って苦しむのも――","I understand that giving up is not an option, but
constantly fighting and suffering over something
that cannot be changed...",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,6
0,,"あの渦に巻き込まれて死ぬっていうのも――
オークに殺されるよりかはマシですから","Dying by being caught up in that whirlpool...
It's better than being killed by an Orc, I
suppose.",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,7
0,,"明日この世が終わるとしたら、ですよ
覚者さまなら何をします～？","If tomorrow were the end of the world, what would
you do, Ser?",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,8
0,,"ううん、覚者さまなら最後まで
竜のために戦ってそうですねぇ","Well, Arisen, you'd fight for the dragon until
the bitter end, wouldn't you?",ui\00_message\npc\base\n3255.gmd,\npc\n3255.arc,n3255.arc,9
0,,"――あんたもメガドにいられる間に
次の戦いへの備えを整えておくべきだな","While you're at Megado, you ought to prepare for
the next battle.",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,0
0,,"この辺りが一番門の状況を把握しやすい
あまり近くにいても、急な襲撃の時に
巻き込まれて戦えなくなるかもしれん","This area is the best place to monitor the
situation at the gate.
Though if you're too close, you might get
ambushed.",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,1
0,,"弟の仇討ちができるなら
どこにでも行くつもりだ","If I can avenge my little brother's death, I'll
go anywhere.",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,2
0,,"メガドを守っているより
オークを打ちのめしに行きたいんだが――","Rather than protecting Megado, I want to go
pulverize the Orcs—",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,3
0,,"あの空を見ろ！
落ち着いていられるか！","Look at the sky!
How can I stay calm?!",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,4
0,,"クソッ！
弟の仇討ちもできないままに
俺も死ぬのか！？","Damn it all!
Am I going to die too without my revenge?",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,5
0,,"あんたは何で涼しい顔してるんだ！？
いざとなった時には何か策でもあるのか！？","Are you not affected!?
Have you a plan when the time comes!?",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,6
0,,"今すぐ外に飛び出して
一匹でも多くオークを殺しに行きたい気分だ
ドリスが外に出ることを禁止してるらしいが
知ったことか！","Right now, I must kill as many Orcs as I can.
Doris forbids us sortie, I don't care!",ui\00_message\npc\base\n3256.gmd,\npc\n3256.arc,n3256.arc,7
0,,"はぁ――
あ、覚者様！　いえ、なんでもありません！","Haah...
Oh, Ser Arisen! No, it's nothing!",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,0
0,,"うぅ――また余計なことを言ってしまった――
どうしていつもこうなんだ――","Ugh... I've gone and said something unnecessary
again... Why does this always happen...",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,1
0,,"どうして後で気付くんでしょうね
「やっちまった」ってことに――
その場で気付けばまだやりようがあるのに","Why do we always realize it later?
That we've made a mistake—
If only we had noticed it in the moment, there
would still be a way to fix it.",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,2
0,,"はぁ――い、いえ、本当に大丈夫です
戦いとなれば気持ちを切り替えて
誰よりも敵を射抜いてみせますよ","Haah... Yes, I assure you, everything will be
alright.
If it comes to battle, I will switch my mindset
and show you that I can strike through the enemy
better than anyone else.",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,3
0,,"か、覚者様！　申し訳ございません！
自分、少々混乱しているようで","Oh, esteemed Arisen! I deeply apologize for the
confusion.",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,4
0,,"ああ～、このまま終わるのは嫌だ――
でも今から何ができるっていうんだ","Ah, I don't want it to end like this...
But what can I do now?",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,5
0,,"うぅ――あの空の渦に吸い込まれて
全部終わるだなんて――
そうとわかっていたら、もっと勇気を出して――","Ugh... being sucked into that swirling vortex and
having it all end...
If only I'd known, I would've mustered up more
courage...",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,6
0,,"彼女に嫌な奴だって思われたまま
死にたくない――うぅ――","I don't want to die with her thinking I'm a
jerk-- Ugh--",ui\00_message\npc\base\n3257.gmd,\npc\n3257.arc,n3257.arc,7
0,,はい、用件はなんです？,"Yes, what can I do for you?",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,0
0,,"何か異変があれば
この身に代えても周りに知らせる――
それが役目ですから","If there's any disturbance, even if it costs me
my life, I'll make sure to alert everyone...
That's my duty.",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,1
0,,"まぁ、居住層には子供も多いでしょう
あまり彼らを不安にさせたくはないですね","Well, there will be a lot of children in the
Residential Level.
I don't want to alarm them too much.",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,2
0,,"職人や商人も、メガドを諦めなかった
今ここに戻ってきている彼らを見ると
それを実感します","The artisans and merchants didn't give up on
Megado either.
I realize that when I see them back here now.",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,3
0,,"""滅びの渦""というのですか、あれは","The ""Vortex of Stagnation,"" is that what you call
it?",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,4
0,,"さすがは覚者さま
いかなる時も泰然としていらっしゃる","As expected of the Arisen, always calm and
composed no matter the situation.",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,5
0,,"我々護衛兵が慌てふためいては
民が不安がりますから
「何事も無いかのように振る舞え」と
隊長に言われています","If us guards were to panic, the people would
become anxious.
So we have been told by the captain to behave as
if nothing is amiss.",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,6
0,,"ネド王子やメイロワ将軍も
解決のために動いていらっしゃるのでしょう
であれば、信じて――これまで通り
メガドを守るのみです","Prince Nedo and General Meirova are also surely
working towards a resolution.
Believe in them, and we shall protect Megado as
we have always done.",ui\00_message\npc\base\n3258.gmd,\npc\n3258.arc,n3258.arc,7
0,,"何だよ――
英雄の覚者サマが俺に何か用か？","What is it――
Ser Arisen, do you have something you need from
me?",ui\00_message\npc\base\n3259.gmd,\npc\n3259.arc,n3259.arc,0
0,,"一般市民に見えるような服に
着替えた方がいいのか？
どうもこの服が気に入らねぇやつが
大勢いるみたいだな","Should I change into clothes that make me look
like an ordinary citizen?
Seems like there are quite a few people who don't
like this outfit.",ui\00_message\npc\base\n3259.gmd,\npc\n3259.arc,n3259.arc,1
