#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,ふん、身の程知らずめ,"Ignorant fool, know your place.",ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,10
0,,"わたしの故郷、ロスギルは古来より魔物の多い土地
よってこう見えて、そこそこ戦えると自負しています","My hometown, Rothgill, has been a land of demons
since ancient times.
So, although I look like this, I am proud to say
that I can fight well!",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,0
0,,いつか、手合わせ願いたいものですね,I hope to have a chance to spar with you someday.,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,1
0,,"若い頃はメイロワ将軍の思いつきのような言動に
振り回されましたが
おかげで身も心も鍛えられましたよ","When I was younger, I was swept away by General
Meyrowa's thoughtful words and actions, his
impetuous words and deeds. But it has strengthened
me both physically and mentally.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,2
0,,"戦略、戦術――
そんなものが役に立つのは相手が人間の時だけです","Strategies, tactics--
such things are only useful when the opponent is
human!",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,3
0,,"いや、オークならば、かろうじて通用するでしょう
しかし、悪しき竜相手では、果たして――","No, if it's an Orc, it will barely work. However,
when facing the Evil Dragon, I wonder if it will
be effective...",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,4
0,,"解放軍とは言っても、寄せ集めです
勝利に欠かせない執念や忠義心の強さは人それぞれ","Even though they're called the Liberation Army,
they're just a ragtag group. Everyone has their
own determination and loyalty that they can't do
without for victory.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,5
0,,"訓練による意思統一も難しい状況の中で
人々を鼓舞するのは勝利そのものが持つ力に他ならず","In the midst of a difficult situation where it is
also challenging to achieve unity through
training, the ability to inspire people lies
solely in the power that victory itself holds.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,6
0,,親鳥が先か卵が先か――みたいな話ですけどね,"It's like the chicken and the egg problem, you
know.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,7
0,,"ほんの一握りの勇気など、悪しき竜のひと啼きで
吹き飛ばされてしまいます","A simple handful of courage can be blown away by
a single roar from the Evil Dragon.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,8
0,,多くの民は――強くはありません,Many of the people... They are not strong.,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,9
0,,わたしはかつてメイロワ将軍の腹心の部下でした,"I used to be General Meirova's trusted
subordinate.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,10
0,,"これだけは覚えておいてください
将軍は、悪い人ではありません","Please remember this: The general is not a bad
person.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,11
0,,ジリアンはどうですか？,What about Gillian?,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,12
0,,"メイロワ将軍に振り回されているのであれば
何か助言ができるかもしれない
わたしのところに来るように伝えてください","If you are being pushed around by General Meirova,
there may be some advice I can give you.
Please let them know to come to me.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,13
0,,"わたしの希望はね――
次の火竜を見たいということです",My hope is— to see the next fire dragon!,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,14
0,,アッカーシェランとともに生きる、真っ当な火竜を,"Acre Selund, a dignified Fire Dragon, living
alongside.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,15
0,,戦乱の世は嫌というほど見てきました,I've seen enough of warfare.,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,16
0,,"流される血、消えない苦鳴――そうして手に入れた
安定、平和、繁栄を、よそから来た竜に乱され
黙っているわけにはいきません","The blood that is spilled, the bitter cry that
will not go away - that's how we got stability,
peace, and prosperity, and we can't just sit back
and let a dragon from another land disrupt it!",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,17
0,,"わたしが何かに反対したら、そこには何か
理由があると思っていただきたい","If I oppose something, I would like you to think
that there is a reason behind it.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,18
0,,"メイロワ将軍は、反発心だのなんだの
感情のせいにしがちですからね","General Meirova tends to attribute things to
resentment and emotions, you know.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,19
0,,ふーむ、何用でしょうか？,"Hmm, what can I help you with?",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,20
0,,おやおや、王子探しは中断ですか？,"Oh my, is the search for the prince on hold?",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,21
0,,そちらの首尾はいかがです？,How about the progress over there?,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,22
0,,"王子は心身ともにご無事であったと
聞いています","I hear that the Prince is safe, both physically
and mentally.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,23
0,,良かった――本当に良かった,Good--really good.,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,24
0,,"ネド王子はご無事――
しかも覚者であると聞いていますが
なにぶん、疑い深い性格でしてね","Prince Nedo is safe—
and moreover, I hear he is an Arisen.
However, he has a suspicious personality.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,25
0,,"この地の守備固めの算段を終えたら
わたしも王子の下へ馳せ参じましょう","After finishing the defense of this area, I will
also hurry to the prince's side.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,26
0,,"敵の攻勢に対処しつつ“悪しき竜”を
倒す方法も模索しなくてはなりません","While the focus tends to be only on the infected
monsters, the condition of plants and soil is also
dire.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,27
0,,"こう見えてわたしも武闘派
弱腰になる心配など無用ですよ","Even though it may not look like it, I am also a
martial artist. There is no need to worry about me
being wishy-washy.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,28
0,,"こちらは問題ありませんよ
ネド王子のお側に仕えてください","There is no problem here. Please serve Prince
Nedo.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,29
0,,"こちらは問題ありませんよ
ネド王子のお側に仕えてください","There is no problem here, please serve Prince
Nedo.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,30
0,,"敵は我々が目一杯引きつけますから
ええ、派手にやりますとも","The enemy will be completely occupied with us.
Yes, we will be very flashy!",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,31
0,,"今は兵達を労い、休ませる時です
今少し、時間をください","Now is the time to commend and give rest to the
soldiers. Please wait a little while.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,32
0,,"漆黒の鎧をまとった騎士のうわさは
聞きましたかな？","Have you heard the rumors about the knight
wearing jet-black armor?",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,33
0,,"その者が現れたことで王都は陥落したとか
いや、それ以上のことは知らないのですが","The Royal Capital fell because of the appearance
of that person, or so I've heard. Well, I don't
know anything beyond that.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,34
0,,"出撃の準備は整っています
しかし、まだ命令が届きませんのでね","Preparations for deployment are complete.
However, we have yet to receive orders.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,35
0,,"大戦にも関わらず声が掛からなかったのは
我々は第二の矢として待機せよということ","Despite the war, the reason why our voices were
not heard is because we were told to wait as the
second arrow.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,36
0,,その時までここで矢尻を研いでおきましょう,"Until then, let's sharpen our arrowheads here.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,37
0,,王都の攻略は失敗に終わったそうですね,"It seems that the capture of the royal capital
ended in failure.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,38
0,,"わたしたちはここで散った者たちの
安息を祈っています",We pray for the repose of those who perished here.,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,39
0,,"立ち寄ってくれたことはうれしいのですが
ネド王子とメイロワ将軍のそばに
いてあげてくれると安心なのですがね","I am glad that you stopped by, but it would be
reassuring if you could stay by the side of Prince
Nedo and General Meirova.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,40
0,,"あなたたちがここにいるということは
向こうは一件落着でしょうか？","If you guys are here, does that mean it's all
settled on the other side?",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,41
0,,いいえ、そうは見えませんね――,"No, it doesn't look like—",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,42
0,,"そろそろ我々も出陣しましょうかな
たとえ命令がなくても行くつもりですよ","I think it's time for us to head out.
We're going even if we don't get the orders to go.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,43
0,,"王子の失踪は、ただの家出騒動では
ありません","The disappearance of the prince is not a simple
case of running away from home.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,44
0,,"王子はアッカーシェランの未来そのもの
なのですからね","The prince is the future of Acre Selund, after
all.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,45
0,,"王子がお立場を棄てることは考えられない
わたしはただただ王子を信じるのみです","It is inconceivable that the prince would abandon
his position. I only believe in him!",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,46
0,,"ジッとしてなどいられませんね
わたしも最前線に立たせてもらいますよ","I can't just stand still,
I'll stand on the front line too.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,47
0,,"準備が整い次第、王子のところへ
馳せ参じるつもりです","As soon as preparations are complete, I plan to
hasten to the prince's side.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,48
0,,"皆さんお疲れさまでした
残りの人生を平穏に送れるように
わたしは日々祈るつもりです","Thank you all for your hard work. I will pray
every day that you have peace for the rest of your
lives.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,49
0,,"皆さんのぶんも――いやいや、それは
余計なお世話ですかな","Everyone's share―― No, no, is that really any of
your business?",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,50
0,,"声がでかくてうるさかったり、反対に、小さくて
聞こえない時はそう言っておくれ","When my voice is loud and annoying, or on the
contrary, when it's so quiet that you can't hear,
let me know.",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,0
0,,"こればっかりは習い性でね
盗賊は、ほら、いろんな状況で仕事をするからさ","It's all a habit.
Thieves, you see, work in all kinds of situations.",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,1
0,,"あたしの名前は誰でも知ってるけど、顔を知っている
人間はそういないよ","Everyone knows my name, but not everyone knows my
face.",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,2
0,,"できればずっとそのままが良かったけど
まあ、そうも言ってられないね","If possible, I would have preferred to stay as it
was, but well, I can't just keep saying that.",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,3
0,,"あたしが投獄されたのは息子の意見を
無視したからなんだ
牢屋の中で、ずいぶん反省したよ","I was imprisoned because I ignored my son's
opinion.
I felt so much remorse while I was in jail.",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,4
0,,それで今の、聞き分けのいいあたしがいるのさ,That's why I'm such a good listener now.,ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,5
0,,婆さんだと思ってなめるんじゃないよ？,Don't think I'm just an old lady.,ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,6
0,,"そのへんの爺さんなら５人でかかってきても
目じゃないさ","Any old man out there, five of them could come at
you and you wouldn't bat an eye.",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,7
0,,あたしは権威ってのが大キライでね,I hate authority,ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,8
0,,"でも、気づいたら
あたしが盗賊界の権威みたいなものさ
ああ、たまらないよ","But then I realized, I'm like the authority in
the bandit world.
Oh, I can't wait!",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,9
