#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"くそっ！　まずは負傷者を保護して船に戻る！
神殿には情報が集まっているはずだ","Damn it!
First, we must protect the wounded
and get back to the ship!
The temple should have the information we need.",ui\00_message\event\st0572\ev015.gmd,\event\st0572\st0572ev015.arc,st0572ev015.arc,1,,
0,,――もちろん,...Of course.,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,7,,
0,,わたしは――フィンダムが――大好きだ,I love Phindym... Absolutely love it.,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,8,,
0,,浄化を――始めます,I will begin the purification.,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,9,,
0,,変化する様子をみてのリアクション,Reaction to the changes,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,10,,
0,,変化する様子をみてのリアクション,Reaction to the changes,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,11,,
0,,変化する様子をみてのリアクション,Reaction to the changes,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,12,,
0,,変化する様子をみてのリアクション,Reaction to the changes,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,13,,
0,,変化する様子をみてのリアクション,Reaction to the changes,ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,14,,
0,,復活した芯脈の働きで――,"With the work of the revived Core Vein,",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,15,,
0,,"フィンダムは生命の営みが織りなす
豊かな風景を取り戻すことだろう","Phindym will recover...
A landscape rich with life.",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,16,,
0,,時間はかかるだろうが――,"It will take some time, alas...",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,17,,
0,,"始まりの洞全体が揺れバランスを崩した際の
リアクション","Reactions to the entire Hollow of Beginnings
shaking, losing balance",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,18,,
0,,"始まりの洞全体が揺れバランスを崩した際の
リアクション","Reactions to the entire Hollow of Beginnings
shaking, losing balance",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,19,,
0,,"始まりの洞全体が揺れバランスを崩した際の
リアクション","Reactions to the entire Hollow of Beginnings
shaking, losing balance",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,20,,
0,,"始まりの洞全体が揺れバランスを崩した際の
リアクション","Reactions to the entire Hollow of Beginnings
shaking, losing balance",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,21,,
0,,"始まりの洞全体が揺れバランスを崩した際の
リアクション","Reactions to the entire Hollow of Beginnings
shaking, losing balance",ui\00_message\event\st0880\ev020.gmd,\event\st0880\st0880ev020.arc,st0880ev020.arc,22,,
0,,いよいよ――ですね,At last... It's time.,ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,0,,
0,,"竜は世界の中心――場合によっちゃ世界そのもの
勝とうなんて、傲慢な話だ","The dragon is the heart of the world...
Sometimes, it's the world itself.
Talking about winning is a conceited conversation.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,1,,
0,,うん――緊張する――いや、正直怖いです,"Yeah... I'm nervous...
No, to be honest, I'm scared.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,2,,
0,,"憎く思ってるわけでもないしね
だって、セシリーを覚者に選んだ竜だもの","I don't really have any animosity towards them.
After all, they're the dragon
who chose Cecily as the Arisen.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,3,,
0,,セシリー？,Cecily？,ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,4,,
0,,はい、なんでしょう,"Yes, what is it?",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,5,,
0,,"そろそろ、行くぞって話だ
なんか、言っとくことねえか？","It's time to go.
Is there anything you'd like to say
before we depart?",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,6,,
0,,"ええと、あの――
いいえ、言葉を尽くしてもきっと足りませんから","Um, well... No, even if I exhaust my words,
it won't be enough, I'm sure.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,7,,
0,,じゃあ、俺からひと言いいか――隊長,"Well then, may I say a word... Captain.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,8,,
0,,"ジョゼフの口車に乗せられて
おまえと組んでからこっち――","Ever since I teamed up with you,
I've been swept along by Joseph's sweet talk...",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,9,,
0,,引いても引いても貧乏くじばかりだ,"My luck is so bad,
it's like I'm always pulling the short straw.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,10,,
0,,"でもまあ、悪くない
いや、面白かったと言ってもいい","But hey, this time... it wasn't bad.
In fact, I'd say it was pretty fun.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,11,,
0,,――感謝してるぜ,...I'm grateful.,ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,12,,
0,,同じく、感謝してます！,"Likewise, I'm also grateful!",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,13,,
0,,正直、いつ見放されるかとビクビクしてました,"To be honest,
I was anxious about when I might be forsaken.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,14,,
0,,"でも、隊長はこんな俺でも必要としてくれた
うれしかったです！　とっても――最高に！","However, the captain needed someone like me,
even though I'm like this.
It made me so happy! It was truly the best!",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,15,,
0,,わたしも！　お礼言わなくちゃ,"Me too, me too!
I must express my gratitude as well.",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,16,,
0,,"言葉は少ないけど、気持ちは
ガルドリンの倍、エリオットの３倍だから","I may not say much,
but my feelings are twice as strong
as Gurdolin's and three times
as strong as Elliot's!",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,17,,
0,,なんだよそれ,What now?,ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,18,,
0,,感謝の気持ちならわたしだって負けません！,"I won't lose when it comes
to feelings of gratitude!",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,19,,
0,,"はいはい！
じゃあ、負けず嫌い部隊、行きますか！","Sounds good!
Let's get going,
Team Never-Give-Up!",ui\00_message\event\st0881\ev025.gmd,\event\st0881\st0881ev025.arc,st0881ev025.arc,20,,
0,,ああ、隊長――,"Oh, Captain--",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,0,,
0,,"ガラダがね、今日、調子がいいから
これから来るんだって","Gearóid mentioned he's feeling good today,
so he'll be coming over shortly.",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,1,,
0,,わたしがわかるのだろうか,I wonder if you understand me?,ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,2,,
0,,そうだな――その方がいい,That's right... It would be better that way.,ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,3,,
0,,"我らが竜――精霊竜セシリーよ
“芯なる樹”とともに末永くフィンダムを守りたまえ","Our dragon— the Spirit Dragon Cecily,
may you protect the land of Phindym
along with the Core Tree for all time.",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,4,,
0,,隊長――これをあなたに――,Captain... I entrust this to you...,ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,5,,
0,,セシリーから預かったものだ,It's something I received from Cecily.,ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,6,,
0,,レスタニアの勇者たちよ,"O, brave heroes of Lestania!",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,7,,
0,,"本当に世話になった
感謝の言葉が見つからない","I'm deeply indebted to you.
I can't thank you enough.",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,8,,
0,,"レスタニアとフィンダムの交流に関しては
我々の意見も、まとまっているとは言い難い","When it comes to the interaction
between Lestania and Phindym,
it's difficult to say that we're all in agreement.",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,9,,
0,,加えて、白竜、そして神殿との協議も必要になろう,"Furthermore, it will be necessary to discuss 
with the White Dragon and the Temple.",ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,10,,
0,,しかし、あなたたちの来訪は、いつでも歓迎しよう,But you are always welcome to visit us.,ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,11,,
0,,やあ、セシリー、ひさしぶり,"Hey, Cecily.
It's been a while.",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,0,,
0,,わあーー（リアクションボイス）,Waa-- (Reaction voice),ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,1,,
0,,ん？　身体が楽になったぜ――,Huh? My body feels better now...,ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,2,,
0,,こりゃあ――　竜力か！？,Is this... Dragon Force?!,ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,3,,
0,,"隊長、セシリーが――
セシリーが俺達に竜力を与えてくれていますよ","Captain, Cecily is...!
Cecily is giving us Dragon Force!",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,4,,
0,,ミシアル！？,Mysial?!,ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,5,,
0,,精霊竜セシリーの呼び掛けに――,In response to the call of Spirit Dragon Cecily...,ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,6,,
0,,わたしも導かれたようです――,"It seems that I, too, was being guided...",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,7,,
0,,"覚者たちよ――急ぎ、黒騎士と戦い
白竜を傷つけた剣を奪うのです","Arisen, make haste and confront the Black Knight!
Seize the sword that wounded the White Dragon!",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,8,,
0,,剣は力を帯び、輝いていることでしょう,"The sword shall be imbued with power
and shine brightly.",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,9,,
0,,"その輝きこそが白竜の竜力です
戻してあげれば白竜の命は繋がります","That radiance is the White Dragon's dragon power.
If we return it, we can save the White Dragon.",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,10,,
0,,"黒騎士は今
大きな王宮の――その玉座――","The Black Knight is at the Royal Palace...
On the throne...",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,11,,
0,,傷つき、動くことができません,"Injured, unable to move.",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,12,,
0,,"しかし、傷が癒えたら
闇の中に姿を消してしまうでしょう","However, once the wound is healed,
they will likely vanish into the darkness.",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,13,,
0,,"白竜に代わり、精霊竜セシリーが加護を
与えてくれます","In place of the White Dragon,
the Spirit Dragon Cecily
will bestow her divine protection.",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,14,,
0,,"でも、これはひとときの力
さあ、急ぎなさい","However, this is only a momentary power.
Now, hurry up!",ui\00_message\event\st0881\ev035.gmd,\event\st0881\st0881ev035.arc,st0881ev035.arc,15,,
0,,隊長！,Captain!,ui\00_message\event\st0884\ev005.gmd,\event\st0884\st0884ev005.arc,st0884ev005.arc,0,,
0,,こちらも、あらかた片づきました,We have also mostly taken care of things here.,ui\00_message\event\st0884\ev005.gmd,\event\st0884\st0884ev005.arc,st0884ev005.arc,1,,
0,,うわっ！！！,Wow!!!,ui\00_message\event\st0884\ev005.gmd,\event\st0884\st0884ev005.arc,st0884ev005.arc,2,,
0,,竜！？,A dragon!?,ui\00_message\event\st0884\ev005.gmd,\event\st0884\st0884ev005.arc,st0884ev005.arc,3,,
0,,"戻りましょう、隊長！
俺、みんなに知らせてきます","Let's go back, Captain!
I'll go let the others know.",ui\00_message\event\st0884\ev005.gmd,\event\st0884\st0884ev005.arc,st0884ev005.arc,4,,
0,,黒き闇が塊となり襲いかかって来た――,A black darkness coalesced and attacked us...,ui\00_message\event\st0888\ev000.gmd,\event\st0888\st0888ev000.arc,st0888ev000.arc,0,,
0,,彼らはそう言い残したのだな,That's the message they left behind.,ui\00_message\event\st0888\ev000.gmd,\event\st0888\st0888ev000.arc,st0888ev000.arc,1,,
0,,はい――,Yes...,ui\00_message\event\st0888\ev000.gmd,\event\st0888\st0888ev000.arc,st0888ev000.arc,2,,
0,,"樹内深くのこの場所で、彼らは芯なる樹を
侵した毒素の根源を調べていました","Deep within the tree, in this place,
they were investigating the source
of the toxins that invaded the core tree.",ui\00_message\event\st0888\ev000.gmd,\event\st0888\st0888ev000.arc,st0888ev000.arc,3,,
0,,"私の憶測が正しければ、侵食の根源たる毒素とは
闇より生じし負の粒子","If my speculation is correct,
the source of the corrosive toxin
is the negative particles born from darkness.",ui\00_message\event\st0888\ev000.gmd,\event\st0888\st0888ev000.arc,st0888ev000.arc,4,,
0,,急ぎ、レスタニアへ急使を遣わすのだ,"Hurry, send an urgent messenger to Lestania.",ui\00_message\event\st0888\ev000.gmd,\event\st0888\st0888ev000.arc,st0888ev000.arc,5,,
