0,,"少し休もうかしら
誰も手を貸してくれないんだもの","Maybe I should take a short rest. Since no one is
lending a hand.",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,3
0,,"ご存命の王族は
ネド王子ただお一人、か――","The only surviving member of the royal family is
Prince Nedo.",ui\00_message\npc\base\n0609.gmd,\npc\n0609.arc,n0609.arc,8
0,,"この道をさらに進むことで
貴殿は力を得よう
私にできるのは、その道を拓くことのみ","By advancing further down this path, you will
gain power. All I can do is pave the way for you.",ui\00_message\npc\base\n0609.gmd,\npc\n0609.arc,n0609.arc,9
0,,貴殿の仲間はすでに道を拓いている,Your comrades have already opened up the path.,ui\00_message\npc\base\n0609.gmd,\npc\n0609.arc,n0609.arc,10
0,,"仲間の力をたどり、一時的に
この場を通ることも可能だろう
――貴殿の考えを聞こう","It would be possible to trace the power of our
friends and temporarily pass through this place.
--Let's hear your thoughts!",ui\00_message\npc\base\n0609.gmd,\npc\n0609.arc,n0609.arc,11
0,,通常開拓する,Explore normally,ui\00_message\npc\base\n0609.gmd,\npc\n0609.arc,n0609.arc,12
0,,仲間の力をたどる,Follow the power of your companion,ui\00_message\npc\base\n0609.gmd,\npc\n0609.arc,n0609.arc,13
0,,"覚者さま、こちらはフェルヤナ地方の
《英霊眠りし道》です","Master Arisen, this is the Heroic Spirit Sleeping
Path in the Feryana region.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,0
0,,"あの――
すでにご存じかとは思いますが
《英霊眠りし道》は特別な場所です
武具の準備が万端でないと、厳しいかと――","Um--
I'm sure you already know this, but ""Heroic
Spirit Sleeping Path"" is a special place.
If you don't have your armaments all ready, it's
going to be tough--",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,1
0,,"並の武具では、そう簡単に奥へは進めません
――そもそも土砂で埋まってもいます
どうにかして土砂を撤去できるなら、あるいは――","With ordinary equipment, it's not easy to advance
deeper. Besides, it's buried in rubble. If there's
any way to remove the debris, or perhaps...",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,2
0,,"進まれるんですね、覚者さま
お気をつけて――
無事のお戻りを祈っております","You are making progress, Ser Arisen. Please take
care. I pray for your safe return.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,3
0,,"開拓した場所から再突入できるようになりました！
きっと英霊のご加護のおかげですね","We can now re-enter the area from where we
explored! I'm sure it's thanks to the blessings of
the Heroic Spirit.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,4
0,,開拓した場所から再突入されますか？,"Do you want to re-enter the place after
development?",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,5
0,,はい,Yes,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,6
0,,いいえ,No,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,7
0,,"パーティーリーダーが行き先を
選ぶまでお待ちください――","Please wait for the party leader to choose the
destination.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,8
0,,"パーティーリーダーがお待ちのようです
《英霊眠りし道》へ突入されますか？","The party leader is waiting for you.
Would you like to enter ""Heroic Spirit Sleeping
Path""?",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,9
0,,はい,Yes,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,10
0,,いいえ,No,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,11
0,,"覚者さま、まずは開拓状況や
装備品をご確認の上で進まれてはいかがでしょう？","Dear Arisen, first, would you like to check the
development situation and equipment before
proceeding?",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,12
0,,《英霊眠りし道》に入る,Enter 《Heroic Spirit Sleeping Path》,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,13
0,,開拓状況確認,Check Reclamation Status,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,14
0,,報酬取得状況確認,Check Acquired Rewards Status,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,15
0,,"あれだけの土砂を
全て撤去されたのですね！
覚者の力というのは、我々には
想像も及ばないものです――","All that rubble has been completely cleared! The
power of an Arisen is something beyond our
imagination.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,16
0,,"全ての道を踏破した者には
最後の試練が待ち受けているそうです","According to those who have conquered all paths,
there awaits the ultimate trial.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,17
0,,"ええ、信じがたいことですが――
開かずの扉が開いています
ここにまつわる伝承は、真実だったのですね","Yes, it's hard to believe, but the sealed door is
open. The legends surrounding this place were
indeed true!",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,18
0,,"最後の試練に向かわれる時は
ぜひ、私に声をおかけください
出発の手筈を整えさせていただきますから","When you're ready to face the final trial, please
don't hesitate to call on me. I'll make the
necessary preparations for your departure.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,19
0,,"覚者さま、まずは開拓状況や
装備品をご確認の上で進まれてはいかがでしょう？","Dear Arisen, first, would you like to check the
development situation and equipment
before proceeding?",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,20
0,,《英霊眠りし道》に入る,"Enter ""Heroic Spirit Sleeping Path""",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,21
0,,開拓状況確認,Check Reclamation Status,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,22
0,,報酬取得状況確認,Check Acquired Rewards Status,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,23
0,,最後の試練に挑む,Challenge Final Ordeal,ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,24
0,,"――“最後の試練”がどのようなものか
知っている者はおりません
この地に伝わる伝承でも
“最後の試練”については語られていないのです","Nobody knows what the 'Final Ordeal' is like.
Even the legends passed down in this place do not
speak of the 'Final Ordeal.'",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,25
0,,"しかし、私は――多分、他のみんなも――
覚者さまであれば、その“試練”も
乗り越えられることと信じております","However, I, and perhaps everyone else, believe
that with the Arisen, even this ""trial"" can be
overcome.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,26
0,,"それでは、お進みください
覚者さまのご武運をお祈りしています","With this bow, I've pierced many insolent people
who aimed at the royal family. But now I can't do
that anymore. It's frustrating.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,27
0,,"覚者さま！？
装備品をお間違えではないでしょうか――","Ser Arisen!? Your equipment, could it be a
mistake—",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,28
0,,"その、今お召しになっている武具で
この先に進むのは大変危険です
相応の装備でないと、ここを
お通しすることはできません","With the equipment you are currently wearing,
it's very dangerous to proceed further. Without
the appropriate gear, you won't be able to pass
through here.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,29
0,,"伝承が本当なら――
私のような新兵一人が
ここの警備を任されるべきでは
ないと思うのですが――","If the legends are true, I don't think a rookie
like me should be entrusted with guarding this
place alone.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,30
0,,"《英霊眠りし道》はアッカーシェラン大陸の
各地にあるそうです――
いくつあるのか、ですか？
私はその、不勉強なんですが――","I've heard that there are ""Heroic Spirit Sleeping
Paths"" scattered throughout the Acre Selund
continent. How many are there, though? I'm not
very knowledgeable about it...",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,31
0,,なぜだか、ここは少し冷えます――,"For some reason, it gets a little cold here--",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,32
0,,"やあ、白き竜の覚者さん
アッカーシェランはどうだい","Hello, Arisen of the White Dragon. How is Acre
Selund?",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,0
0,,"さて、この土砂をどうにかしなきゃいけないな
近くに散らばった力を集めてきてくれないか？","Now, we need to figure out what to do with this
earth and sand. Could you gather the scattered
power nearby for me, please?",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,1
0,,"俺たちの精神力――いや、魂というのかな
そういったものは、辺りを流れる竜力と
混じって曖昧なものになってるんだ","Our spiritual power - or soul, I guess you'd call
it - is mixed up with the Dragon Force that flows
around us, and it's all a blur.",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,2
0,,"だから、一度俺自身が使える力として
集めてきてもらわないと動けなくてね","So, I can't move without first gathering power as
something I can use myself.",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,3
0,,よしよし、これで何とかなるはずだ,"Good, good. This should work somehow.",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,4
0,,"なに、君をこの先へ導くことが
王家のためになるというならば
土砂をどける程度のこと――","Well, if it's in the best interest of the royal
family to lead you beyond the dirt and sand--",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,5
0,,"ここにあった土砂か？
――恐らく、衝撃で吹き飛んでいったようだ
この先で土埃になって舞い散ってるんじゃないか？","Is this the sand and soil that was here? It seems
like it was blown away by the impact. Could it be
turning into dust and scattering ahead?",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,6
0,,"ああ、俺のことは気にしなくていい
用が無くなれば、また眠りにつくことになる
早いとこ寝かせてくれよ、ハハハ
――この国を頼んだぜ","Oh, don't worry about me. When I have no more use
for you, I'll go back to sleep. Let me sleep
early, hahaha—I'm asking for this country, man!",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,7
0,,"すまない、今は都合が悪いんだ
少し時間をおいてから
また来てくれないか","I'm sorry, it's inconvenient for me right now.
Could you come back later, after some time?",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,8
0,,悪いね――,Sorry---,ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,9
0,,"おっと、君の仲間は
すでにこの先に行ったことがあるようだな","Oops, it seems like your companions
have already gone ahead.",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,10
0,,"仲間の力をたどって
一時的にここを通ることもできるが――
どうしたい？","You can temporarily pass through here by
following the power of your comrades, but what do
you want to do?",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,11
0,,通常開拓する,Explore normally,ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,12
0,,仲間の力をたどる,Follow the power of your companion,ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,13
0,,"確かに生きてる頃は王の一番傍にいたし
それなりに国に尽くしたつもりだけど――
俺はいわゆる“王の乳兄弟”ってやつでさ","I was the closest thing to the king when he was
alive, and I've served the country in my own way,
but-- I'm what you might call the ""king's baby
brother.""",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,14
0,,"歴史に名を残すような、ものすごいことを
成し遂げたわけじゃないと思うんだよな
まさか、こんなに丁寧に葬られることになるとはね","I don't think I've accomplished anything
incredible that will be remembered in history. I
never expected that I would be buried so carefully
like this.",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,15
0,,"ところで、君は死んだ人間と話すことに
慣れてるみたいに見えるな","By the way, you seem accustomed to talking to the
deceased.",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,16
0,,君を巻き込んですまないと思ってるんだ、俺は,"I'm sorry for involving you, I am",ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,17
