0,,うう――,Ugh...,ui\00_message\event\st0213\ev005.gmd,\event\st0213\st0213ev005.arc,st0213ev005.arc,9
0,,"目下、オレの興味は、フィンダムと呼ばれる
まだ見ぬ大陸にある","Currently, my interest brings me to
a yet-unseen continent called Phindym.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,12
0,,てめえ、どうしてフィンダムを知っていやがる？,Why do you know about Phindym?,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,13
0,,"友人から聞いた
フィンダムから来た、ロイグという男だ","I heard from a friend about a man named Loeg
who came from Phindym.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,14
0,,セシリーだな？,Is it Cecily?,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,15
0,,"一緒に""飛ばされた""若い娘がいることは
ロイグから聞いている","There's a young girl who was ""sent""
together with him, right?",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,16
0,,セシリー、ロイグって知ってる？,"Cecily, do you know Loeg?",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,17
0,,その、ロイグに会わせてください,I want to meet Loeg.,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,18
0,,今は無理だと答えておこう,"For now, let's answer that it's impossible.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,19
0,,"わたしには果たすべき役割があるはずです
その人が、知っているかもしれません","There should be a role for me to fulfill.
That person might know about it.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,20
0,,"記憶を取り戻すきっかけを
くれるかもしれません！","They might give me the opportunity
to regain my memories!",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,21
0,,少し時間をおこう,Let's wait a bit.,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,22
0,,"おまえの目には、ある種の輝きが宿っている
いや、熱で潤んでいるとでも言えばいいのか――","Your eyes hold a certain kind of radiance,
or should I say they're filled with passion...",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,23
0,,"かつて、ふたりの女の目に
同じ輝きを見たことがある","I've seen the same radiance
in the eyes of two women.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,24
0,,イリス――ミシアル――,"Iris... 
Mysial...",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,25
0,,ふん！,Hmph!,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,26
0,,ふたりとも、運命に殉じるかのように、死んでいった,"Both of them died...
As if they were sacrificed to fate.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,27
0,,わたしには関係のないことです！,This has nothing to do with me!,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,28
0,,"頭を冷やして出直して来い――
今はそう言うしかない","Calm down and come back later.
That's all I can say for now.",ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,29
0,,あれを見ろ！,Look there!,ui\00_message\event\st0404\ev000.gmd,\event\st0404\st0404ev000.arc,st0404ev000.arc,0
0,,くそっ！　優男を死なせるな！,Damn it! Don't let him die!,ui\00_message\event\st0404\ev000.gmd,\event\st0404\st0404ev000.arc,st0404ev000.arc,1
0,,逃がすな！　　捕まえろ！,Don't let him escape! Catch him!,ui\00_message\event\st0404\ev000.gmd,\event\st0404\st0404ev000.arc,st0404ev000.arc,2
0,,おい、頼んだぞ！,"Hey, I'm counting on you!",ui\00_message\event\st0404\ev000.gmd,\event\st0404\st0404ev000.arc,st0404ev000.arc,3
0,,（息遣い）,(Breathing),ui\00_message\event\st0404\ev000.gmd,\event\st0404\st0404ev000.arc,st0404ev000.arc,4
0,,――覚者さんたち、やるね,"...Arisen, you've done well.",ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,0
0,,"もう、メイリーフは
――任せるよ","Protecting Mayleaf...
I'll leave it to you.",ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,1
0,,ひとつ、頼みがある――,I have... one request...,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,2
0,,まもなく尽きる――,I'm running out of time...,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,3
0,,僕の命――,My life...,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,4
0,,"あの器に入れて――
白竜に捧げて欲しい――","Please put it in that vessel...
Dedicate it to the White Dragon...",ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,5
0,,きっときみたちの――,I'm sure it'll—,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,6
0,,役に立つはず――,Be useful to you all—,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,7
0,,ああ――,Ah...,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,8
0,,看取られて死ねるなんて――,Passing on with someone by your side...,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,9
0,,考えたこともなかった――,I've never even thought about it...,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,10
0,,これはいただくぞ！,I'll gladly accept this!,ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,11
0,,（高笑い）,(High laughter),ui\00_message\event\st0404\ev005.gmd,\event\st0404\st0404ev005.arc,st0404ev005.arc,12
0,,おまえ――覚えているぞ,You...! I remember you!,ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,0
0,,ハンッ、レオの後釜と目されているらしいな,"Hmph, it seems like I'm being considered
to become Leo's successor.",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,1
0,,オークの狩場になんの用だ！,What are you doing on Orc hunting ground!?,ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,2
0,,"オークの狩場？
バカなこと言わないでよ、ここは――","Orc hunting ground?
Don't say ridiculous things; this is...",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,3
0,,"図に乗るな人間ども――
レスタニアはオークの大陸だ！","Don't get carried away, you humans!
Lestania is the Orc's continent!",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,4
0,,何を言ってるの！,What are you talking about!,ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,5
0,,"仮に１００歩ゆずってそうだとしたら――
森をもっと大事にしなさいよ！","Even if you were to give up 100 steps...
Take better care of the forest!",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,6
0,,"おまえらのせいでおれたちオークは
ずいぶん痛手を負った","Thanks to you people,
we orcs have taken quite a hit.",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,7
0,,"かつての勢いを取り戻すには
多くの食料が必要だ","To regain our former glory,
we need plenty of food.",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,8
0,,食糧って――動物たち？,Is the food... these animals?,ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,9
0,,"ハッハッハッハッハ
邪魔なおまえらも喰らってやるわ！","Hahaha...
I'll gobble up you meddling folks too!",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,10
0,,隊長、コイツ話にならない！,"Captain, this guy is impossible to reason with!",ui\00_message\event\st0404\ev010.gmd,\event\st0404\st0404ev010.arc,st0404ev010.arc,11
0,,ガハッ――調子に乗りやがって！　人間どもめ！,"Gahh, get on with it! You humans!",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,0
0,,レスタニアがどちらのものか――,Lestania belongs to whom――,ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,1
0,,いずれ思い知らせてやるわ！,I'll make you realize it someday!,ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,2
0,,"動物たちがおびえていた原因は
オークだったのか！","The reason the animals were frightened
was because of the Orcs!",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,3
0,,"ありがとう、君たち
森の危機は去ったようだね","Thank you, all of you.
It seems the crisis in the forest has passed.",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,4
0,,ゲルト団長！？　メイリーフ！？,Captain Gert!? Mayleaf!?,ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,5
0,,メイリーフがどうしてもと言って聞かないのでな,"Mayleaf won't listen, so...",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,6
0,,隊長さん、ここ――,"Captain, this place――",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,7
0,,この場所は――,This place is――,ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,8
0,,キースヒルト――,Kieshildt――,ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,9
0,,"ヒルティを使って、オークたちのことを
知らせてくれたんだよね？","You used Hilty to inform us about the orcs, right?",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,10
0,,"森を守るため――
みんなを守るため――",To protect the forest―― to protect everyone――,ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,11
0,,今でも見守ってくれているんだよね？,"They're still watching over us, right?",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,12
0,,ありがとう、キースヒルト,"Thank you, Kieshildt.",ui\00_message\event\st0404\ev015.gmd,\event\st0404\st0404ev015.arc,st0404ev015.arc,13
0,,諸君の,All of you...,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,0
0,,グリッテン砦防衛隊への参加,Participation in the Gritten Fort Defense,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,1
0,,感謝する！,Is appreciated!,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,2
0,,オーク相手に情けは無用！,No mercy for orcs!,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,3
0,,斬り、刺し、打ち捨てにして進め！,"Cut, stab, and push forward!",ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,4
0,,覚者たちよ！,Arisen!,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,5
0,,存分に名をあげよ！,Make a name for yourself!,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,6
0,,いざ,Now!,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,7
0,,戦野へ！,To the battlefield!,ui\00_message\event\st0405\ev300.gmd,\event\st0405\st0405ev300.arc,st0405ev300.arc,8
0,,"イリス、どこへ行くの？
ここには何があるの？","Iris, where are we going?
What's here?",ui\00_message\event\st0408\ev000.gmd,\event\st0408\st0408ev000.arc,st0408ev000.arc,0
0,,"イリス、やめて！
変だよ、どうしちゃったの？","Iris, stop it!
Something's wrong, what's happened?",ui\00_message\event\st0408\ev000.gmd,\event\st0408\st0408ev000.arc,st0408ev000.arc,1
0,,"メイリーフの声だ――
イリスって言ってる――やっぱり――","It's Mayleaf's voice! She's calling for Iris.
I knew it...!",ui\00_message\event\st0408\ev000.gmd,\event\st0408\st0408ev000.arc,st0408ev000.arc,2
0,,"メイリーフは俺たちが保護する
渡してもらおう","We must protect Mayleaf.
Quickly!",ui\00_message\event\st0408\ev000.gmd,\event\st0408\st0408ev000.arc,st0408ev000.arc,3
0,,――！？,...!?,ui\00_message\event\st0408\ev000.gmd,\event\st0408\st0408ev000.arc,st0408ev000.arc,4
0,,イリス――だな？,Iris... is it not?,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,0
0,,"レオ、まずいんだ
わたし――まずいことになってる","Leo, it's bad. I'm in trouble.",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,1
0,,"ほら、最初のアークの調査へ行って――
敵に襲われ、しばらく気を失っていた","Look, we were investigating the Ark...
I was attacked by the enemy,
and I lost consciousness for a while.",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,2
0,,あれから――,Ever since then...,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,3
0,,わたしは時々自分がわからなくなる――,"Sometimes, I lose myself...",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,4
0,,それまではずっと――,"Before that, I always...!",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,5
0,,毎朝目覚めて最初に思うのは,"Every morning, my very first thought was...!",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,6
0,,レオ、あんたのことだった,"Leo, it was you.",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,7
0,,でも、今は違う,But now it's different.,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,8
0,,"ディアマンテスって男の顔だ
その男が命じるんだ――","That man, Diamantes, is the one ordering it...!",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,9
0,,笑え,Smile...,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,10
0,,騙せ,Lie...,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,11
0,,奪え――,Steal...!,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,12
0,,傷つけろ――,Hurt them...!,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,13
0,,殺せ――,Kill them...!,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,14
0,,この場所、覚えてる？,Do you remember this place?,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,15
0,,"覚者たちで集まって
誓い合っただろ？","Didn't we, the Arisen, gather and make a pledge?",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,16
0,,人の――男と女の――,People... Men and women alike...,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,17
0,,好きとか嫌いとか――,Like it or not...,ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,18
0,,"そんな思いは封じて
覚者として生きるって――","Sealing away such thoughts,
living as Arisen...",ui\00_message\event\st0408\ev005.gmd,\event\st0408\st0408ev005.arc,st0408ev005.arc,19
