#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
246,ABILITY_INFO_197,風圧の影響を受けなくなる,You are unaffected by wind pressure.,ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,246
103,ABILITY_INFO_211,"敵からの注目度が時間経過で
下がりにくくなる
<COL ffdc78>LV UP毎に敵からの注目度をさらに維持</COL>","Reduces loss of enemy attention from over time.
<COL ffdc78>LV UP: Further reduces loss of enemy
attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,103
103,ABILITY_INFO_211,"敵からの注目度が時間経過で
下がりにくくなる
<COL ffdc78>LV UP毎に敵からの注目度をさらに維持</COL>","Reduces loss of enemy attention from over time.
<COL ffdc78>LV UP: Further reduces loss of enemy
attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,103
103,ABILITY_INFO_211,"敵からの注目度が時間経過で
下がりにくくなる
<COL ffdc78>LV UP毎に敵からの注目度をさらに維持</COL>","Reduces loss of enemy attention from over time.
<COL ffdc78>LV UP: Further reduces loss of enemy
attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,103
103,ABILITY_INFO_211,"敵からの注目度が時間経過で
下がりにくくなる
<COL ffdc78>LV UP毎に敵からの注目度をさらに維持</COL>","Reduces loss of enemy attention from over time.
<COL ffdc78>LV UP: Further reduces loss of enemy
attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,103
187,ABILITY_INFO_212,"敵からの注目度が時間経過で
下がりやすくなる
<COL ffdc78>LV UP毎に敵からの注目度さらに減少</COL>","Increases loss of enemy attention from time
elapsing.
<COL ffdc78>LV UP: Further increases loss of
enemy attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,187
187,ABILITY_INFO_212,"敵からの注目度が時間経過で
下がりやすくなる
<COL ffdc78>LV UP毎に敵からの注目度さらに減少</COL>","Increases loss of enemy attention from time
elapsing.
<COL ffdc78>LV UP: Further increases loss of
enemy attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,187
187,ABILITY_INFO_212,"敵からの注目度が時間経過で
下がりやすくなる
<COL ffdc78>LV UP毎に敵からの注目度さらに減少</COL>","Increases loss of enemy attention from time
elapsing.
<COL ffdc78>LV UP: Further increases loss of
enemy attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,187
187,ABILITY_INFO_212,"敵からの注目度が時間経過で
下がりやすくなる
<COL ffdc78>LV UP毎に敵からの注目度さらに減少</COL>","Increases loss of enemy attention from time
elapsing.
<COL ffdc78>LV UP: Further increases loss of
enemy attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,187
187,ABILITY_INFO_212,"敵からの注目度が時間経過で
下がりやすくなる
<COL ffdc78>LV UP毎に敵からの注目度さらに減少</COL>","Increases loss of enemy attention from time
elapsing.
<COL ffdc78>LV UP: Further increases loss of
enemy attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,187
187,ABILITY_INFO_212,"敵からの注目度が時間経過で
下がりやすくなる
<COL ffdc78>LV UP毎に敵からの注目度さらに減少</COL>","Increases loss of enemy attention from time
elapsing.
<COL ffdc78>LV UP: Further increases loss of
enemy attention.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,187
247,ABILITY_INFO_213,"スタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery rate.
<COL ffdc78>LV UP: Further increases stamina
recovery rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,247
247,ABILITY_INFO_213,"スタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery rate.
<COL ffdc78>LV UP: Further increases stamina
recovery rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,247
247,ABILITY_INFO_213,"スタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery rate.
<COL ffdc78>LV UP: Further increases stamina
recovery rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,247
247,ABILITY_INFO_213,"スタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery rate.
<COL ffdc78>LV UP: Further increases stamina
recovery rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,247
247,ABILITY_INFO_213,"スタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery rate.
<COL ffdc78>LV UP: Further increases stamina
recovery rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,247
247,ABILITY_INFO_213,"スタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery rate.
<COL ffdc78>LV UP: Further increases stamina
recovery rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,247
31,ABILITY_INFO_214,"瀕死状態中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery when you
stand at death's door.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,31
31,ABILITY_INFO_214,"瀕死状態中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery when you
stand at death's door.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,31
31,ABILITY_INFO_214,"瀕死状態中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery when you
stand at death's door.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,31
31,ABILITY_INFO_214,"瀕死状態中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery when you
stand at death's door.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,31
31,ABILITY_INFO_214,"瀕死状態中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery when you
stand at death's door.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,31
31,ABILITY_INFO_214,"瀕死状態中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery when you
stand at death's door.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,31
270,ABILITY_INFO_215,"カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina consumed by custom skills.
<COL ffdc78>LV UP: Further reduces stamina
consumption.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,270
270,ABILITY_INFO_215,"カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina consumed by custom skills.
<COL ffdc78>LV UP: Further reduces stamina
consumption.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,270
270,ABILITY_INFO_215,"カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina consumed by custom skills.
<COL ffdc78>LV UP: Further reduces stamina
consumption.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,270
270,ABILITY_INFO_215,"カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina consumed by custom skills.
<COL ffdc78>LV UP: Further reduces stamina
consumption.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,270
270,ABILITY_INFO_215,"カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina consumed by custom skills.
<COL ffdc78>LV UP: Further reduces stamina
consumption.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,270
270,ABILITY_INFO_215,"カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina consumed by custom skills.
<COL ffdc78>LV UP: Further reduces stamina
consumption.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,270
139,ABILITY_INFO_216,"瀕死状態中、カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Decreases the amount of stamina consumed by
custom skills when you stand at death's door.
<COL ffdc78>LV UP: Further decreases stamina
consumed.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,139
139,ABILITY_INFO_216,"瀕死状態中、カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Decreases the amount of stamina consumed by
custom skills when you stand at death's door.
<COL ffdc78>LV UP: Further decreases stamina
consumed.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,139
139,ABILITY_INFO_216,"瀕死状態中、カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Decreases the amount of stamina consumed by
custom skills when you stand at death's door.
<COL ffdc78>LV UP: Further decreases stamina
consumed.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,139
139,ABILITY_INFO_216,"瀕死状態中、カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Decreases the amount of stamina consumed by
custom skills when you stand at death's door.
<COL ffdc78>LV UP: Further decreases stamina
consumed.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,139
139,ABILITY_INFO_216,"瀕死状態中、カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Decreases the amount of stamina consumed by
custom skills when you stand at death's door.
<COL ffdc78>LV UP: Further decreases stamina
consumed.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,139
139,ABILITY_INFO_216,"瀕死状態中、カスタムスキル使用時の
スタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Decreases the amount of stamina consumed by
custom skills when you stand at death's door.
<COL ffdc78>LV UP: Further decreases stamina
consumed.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,139
211,ABILITY_INFO_217,"しがみつき時にスタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery while grabbing onto
enemies.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,211
211,ABILITY_INFO_217,"しがみつき時にスタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery while grabbing onto
enemies.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,211
211,ABILITY_INFO_217,"しがみつき時にスタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery while grabbing onto
enemies.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,211
211,ABILITY_INFO_217,"しがみつき時にスタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery while grabbing onto
enemies.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,211
211,ABILITY_INFO_217,"しがみつき時にスタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery while grabbing onto
enemies.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,211
211,ABILITY_INFO_217,"しがみつき時にスタミナの回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより上昇</COL>","Increases stamina recovery while grabbing onto
enemies.
<COL ffdc78>LV UP: Further increases stamina
recovery.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,211
43,ABILITY_INFO_218,"スタミナ切れ時の無防備時間が短縮される
<COL ffdc78>LV UP毎に無防備時間さらに短縮</COL>","Decreases the time in which you are
defenseless after your stamina is depleted.
<COL ffdc78>LV UP: Further decreases defenseless
duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,43
43,ABILITY_INFO_218,"スタミナ切れ時の無防備時間が短縮される
<COL ffdc78>LV UP毎に無防備時間さらに短縮</COL>","Decreases the time in which you are
defenseless after your stamina is depleted.
<COL ffdc78>LV UP: Further decreases defenseless
duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,43
43,ABILITY_INFO_218,"スタミナ切れ時の無防備時間が短縮される
<COL ffdc78>LV UP毎に無防備時間さらに短縮</COL>","Decreases the time in which you are
defenseless after your stamina is depleted.
<COL ffdc78>LV UP: Further decreases defenseless
duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,43
43,ABILITY_INFO_218,"スタミナ切れ時の無防備時間が短縮される
<COL ffdc78>LV UP毎に無防備時間さらに短縮</COL>","Decreases the time in which you are
defenseless after your stamina is depleted.
<COL ffdc78>LV UP: Further decreases defenseless
duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,43
43,ABILITY_INFO_218,"スタミナ切れ時の無防備時間が短縮される
<COL ffdc78>LV UP毎に無防備時間さらに短縮</COL>","Decreases the time in which you are
defenseless after your stamina is depleted.
<COL ffdc78>LV UP: Further decreases defenseless
duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,43
43,ABILITY_INFO_218,"スタミナ切れ時の無防備時間が短縮される
<COL ffdc78>LV UP毎に無防備時間さらに短縮</COL>","Decreases the time in which you are
defenseless after your stamina is depleted.
<COL ffdc78>LV UP: Further decreases defenseless
duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,43
79,ABILITY_INFO_219,"敵にとどめを刺したとき
スタミナが大きく回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Greatly recovers your stamina when you land
the finishing blow on an enemy.
<COL ffdc78>LV UP: Further increases stamina
recovered.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,79
79,ABILITY_INFO_219,"敵にとどめを刺したとき
スタミナが大きく回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Greatly recovers your stamina when you land
the finishing blow on an enemy.
<COL ffdc78>LV UP: Further increases stamina
recovered.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,79
