#Index,ArcName,ArcPath,GmdPath,Key,MsgEn,MsgJp,ReadIndex
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Heavy》I'll make him fall as quickly as possible!</COL>,<COL B6FF01>《重化》早々に倒れさせてみせます！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,"<COL B6FF01>《Heavy》Watch me, I will make the enemy fall!</COL>",<COL B6FF01>《重化》見ててください、敵を倒れさせます！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Heavy》I will make them fall down now, Master!</COL>",<COL B6FF01>《重化》覚者さま、いま倒れさせますから！</COL>,108
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Heavy》I'm going to blast the crap out of anyone who's getting on my nerves!</COL>,"<COL B6FF01>《重化》調子づいてるやつから、
ぶっ飛ばしてやらぁ！</COL>",109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Heavy》Let me make you limp</COL>,<COL B6FF01>《重化》足腰立たなくしてあげる</COL>,109
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Concentration》 Concentrate all your energy and chant!</COL>,<COL B6FF01>《集中》ありったけの魔力をぶち込んでやらぁ！</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Concentration》I'm going to use all my magic strength to destroy that thing!</COL>,<COL B6FF01>《集中》あんなやつ、この魔力で！</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Concentration》This heightened magical power--I'll show you right away!</COL>,<COL B6FF01>《集中》この魔力の高まり――すぐに見せてあげる！</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Concentration》With this magic, I'm going to say goodbye!</COL>",<COL B6FF01>《集中》この魔法でお別れだよ！</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,"<COL B6FF01>Concentrate, gather magic power from here――</COL>",<COL B6FF01>《集中》これより魔力を集める――</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,"<COL B6FF01>《Concentration》My magical power, now is the time to show your strength!</COL>",<COL B6FF01>《集中》さーて、いっちょう集中といきますかい</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>《Concentration》I think I can chant easily now.</COL>,<COL B6FF01>《集中》ふふ、今ならすらすら詠唱できそう</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Concentration》 Concentrate all your energy and chant!</COL>,<COL B6FF01>《集中》全力で集中し、詠唱します！</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>Focus: Great Power, grant us victory.</COL>",<COL B6FF01>《集中》大いなる力よ、我らに勝利を</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"<COL B6FF01>《Concentration》My magical power, now is the time to show your strength!</COL>",<COL B6FF01>《集中》我が魔力よ、いまこそ力を！</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>Concentration: Unifying the mind to improve chanting efficiency</COL>,<COL B6FF01>《集中》精神統一により詠唱効率を高める</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,<COL B6FF01>《Concentration》Concentrate on chanting--I can do that!</COL>,<COL B6FF01>《集中》詠唱に集中――いけます！</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Concentration》Concentrate on the incantation!</COL>,<COL B6FF01>《集中》詠唱に集中します！</COL>,114
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>I'm going to concentrate on my chanting, so please don't get in my way.</COL>",<COL B6FF01>《集中》詠唱に集中するので、邪魔なさらぬように</COL>,115
0,game_common.arc,\game_common.arc,,,"<COL B6FF01>《Concentration》If you focus, you'll be able to do it faster —!</COL>",<COL B6FF01>《集中》集中すれば、もっと早く――！</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,<COL B6FF01>《Concentration》: Maximizes magical power!</COL>,<COL B6FF01>《集中》魔力を最大限に高めます！</COL>,115
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,<COL B6FF01>I'll be your decoy for a while.</COL>,"<COL B6FF01>《集視》いいでしょう、
しばらくはおとり役をこなしますよ</COL>",119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,"<COL B6FF01>《Attraction》Hey, over here! Come this way!</COL>",<COL B6FF01>《集視》こ、こらー！　こっちだぞー！</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,"<COL B6FF01>《Attraction》Rest assured, I will take the lead!</COL>",<COL B6FF01>《集視》ご安心を、私が前に出ます！</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Attraction》Yes, pay attention!</COL>",<COL B6FF01>《集視》はい、注目！</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk02.gmd,,<COL B6FF01>《Attraction》I'm going to go out in front--!</COL>,<COL B6FF01>《集視》ま、前に、出ます――！</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Attraction》I'll take it all! Come and get me!</COL>,<COL B6FF01>《集視》まとめて受けて立つ！　かかってこい！</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk06.gmd,,"<COL B6FF01>《Attraction》Okay, I'll go to the front!</COL>",<COL B6FF01>《集視》よーし、ぼくが前に行きます！</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,<COL B6FF01>《Attraction》Now is the time to blaze a trail!</COL>,<COL B6FF01>《集視》今こそ、道を切り開く時！</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>Use the 《Attraction》 strategy as a diversionary tactic</COL>,<COL B6FF01>《集視》作戦として敵を引き付けよう</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Attraction》I'll take it all! Come and get me!</COL>,<COL B6FF01>《集視》全員、俺の獲物だぁぁ！</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"<COL B6FF01>《Attraction》I'll be in front of you!　Watch me, Master!</COL>",<COL B6FF01>《集視》前に出るわ！　見ていてね、マスター！</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk04.gmd,,<COL B6FF01>《Attraction》Commence invasion of the front line</COL>,<COL B6FF01>《集視》前線への侵攻を開始</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk05.gmd,,"<COL B6FF01>I will make sure that you see my back, my back that is so valiant!</COL>",<COL B6FF01>《集視》勇猛なる私の背を、しかとその目に！</COL>,118
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,<COL B6FF01>I'm going to make you stand out a little bit.</COL>,<COL B6FF01>《集視》少しだけ、目立たせてもらうわね</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,<COL B6FF01>《Attraction》Now is the time to blaze a trail!</COL>,<COL B6FF01>《集視》死にたいやつからかかって来な</COL>,119
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk01.gmd,,"<COL B6FF01>《Attraction》Lord Arisen, I will take on the enemy!</COL>",<COL B6FF01>《集視》覚者さま、私が敵を引き受けます！</COL>,118
2,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\weather_forecast.gmd,weather_cloudy,<COL acdfcf>Cloudy</COL>,<COL acdfcf>＜曇り＞</COL>,2
0,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\weather_forecast.gmd,weather_forecast_title,<COL ffdc78>6-Hourly Weather Forecast</COL>,<COL ffdc78>≪今後６時間ごとの天気≫</COL>,0
59,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_3A0_1_10_dialog_ex1,<COL ffdc78>Grows quickly</COL>,<COL ffdc78>すぐに育ちます</COL>,59
54,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_3A1_3_dialog,<COL ffdc78>I used the soft soil</COL>,<COL ffdc78>ふかふかの土</COL>を使用しました,54
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"<COL ffdc78>Party members are now in a dead state
Bonus rewards for clearing are lowered</COL>","<COL ffdc78>パーティーメンバーが死亡状態になりました
クリア時のボーナス報酬が下がります</COL>",75
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"<COL ffdc78>Never went into a state of death in combat
More bonus rewards for clearing</COL>","<COL ffdc78>敵との戦闘で一度も死亡状態になりませんでした
クリア時のボーナス報酬が多くなります</COL>",74
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"<COL ffdc78>Stop the spread of spores--!
Bonus rewards for clearing will be added!</COL>","<COL ffdc78>胞子の広がりを阻止――！
クリア時のボーナス報酬が追加されます</COL>",76
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"<COL ffdc78>Quick Rescue has failed!
Bonus Rewards are lost.</COL>","<COL ffdc78>迅速な救助に失敗しました
クリア時のボーナス報酬は追加されません</COL>",87
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"<COL ffdc78>Quick Rescue successful!
Bonus Rewards gained!</COL>","<COL ffdc78>迅速な救助に成功しました
クリア時のボーナス報酬が追加されます</COL>",86
1,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\weather_forecast.gmd,weather_fine,<COL fff300>Fine</COL>,<COL fff300>＜晴れ＞</COL>,1
0,game_common.arc,\game_common.arc,ui\00_message\common\light_quest_purpose.gmd,LIGHT_QUEST_PURPOSE_1001,Defeat <LQEM>: <VAL> / <VAL>,<LQEM>を討伐：<VAL> / <VAL>,0
1,game_common.arc,\game_common.arc,ui\00_message\common\light_quest_purpose.gmd,LIGHT_QUEST_PURPOSE_1002,Obtain <LQIM>: <VAL> / <VAL>,<LQIM>を入手：<VAL> / <VAL>,1
2,game_common.arc,\game_common.arc,ui\00_message\common\light_quest_purpose.gmd,LIGHT_QUEST_PURPOSE_1006,<LQIM> is ready to be delivered.,<LQIM>を納品,2
24,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_ERROR_NAME_USED1,"<NAME>is already in use.
Please try a different name.","<NAME>は
すでに使用されている名前です
違う名前に変更してください",24
14,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\system_messasge_win.gmd,sys_announce_choice_pad,<PFWD 0>,<PFWD 0>,14
0,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\system_messasge_win.gmd,sys_announce_controllernotconnect,<PFWD 0> is not currently connected.,<PFWD 0>が接続されていません,0
16,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\system_messasge_win.gmd,sys_announce_calibration,"Initialized inputs from <PFWD 0>.
After checking the button layout, you may change the
button placement if necessary.","<PFWD 0>のボタン配置を初期化しました
ボタン配置の確認後
必要であれば配置変更を行ってください",16
9,game_common.arc,\game_common.arc,ui\00_message\common\order_condition.gmd,ORDER_CONDITION_993,Area rank for <QCND 0> at least <QCND 1>,<QCND 0>のエリアランク<QCND 1>以上,9
15,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_SALON_NOTGP,<VAL>GP is not enough,<VAL>が足りません,15
14,character_edit_select.arc,\character_edit_select.arc,ui\00_message\ui\character_edit_dialog_win.gmd,EDIT_MSG_DIALOG_SALON_FIX,"Use <VAL>
to complete changes
OK?","<VAL>を使用して
エディットを変更します
よろしいですか？",14
134,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_equal,=,=,134
124,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_question,?,?,124
3,infinity_delivery.arc,\infinity_delivery.arc,ui\00_message\ui\infinity_delivery.gmd,hour_am,AM,AM,3
17,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_ap,AP,AP,17
67,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_key_alt,Alt,Alt,67
12,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_bo,BO,BO,12
132,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_tp,BP,BP,132
16,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_cap,CAP,CAP,16
19,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_cp,CP,CP,19
20,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_cr,CR,CR,20
38,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_down,DOWN,DOWN,38
127,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_dp,DP,DP,127
153,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_msg_details,Details,Details,153
187,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_msg_en_dragonskills,Dragon Ability Points,Dragon Ability Points,187
18,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\system_messasge_win.gmd,sys_announce_exit,Are you sure you want to exit Dragon's Dogma Online?,Dragon's Dogma Online を終了しますか？,18
133,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unit_ep,EP,EP,133
200,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0438ev000,EM1.1 Time Attack Demo,EX1.1タイムアタックデモ,200
190,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0113ev005,EM2.0 Scourge Appears Introduction Demo,EX2.0スカージ登場開始デモ,190
191,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0113ev010,EM2.0 Defeating Scourge Demo,EX2.0スカージ討伐デモ,191
188,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0113ev000,EM2.0 introduction demo 1,EX2.0導入デモ1,188
189,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev160,EM2.0 Introduction Demo 2,EX2.0導入デモ2,189
194,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev150,EM2.1 introduction demo 1,EX2.1導入デモ1,194
195,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev165,EM2.1 Introduction Demo 2,EX2.1導入デモ2,195
196,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0431ev000,EM2.1 Stagnant Great Dragon Force Appears Introduction Demo,EX2.1淀みし大竜力登場開始デモ,196
197,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0431ev005,EM2.1 Defeating Stagnant Great Dragon Force Demo,EX2.1淀みし大竜力討伐デモ,197
205,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0124ev005,EM2.2 Adtarasque Appears Introduction Demo,EX2.2アドタラスク登場開始デモ,205
206,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0124ev010,EM2.2 Defeating Adtarasque Demo,EX2.2アドタラスク討伐デモ,206
204,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0124ev000,EM2.2 Introduction Demo,EX2.2導入デモ,204
217,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0890ev000,EM2.3 Mega dungeon attack begins.,EX2.3メガダンジョン攻略開始,217
208,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0888ev000,EX2.3 Introduction Demo,EX2.3導入デモ,208
209,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0889ev000,EM2.3 Black Knight appears demo,EX2.3黒騎士登場デモ,209
210,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0889ev005,EM2.3 Defeating Black Knight Demo,EX2.3黒騎士討伐デモ,210
291,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0131ev010,EM3.0 Introduction demon,EX3.0導入デモ,291
293,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0136ev005,EM3.0 Limited Area Catoblepas Defeat Demo,EX3.0限界域カトブレパス討伐デモ,293
292,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0136ev000,EM3.0 Limited Area Introduction Demo,EX3.0限界域開始デモ,292
295,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st1063ev000,EM3.1 Introduction Demo,EX3.1導入デモ,295
