"6","q60318010_00_3236","<NPC 2953>から魔軍の襲撃計画について聞く","Report to Angelo","ui\00_message\quest_info\q60318010_00.gmd","\quest\q60318010.arc","q60318010.arc","6"
"0","","あたしのシーカーとしての腕を借りたいんなら
相応の対価をもらわないとね～
――どう、それでもあたしでいいの？","あたしのシーカーとしての腕を借りたいんなら
相応の対価をもらわないとね～
――どう、それでもあたしでいいの？","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","16"
"0","","アンナに同行を頼む","アンナに同行を頼む","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","17"
"0","","――少し考えさせてくれ","――少し考えさせてくれ","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","18"
"0","","あんたも風変わりな覚者だよね
わざわざ対価を払ってまで
あたしに同行を頼むなんて","あんたも風変わりな覚者だよね
わざわざ対価を払ってまで
あたしに同行を頼むなんて","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","19"
"0","","えっと、それじゃ――どうしようかな
とりあえず――あたしが言うものを
持ってきてくれればいいよ","えっと、それじゃ――どうしようかな
とりあえず――あたしが言うものを
持ってきてくれればいいよ","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","20"
"0","","ま、そうだろうね
どっちにせよ、よく考えた方がいいよ","ま、そうだろうね
どっちにせよ、よく考えた方がいいよ","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","21"
"0","","そんな大したものじゃないでしょ？
人を危険な道中に付き合わせようっていうんだから
相応のものはいただかないとね","そんな大したものじゃないでしょ？
人を危険な道中に付き合わせようっていうんだから
相応のものはいただかないとね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","22"
"0","","本当に持ってきてくれるなんて
思ってもみなかった――
エラい覚者様なのに、盗賊相手に真面目だね","本当に持ってきてくれるなんて
思ってもみなかった――
エラい覚者様なのに、盗賊相手に真面目だね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","23"
"0","","あ、もちろん、これに見合う働きはするからさ！
――メフィテの村に向かえばいいんだよね？
そこで任務について詳しく聞かせてもらおうかな","あ、もちろん、これに見合う働きはするからさ！
――メフィテの村に向かえばいいんだよね？
そこで任務について詳しく聞かせてもらおうかな","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","24"
"0","","ふふ――あたしが“任務”なんて変なの
でも、まぁ――敬意を払われたら
その分の義理はきっちり返すよ
これ、姐さんの受け売りだけど","ふふ――あたしが“任務”なんて変なの
でも、まぁ――敬意を払われたら
その分の義理はきっちり返すよ
これ、姐さんの受け売りだけど","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","25"
"0","","ナヤジークさんから物資調達について聞きましたよ
――さっそく最初の任務ですね
それでは、現地でお待ちしております！","ナヤジークさんから物資調達について聞きましたよ
――さっそく最初の任務ですね
それでは、現地でお待ちしております！","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","26"
"0","","“任務”についてはエリアマスターさんから聞いたよ
それじゃ、現地集合といこうか
あんたも準備ができたら向かってね","“任務”についてはエリアマスターさんから聞いたよ
それじゃ、現地集合といこうか
あんたも準備ができたら向かってね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","27"
"0","","――さっそく最初の任務ですね
それでは、現地でお待ちしております！","――さっそく最初の任務ですね
それでは、現地でお待ちしております！","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","28"
"0","","それじゃ、現地集合といこうか
あんたも準備ができたら向かってね","それじゃ、現地集合といこうか
あんたも準備ができたら向かってね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","29"
"0","","覚者様、お待ちしておりました
それでは物資が調達できる場所へ向かいましょう","覚者様、お待ちしておりました
それでは物資が調達できる場所へ向かいましょう","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","30"
"0","","それじゃ、物資が調達できる場所に行こう
この道中が危険って話だから
あんたも気を付けてね","それじゃ、物資が調達できる場所に行こう
この道中が危険って話だから
あんたも気を付けてね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","31"
"0","","ふぅ、ここからは私一人でも何とかなりそうです
覚者様はお忙しいことでしょう
あとは私がやっておきますので、先にお戻りください","ふぅ、ここからは私一人でも何とかなりそうです
覚者様はお忙しいことでしょう
あとは私がやっておきますので、先にお戻りください","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","32"
"0","","ああ、ナヤジークさんへの連絡だけ
お願いします","ああ、ナヤジークさんへの連絡だけ
お願いします","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","33"
"0","","これで“任務”は完了したようなものだね
あとはあたしがやっとくよ！
――対価ももらっちゃったからさ
このくらい当然でしょ","これで“任務”は完了したようなものだね
あとはあたしがやっとくよ！
――対価ももらっちゃったからさ
このくらい当然でしょ","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","34"
"0","","エリアマスターさんへの
報告だけ、よろしくね","エリアマスターさんへの
報告だけ、よろしくね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","35"
"0","","覚者様とともに戦えて
物資調達をお願いできそうな方に
わたしからお話しをしておきました","覚者様とともに戦えて
物資調達をお願いできそうな方に
わたしからお話しをしておきました","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","36"
"0","","外で警備をされている方ですから
腕は確かなはずですわ","外で警備をされている方ですから
腕は確かなはずですわ","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","37"
"0","","覚者様とともに
荒野を駆け抜けることができる方に
わたしからお話しをしておきました","覚者様とともに
荒野を駆け抜けることができる方に
わたしからお話しをしておきました","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","38"
"0","","驚かれるかもしれませんが――
《ベルタ盗賊団のアジト》にいらっしゃる方です
どうぞお会いになってみてください","驚かれるかもしれませんが――
《ベルタ盗賊団のアジト》にいらっしゃる方です
どうぞお会いになってみてください","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","39"
"0","","さぁ、一度メフィテに戻りましょう
物資調達任務についての
くわしい話もお聞きしたいですね","さぁ、一度メフィテに戻りましょう
物資調達任務についての
くわしい話もお聞きしたいですね","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","40"
"0","","――メフィテの村に向かえばいいんだよね？
そこで任務について詳しく聞かせてもらおうかな","――メフィテの村に向かえばいいんだよね？
そこで任務について詳しく聞かせてもらおうかな","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","41"
"0","","物資調達の協力者と
無事に合流できたようで、何よりです","物資調達の協力者と
無事に合流できたようで、何よりです","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","42"
"0","","それでは、＜<STG 1093>＞へお急ぎください
協力者の方も、一足先に
現地で待っているはずですわ","それでは、＜<STG 1093>＞へお急ぎください
協力者の方も、一足先に
現地で待っているはずですわ","ui\00_message\quest\q60319000.gmd","\quest\q60319000.arc","q60319000.arc","43"
"0","","今何をしているか、ですか
実はですな、メイロワ将軍からの指令を受け
ある敵を討伐するために追跡中なのです","今何をしているか、ですか
実はですな、メイロワ将軍からの指令を受け
ある敵を討伐するために追跡中なのです","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","0"
"0","","しかし、なかなか思うように進んでおらず――
もしや、ご助力いただけるのですか！？","しかし、なかなか思うように進んでおらず――
もしや、ご助力いただけるのですか！？","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","1"
"0","","なんとありがたい！
ええ、すぐにでも追跡方法をお伝えしましょう","なんとありがたい！
ええ、すぐにでも追跡方法をお伝えしましょう","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","2"
"0","","私が追跡している敵ですが
現状、どこにいるのかが
はっきりとはわかっておりません","私が追跡している敵ですが
現状、どこにいるのかが
はっきりとはわかっておりません","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","3"
"0","","ですが、その痕跡はすでに発見しています
痕跡を追った先で遭遇できるはずなのです","ですが、その痕跡はすでに発見しています
痕跡を追った先で遭遇できるはずなのです","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","4"
"0","","追跡を開始する","追跡を開始する","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","5"
"0","","――少し待ってほしい","――少し待ってほしい","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","6"
"0","","敵の痕跡が残っていそうな場所を
地図に書き記しておきました
印のある辺りの探索をお願いいたします","敵の痕跡が残っていそうな場所を
地図に書き記しておきました
印のある辺りの探索をお願いいたします","ui\00_message\quest\q60319001.gmd","\quest\q60319001.arc","q60319001.arc","7"
