"0","","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","ui\00_message\examine_message\quest\quest_examine_q21017013.gmd","\quest\q21017013.arc","q21017013.arc","1"
"0","0","遺跡には近付くな――か
いや、なんでもないさ
なんでも、ないんだけど――","遺跡には近付くな――か
いや、なんでもないさ
なんでも、ないんだけど――","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","1"
"0","0","ほ、本当に返り討ちにしたのか？
すごいな――
覚者さんはいつもそうだな","ほ、本当に返り討ちにしたのか？
すごいな――
覚者さんはいつもそうだな","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","2"
"0","0","平気な顔して、どんな困難も力で打ち破ってみせる
俺たち村の若者は
その姿にいつも勇気づけられているんだ
うん――そうだ、恐れてる場合じゃないんだよな","平気な顔して、どんな困難も力で打ち破ってみせる
俺たち村の若者は
その姿にいつも勇気づけられているんだ
うん――そうだ、恐れてる場合じゃないんだよな","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","3"
"0","0","危うく、石頭連中の
“遺跡に近付くと災いが訪れる”って言葉に
取り憑かれるところだったよ――
目を覚まさせてくれて、ありがとう","危うく、石頭連中の
“遺跡に近付くと災いが訪れる”って言葉に
取り憑かれるところだったよ――
目を覚まさせてくれて、ありがとう","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","4"
"0","0","ああ、覚者さん！
あんたのおかげで、村の若者はもちろん
石頭な連中の意識にも確実に変化が表れてる――
ほんと、こんな日が来るは思わなかったよ","ああ、覚者さん！
あんたのおかげで、村の若者はもちろん
石頭な連中の意識にも確実に変化が表れてる――
ほんと、こんな日が来るは思わなかったよ","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","5"
"0","0","ところで、感謝を伝えておいてこんなことを
言うのも申し訳ないんだけど――
あれから村の周りに魔物が増えたとか
妙なことを言う奴がいてさ","ところで、感謝を伝えておいてこんなことを
言うのも申し訳ないんだけど――
あれから村の周りに魔物が増えたとか
妙なことを言う奴がいてさ","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","6"
"0","0","そいつが言うには、この間の一件で
怒った魔物どもが遺跡から出てきて
覚者さんを探してる――とかなんとか
馬鹿げてる、よな？","そいつが言うには、この間の一件で
怒った魔物どもが遺跡から出てきて
覚者さんを探してる――とかなんとか
馬鹿げてる、よな？","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","7"
"0","0","あ、あのさ――覚者さん
あんた、腕が立つんだしよかったら――
うろついてる魔物を倒してきてくれないか？","あ、あのさ――覚者さん
あんた、腕が立つんだしよかったら――
うろついてる魔物を倒してきてくれないか？","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","8"
"0","0","そうすれば奴を黙らせられるし
万が一、本当に覚者さんを追ってたとしても
返り討ちにして万事解決だろ？","そうすれば奴を黙らせられるし
万が一、本当に覚者さんを追ってたとしても
返り討ちにして万事解決だろ？","ui\00_message\quest\q21017017.gmd","\quest\q21017017.arc","q21017017.arc","9"
"0","0","闇獣使いの魔女","闇獣使いの魔女","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","0"
"1","1","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","1"
"2","2","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","2"
"3","3","女の恨みってのは怖いもんさ
陥れられた恨み、蔑まれた恨み――
そういうのがたっぷり詰まってるのが、遺跡なのさ
その傍で、恨みに塗れた女の魂が現れるって話だが
どこにもそんなのいやしねえ","女の恨みってのは怖いもんさ
陥れられた恨み、蔑まれた恨み――
そういうのがたっぷり詰まってるのが、遺跡なのさ
その傍で、恨みに塗れた女の魂が現れるって話だが
どこにもそんなのいやしねえ","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","3"
"4","4","出現した魔物を討伐する","Defeat the appeared demons","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","4"
"5","5","逃亡した魔物が残した痕跡を調べる","逃亡した魔物が残した痕跡を調べる","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","5"
"6","6","魔物の行方を追う","魔物の行方を追う","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","6"
"7","7","危険な魔物を追い詰め、止めを刺す","危険な魔物を追い詰め、止めを刺す","ui\00_message\quest_info\q21017018_00.gmd","\quest\q21017018.arc","q21017018.arc","7"
"0","0","傷ついた魔物の痕跡は、
住処へと続いているようだ――","There are traces from the wounded monster
It seems to lead towards its den.","ui\00_message\quest\q21017018.gmd","\quest\q21017018.arc","q21017018.arc","0"
"0","0","凍て付きし業炎","凍て付きし業炎","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","0"
"1","1","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","1"
"2","2","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","2"
"3","3","火、氷、雷――相手が何で襲ってこようと
平気で戦える装備でなくちゃいけません
特にこんな、危険なフィンダム大陸ではね
いつも決まった攻撃をしかけてくるとは
限らないのだから――","火、氷、雷――相手が何で襲ってこようと
平気で戦える装備でなくちゃいけません
特にこんな、危険なフィンダム大陸ではね
いつも決まった攻撃をしかけてくるとは
限らないのだから――","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","3"
"4","4","出現した魔物を討伐する","Defeat the appeared demons","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","4"
"5","5","逃亡した魔物が残した痕跡を調べる","逃亡した魔物が残した痕跡を調べる","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","5"
"6","6","魔物の行方を追う","魔物の行方を追う","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","6"
"7","7","危険な魔物を追い詰め、止めを刺す","危険な魔物を追い詰め、止めを刺す","ui\00_message\quest_info\q21017019_00.gmd","\quest\q21017019.arc","q21017019.arc","7"
"0","0","傷ついた魔物の痕跡は、
住処へと続いているようだ――","There are traces from the wounded monster
It seems to lead towards its den.","ui\00_message\quest\q21017019.gmd","\quest\q21017019.arc","q21017019.arc","0"
"0","0","ここでお前が現れるとは――
なるほど――運命というやつなのか","ここでお前が現れるとは――
なるほど――運命というやつなのか","ui\00_message\quest\q21017020.gmd","\quest\q21017020.arc","q21017020.arc","0"
"0","0","お前たちを凄惨な戦場へ導いておきながら
安全な神殿で、役人のように仕事をこなす――
くくく――こんな皮肉ってあるか？","お前たちを凄惨な戦場へ導いておきながら
安全な神殿で、役人のように仕事をこなす――
くくく――こんな皮肉ってあるか？","ui\00_message\quest\q21017020.gmd","\quest\q21017020.arc","q21017020.arc","1"
"0","0","俺は、覚者として自身の役割が抱える矛盾と
ここで決着をつけにきた
例えこの場で散ろうと――
それを果たせるならば、命以上の価値がある","俺は、覚者として自身の役割が抱える矛盾と
ここで決着をつけにきた
例えこの場で散ろうと――
それを果たせるならば、命以上の価値がある","ui\00_message\quest\q21017020.gmd","\quest\q21017020.arc","q21017020.arc","2"
"0","0","お前は――大方、俺を助けに来たか
あるいは、新天地で自分の力を試しに来たか――
だがどちらにせよ、早く片付けるに越したことは無い
俺の役所仕事も、まだお役御免な訳ではないからな","お前は――大方、俺を助けに来たか
あるいは、新天地で自分の力を試しに来たか――
だがどちらにせよ、早く片付けるに越したことは無い
俺の役所仕事も、まだお役御免な訳ではないからな","ui\00_message\quest\q21017020.gmd","\quest\q21017020.arc","q21017020.arc","3"
