#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,q40000266_00_266,掃除の敵,A Clean Sweep,ui\00_message\quest_info\q40000266_00.gmd,\quest\q40000266.arc,q40000266.arc,0
0,q40000229_00_229,白翼覚者隊・討伐任務　ミスリウ森林,White Wings: Elimination (Mysree Forest),ui\00_message\quest_info\q40000229_00.gmd,\quest\q40000229.arc,q40000229.arc,0
0,q40000209_00_209,白翼覚者隊・討伐任務　ミスリウ森林深部,White Wings: Elimination (Mysree Grove),ui\00_message\quest_info\q40000209_00.gmd,\quest\q40000209.arc,q40000209.arc,0
0,q40000169_00_169,白翼覚者隊・討伐任務　バートランド北部,White Wings: Elimination (Northern Betland),ui\00_message\quest_info\q40000169_00.gmd,\quest\q40000169.arc,q40000169.arc,0
0,q40000273_00_273,確保しといてくれない？,Won't You Get This for Me?,ui\00_message\quest_info\q40000273_00.gmd,\quest\q40000273.arc,q40000273.arc,0
0,q40000274_00_274,見つけたら必ず入手よ,"You Have It, I'll Take It",ui\00_message\quest_info\q40000274_00.gmd,\quest\q40000274.arc,q40000274.arc,0
0,q40000285_00_286,ザンドラ魔物戦闘検分,Zandora Enemy Investigation,ui\00_message\quest_info\q40000285_00.gmd,\quest\q40000285.arc,q40000285.arc,0
1,q40000124_00_124,"ミスリウ森林には遺跡や洞窟なんかも結構あるが、そういう所は<LQEM>なんかの巣になることも多い
あいつらは群れると厄介だ。もし腕に覚えがあるなら、<LQVA>匹程度仕留めてくれ。報酬も多少は出すとも",,ui\00_message\quest_info\q40000124_00.gmd,\quest\q40000124.arc,q40000124.arc,1
1,q40000125_00_125,"神殿にも報告したが、こっちでも知らせておく
村近くの川辺で<LQEM>を見たんだ
もしヤツが村を襲ったら大変だ。俺は村を守るから、誰か近くを探って野郎を退治してきてくれ
ちなみに、その時見たのは<LQVA>匹だったぜ","I reported this to the temple as well, but I'll let you know here too. I saw <LQEM> by the river near the village. If they attack the village, it will be a disaster. I'll protect the village, so could someone nearby hunt down about <LQVA> of them? By the way, there were <LQVA> I saw at the time.",ui\00_message\quest_info\q40000125_00.gmd,\quest\q40000125.arc,q40000125.arc,1
1,q40000126_00_126,"俺がマークしてる秘密の採取場所近くに、<LQEM>が<LQVA>匹うろつくようになってさ
ちーっとばかし難儀してるんだよな
お代は出すからさ、何とかしてくれないか？","Near my secret harvesting spot, <LQEM> has been wandering around in groups of <LQVA>. It's causing some trouble. I will pay for the help, so can someone deal with them?",ui\00_message\quest_info\q40000126_00.gmd,\quest\q40000126.arc,q40000126.arc,1
1,q40000127_00_127,"実は少し、困っているの。――というのも、<LQEM>が私の庭を踏み荒らすのよ
親切な方、<LQVA>匹程度見つけ出して、息の根を止めておいてくれないかしら
うふふ、よろしくお願いね","Actually, I’m a bit troubled. <LQEM> has been trampling my garden. Could someone kind find and eliminate about <LQVA> of them? Hehe, I would appreciate it.",ui\00_message\quest_info\q40000127_00.gmd,\quest\q40000127.arc,q40000127.arc,1
1,q40000128_00_128,"現地滞在中の覚者様に、神殿より通達です
近年任地にて<LQEM>が増えつつあるとの報告が上がっております。可能であれば任務の合間で構いませんので、<LQVA>体ほどの討伐にご協力をお願いします","To the Arisen staying in the area, a notice from the temple. Reports have come in that <LQEM> has been increasing in recent years. If possible, in between your missions, please assist with the elimination of about <LQVA> of them.",ui\00_message\quest_info\q40000128_00.gmd,\quest\q40000128.arc,q40000128.arc,1
1,q40000129_00_129,"現地滞在中の覚者様に、神殿より通達です
任地にて<LQEM>を確認した場合、地域安全維持のため各自<LQVA>体以上の討伐を願いします","To the Arisen staying in the area, a notice from the temple. If you encounter <LQEM> in your area, please ensure to eliminate at least <LQVA> of them to maintain regional safety.",ui\00_message\quest_info\q40000129_00.gmd,\quest\q40000129.arc,q40000129.arc,1
1,q40000130_00_130,"エリアマスターのパトリシアよ
リンウッドの近くにこの間、<LQEM>が何体か姿を現したの
この頃数が増えてきたのかもしれないわ。危険なことになる前に、<LQVA>体の討伐を頼めないかしら","This is Patricia, the Area Master. Recently, several <LQEM> have appeared near Linwood. The numbers may be increasing. Before it becomes dangerous, could you please eliminate about <LQVA> of them?",ui\00_message\quest_info\q40000130_00.gmd,\quest\q40000130.arc,q40000130.arc,1
1,q40000131_00_131,"森は素材の宝庫なの。特に、<LQIM>はよく採れるわね
丁度在庫を補充したいから、採ってきたなら<LQVA>個引きとるわよ。代金は提示額でどうかしら","The forest is a treasure trove of materials. Especially, <LQIM> is plentiful. I need to restock, so if you bring <LQVA> of them, I will take them at the offered price.",ui\00_message\quest_info\q40000131_00.gmd,\quest\q40000131.arc,q40000131.arc,1
1,q40000132_00_132,"よぉ。今ちょっと手が離せなくてな、誰か仕入れ仕事を頼まれてくれないか？
<LQIM>を<LQVA>つばかりよろしく頼むよ
なあに、そこら辺ですぐ手に入るさ
小遣い稼ぎのつもりでよろしく","Hey. I'm a bit tied up right now, so could someone take on the task of procuring <LQIM>? I need about <LQVA>. It’s readily available around here. Just a little side job, please.",ui\00_message\quest_info\q40000132_00.gmd,\quest\q40000132.arc,q40000132.arc,1
1,q40000133_00_133,"今、誰が一番スゴイ宝を見つけられるか競争してるんだ
でも僕のはイマイチで――
ねぇ、<LQIM>ってのを見つけられたら一番になれると思うから、<LQVA>個持ってきてよ！
お礼はできるだけ出すから！","We’re currently having a competition to find the best treasure. Unfortunately, mine isn’t great. Hey, if you can find <LQIM>, I think you’ll be number one. Bring <LQVA> of them! I’ll reward you as much as I can!",ui\00_message\quest_info\q40000133_00.gmd,\quest\q40000133.arc,q40000133.arc,1
1,q40000134_00_134,"任務の合間に一杯やるのが楽しみなんだが、最近<LQIM>をじっくり漬けた酒にはまっていてな
そろそろ手持ちが切れそうなんで、持ってる者がいたら<LQVA>個ほど送ってくれないか
独特のクセが移ってなかなかイケるぜ","I look forward to a drink between missions, and lately, I’ve been hooked on alcohol steeped in <LQIM>. My supply is running low, so if anyone has some, could you send <LQVA>? The unique flavor is quite good.",ui\00_message\quest_info\q40000134_00.gmd,\quest\q40000134.arc,q40000134.arc,1
1,q40000135_00_135,"料理に、<LQIM>を使って、意外なアクセントを加えてやろうかなと思ったわけ
でさ、手持ちがあったら<LQVA>つでいいから譲ってくれない？
お礼はちゃんとするから！
美味しくできるか楽しみだわ","I thought of adding a surprising accent to my cooking using <LQIM>. If you have some, could you spare <LQVA>? I’ll make sure to reward you! I’m looking forward to how it turns out.",ui\00_message\quest_info\q40000135_00.gmd,\quest\q40000135.arc,q40000135.arc,1
1,q40000136_00_136,"魔法使いのおば――お姉さんに、じゅぐっていうやつの作り方を教わったの
でも、<LQIM>が足りなくって
<LQVA>こいるから、私にちょうだい！","I learned how to make a thing called jug from a mage aunt—sister. However, I’m short on <LQIM>. I need <LQVA>, so could you give them to me?",ui\00_message\quest_info\q40000136_00.gmd,\quest\q40000136.arc,q40000136.arc,1
1,q40000137_00_137,"どなたか、薬の調合に必要な材料を手配していただけない？
品は<LQIM>を丁度<LQVA>個よ
届けてくれた方にはきちんとお礼させていただくわ
お互い、いい思いをしましょう。ふふふ――","Could someone arrange the materials needed for potion brewing? The items are <LQIM>, exactly <LQVA>. I will make sure to properly reward those who deliver them. Let’s make it beneficial for both of us. Hehe――",ui\00_message\quest_info\q40000137_00.gmd,\quest\q40000137.arc,q40000137.arc,1
1,q40000138_00_138,"現地滞在中の覚者様に、神殿より通達です
対応可能であれば、任地にて<LQIM>、<LQVA>個を神殿まで納品願います
他の任務がある場合、そちらを優先してください","To the Arisen staying in the area, a notice from the temple. If possible, please deliver <LQIM>, <LQVA> pieces to the temple. If you have other missions, please prioritize them.",ui\00_message\quest_info\q40000138_00.gmd,\quest\q40000138.arc,q40000138.arc,1
1,q40000139_00_139,"現地滞在中の覚者様に、神殿より通達です
任地にて入手可能な<LQIM>、<LQVA>個を神殿まで納品願います
現在神殿でも備蓄が少なくなっているため、よろしくお願いします","To the Arisen staying in the area, a notice from the temple. Please deliver <LQIM>, <LQVA> pieces available in your area to the temple. The temple’s stock is currently low, so your cooperation is appreciated.",ui\00_message\quest_info\q40000139_00.gmd,\quest\q40000139.arc,q40000139.arc,1
1,q40000140_00_140,"エリアマスターとして依頼させてもらうわ
リンウッドで今、<LQIM>不足が深刻なの。数で言うと<LQVA>個ほどなのだけど
どうかしら。協力してくれる人には、村を代表して十分なお礼を約束するわ","As the Area Master, I am requesting assistance. There is a serious shortage of <LQIM> in Linwood. We need about <LQVA>. If you help, I promise a substantial reward on behalf of the village.",ui\00_message\quest_info\q40000140_00.gmd,\quest\q40000140.arc,q40000140.arc,1
1,q40000141_00_141,"ぎゃぎゃぎゃ～～！！　デ、出タ～～～！！
<LQEM>ガ！！　急二！！
ビックリして死ヌトコ、アブナイ！
<LQVA>匹ヤッツケル安心！",Gya gya gya~~!! I-It’s out~~!! <LQEM>!! Dangerous!! I'm so surprised I might die! <LQVA> should be defeated for safety!,ui\00_message\quest_info\q40000141_00.gmd,\quest\q40000141.arc,q40000141.arc,1
1,q40000142_00_142,"聞いテクレ！！
コナイダ、散歩シテタラ<LQEM>のぐるーぷにハチ会ッテ殴らレタ！　馬鹿二しテ、大勢デ！
コブマダ治ラナイ。仕返シに<LQVA>匹ヤッツケテクレ！","Listen!! I was out for a walk and got attacked and beaten by a group of <LQEM>! It was crazy, so many of them! My bruises haven’t healed. For revenge, could you take down <LQVA> of them!",ui\00_message\quest_info\q40000142_00.gmd,\quest\q40000142.arc,q40000142.arc,1
1,q40000143_00_143,"ニンゲン、嫌イ！
ダガ、今ハアイツらモット嫌イ！
セッカク付ケた飾リ、壊シた！　飾リブタ食っタ！！
アイツら、<LQEM>！
<LQVA>匹コロセ！","I hate humans! But right now, I hate those even more! They ruined the decorations I painstakingly put up and ate the decorative meat!! They are <LQEM>! Kill <LQVA> of them!",ui\00_message\quest_info\q40000143_00.gmd,\quest\q40000143.arc,q40000143.arc,1
1,q40000144_00_144,"ジブン、弱イ、イジメラレル。外怖イ
コナイダ<LQEM>襲ッテキタ！
逃ゲタ、ケド、尻噛まれタ。イタイ――
誰カ<LQVA>匹、退治シテクれル、ウレシイ","I'm weak and get bullied. The outside is scary. The other day, <LQEM> attacked me! I escaped, but got my rear bitten. It hurts―― If someone could eliminate <LQVA> of them, I’d be so happy.",ui\00_message\quest_info\q40000144_00.gmd,\quest\q40000144.arc,q40000144.arc,1
1,q40000145_00_145,"オデ、強イ！！
ココ辺りでモ有名ノ奴、<LQEM>ト一対一デ戦ッタ！　ホント、ホント！
デモ逃げられタ。オデ、腕負傷。ダカラ誰カ<LQVA>匹代ワり倒ス。死体片ヅケテヤル、ゲへへ","I'm strong!! I fought a well-known <LQEM> one-on-one around here! Really, truly! But they managed to escape. I got a wound. So, if someone could take down <LQVA> of them in my place, I’ll clean up the corpses. Hehe.",ui\00_message\quest_info\q40000145_00.gmd,\quest\q40000145.arc,q40000145.arc,1
1,q40000146_00_146,"<LQEM>、要チュウイダ
ワレワレゴブリンの城ヲ乗っ取る気かも知レン
王ノ心配ト癇癪が高まル前二、手ヲ打たネバ
<LQVA>匹コロシ手柄ヲ上げタ者にハ、ソレなリ褒美デル","<LQEM> requires attention. They might be planning to take over our goblin fortress. Before the king’s worry and anger escalate, act quickly. The one who kills <LQVA> will receive a reward.",ui\00_message\quest_info\q40000146_00.gmd,\quest\q40000146.arc,q40000146.arc,1
1,q40000147_00_147,"ココいる<LQEM>アブナイ
城入っテクルきけん。<LQVA>匹グライ倒シテオカナイト、そろそろアイツラ増えテくル
誰カ、行っテヤッツケてコイ！","Be careful of the <LQEM> here. There’s a risk they might enter the castle. If we don’t take down about <LQVA>, they might start increasing. Someone, go and take them out!",ui\00_message\quest_info\q40000147_00.gmd,\quest\q40000147.arc,q40000147.arc,1
1,q40000148_00_148,"王ガ立腹されテいル
城ノ近く、<LQEM>がウロツき、王ノ食べ物をトり、宝を壊スのダ
<LQVA>匹コロシ、報告セヨ","The king is angry. Near the castle, <LQEM> has been roaming, stealing food and destroying treasures. Kill <LQVA> and report back.",ui\00_message\quest_info\q40000148_00.gmd,\quest\q40000148.arc,q40000148.arc,1
1,q40000149_00_149,"王ガ憂慮されテいル
城ノ近く、<LQEM>が現レ、勢力ヲ伸ばシツツアルのダ。最悪、城を乗っ取ラレル危険もアル
<LQVA>匹コロシ、報告セヨ","The king is concerned. Near the castle, <LQEM> has appeared, expanding their influence. There’s a danger of them taking over the castle. Kill <LQVA> and report back.",ui\00_message\quest_info\q40000149_00.gmd,\quest\q40000149.arc,q40000149.arc,1
1,q40000150_00_150,"おい――、おい、お前らかヒト！　――なぁ
城の近くに<LQEM>がうろつき、何やらオレの宝を狙っていルそうじゃないカ
<LQVA>匹撃退してこい！　そしてらまァ、よくしてやるヨ","Hey――, hey, are you the one?―― Well, near the castle, <LQEM> is lurking and seems to be targeting my treasure. Go drive away <LQVA> of them! If you do, I’ll treat you well.",ui\00_message\quest_info\q40000150_00.gmd,\quest\q40000150.arc,q40000150.arc,1
1,q40000151_00_151,"王、食事、<LQIM>ヲブタ肉と一緒に食ゥお気に入リラシイ
切れるト機嫌悪くナル。アト<LQVA>コ、急イでアツメロ！","The king likes to eat <LQIM> with meat from the boar. If it runs out, he gets upset. Gather <LQVA> quickly!",ui\00_message\quest_info\q40000151_00.gmd,\quest\q40000151.arc,q40000151.arc,1
1,q40000152_00_152,"ドドドドウシヨウ！！！
王の大事なアレ、アレ、<LQIM>がどっかイッタ！　誰カ、何とかシロ！！
無くナッタのハ<LQVA>コダ！","Wh-what should we do!!! The king's precious thing, <LQIM> has disappeared! Someone, do something!! It’s <LQVA> pieces that are missing!,",ui\00_message\quest_info\q40000152_00.gmd,\quest\q40000152.arc,q40000152.arc,1
1,q40000153_00_153,"今スグ<LQIM>ヨコセ！！
<LQVA>コダ！！
アレがナイと落ちつかナイ、歯がゾワゾワスル！！
持っテ来タラ、ちゃんと礼ヤル！　齧らナイ！！","Send <LQIM> right now!! <LQVA> pieces!! I can’t calm down without it, my teeth are on edge!! If you bring it, I’ll make sure to reward you! Don’t bite!!,",ui\00_message\quest_info\q40000153_00.gmd,\quest\q40000153.arc,q40000153.arc,1
1,q40000154_00_154,"ニンゲン、嫌イ！　最近ココ、ニンゲン臭イ
城の門、ニンゲンヨケの飾リ、モット付ケル！
ブタの死体に<LQIM>詰メル！
<LQVA>コ詰メル！　キットそレでカんペキ","I hate humans! Recently, this place smells like humans. Add more anti-human decorations to the castle gate! Stuff <LQIM> into the pig corpses! Stuff <LQVA> pieces! That should be perfect.,",ui\00_message\quest_info\q40000154_00.gmd,\quest\q40000154.arc,q40000154.arc,1
1,q40000155_00_155,"ジブン、弱イ、イジメラレル、外怖イ
デモ<LQIM>欲しイ――
欲しイケド、取リ行ク――怖イ
誰カ<LQVA>コ、分ケてクれる、ウレシイ","I'm weak, bullied, scared outside, but I want <LQIM>―― I want it, but going to get it is scary. If someone could split <LQVA> pieces, I’d be happy.,",ui\00_message\quest_info\q40000155_00.gmd,\quest\q40000155.arc,q40000155.arc,1
1,q40000156_00_156,"オデ、次二王が欲しイ言うモノ解ル、当タル！
ソレ、ズバリ<LQIM>！！
ダカラ今のウチ、集めテル
デモ数足らない！　<LQVA>コクレ！！
オデ、褒めラレル。オマエ、コレヤル","I understand what the next king wants, exactly! It’s <LQIM>!! So, I’m collecting it now. But I don’t have enough! I need <LQVA> pieces!! I’ll be praised. You do this.,",ui\00_message\quest_info\q40000156_00.gmd,\quest\q40000156.arc,q40000156.arc,1
1,q40000157_00_157,"<LQIM>たくわえ、少ナイ
<LQVA>ツハ必要。ロイが送ってクル、もっと先ナル
誰カ、外出テ取ってコイ！","The supply of <LQIM> is low. <LQVA> pieces are needed. Roy will send them, but it’s farther ahead. Someone, go out and get them!,",ui\00_message\quest_info\q40000157_00.gmd,\quest\q40000157.arc,q40000157.arc,1
1,q40000158_00_158,"王ガ<LQIM>、<LQVA>個を所望ダ
急イでそのアタリでトってコイ！
貢いダ者二は小遣イアリとの事ダ","The king wants <LQIM>, <LQVA> pieces. Hurry and get them from that area! Those who contribute will receive pocket money.",ui\00_message\quest_info\q40000158_00.gmd,\quest\q40000158.arc,q40000158.arc,1
1,q40000159_00_159,"王ガ<LQIM>、<LQVA>個を所望ダ
マタどうしてカ解らんガ、ナルベク急ゲ！
貢いダ者二は何か報酬をトラスとの事ダ","The king desires <LQIM>, <LQVA> pieces. I don’t know why, but hurry as much as possible! Those who contribute will receive some reward.,",ui\00_message\quest_info\q40000159_00.gmd,\quest\q40000159.arc,q40000159.arc,1
1,q40000160_00_160,"あァ、お前ら――あと、ヒト！　ほら、アレだ
アレを集めてこい――<LQIM>ダ！
数はそうだナ、30――いや<LQVA>でイイ
それならまァ、できるダロ？","Hey, you――and you! Look, it’s that thing. Gather <LQIM>―― The number should be about 30―― no, <LQVA> is fine. If it’s like that, you should be able to do it, right?,",ui\00_message\quest_info\q40000160_00.gmd,\quest\q40000160.arc,q40000160.arc,1
