"小さな群れを作って生活するサラマンダーだが
繁殖のため、一時的に大きな群れを成して
生活することもある。外敵から身を隠すことができ
適度な湿度・温度に保たれる洞穴などは
そのような場所に選ばれやすい","Salamanders live in small groups, but for breeding purposes, they occasionally form large herds and live together. 
They hide from predators in caves or other places where the humidity and temperature are kept at an appropriate level.",,,
聖縁のフード,Saintly Hood,,,
聖縁のフード,Saintly Hood,,,
聖縁のフード,Saintly Hood,,,
聖縁のフード,Saintly Hood,,,
聖縁のフード,Saintly Hood,,,
セインツヘルム,Saint's Helm,,,
セインツヘルム,Saint's Helm,,,
セインツヘルム,Saint's Helm,,,
セインツヘルム,Saint's Helm,,,
セインツヘルム,Saint's Helm,,,
セインツグリーブ,Saint's Greaves,,,
セインツグリーブ,Saint's Greaves,,,
セインツグリーブ,Saint's Greaves,,,
セインツグリーブ,Saint's Greaves,,,
セインツグリーブ,Saint's Greaves,,,
聖者の腕輪,Saint's Bracelet,,,
セインツアーム,Saint's Arms,,,
セインツアーム,Saint's Arms,,,
セインツアーム,Saint's Arms,,,
セインツアーム,Saint's Arms,,,
セインツアーム,Saint's Arms,,,
セインツエプロン,Saint's Apron,,,
セインツエプロン,Saint's Apron,,,
セインツエプロン,Saint's Apron,,,
セインツエプロン,Saint's Apron,,,
セインツエプロン,Saint's Apron,,,
癒しの聖者,Saint of Healing,,,
聖気 倒,Saint Aura: Slayer,,,
サイフオブケントニス,Saif of Kenntnis,,,
サイフオブアルトゥーラ,Saif of Altura,,,
サイフオブアルトゥーラ,Saif of Altura,,,
サイフオブアルトゥーラ,Saif of Altura,,,
サイフオブアルトゥーラ,Saif of Altura,,,
サイフオブアルトゥーラ,Saif of Altura,,,
サゴー,Sago,,,
サジェスワンズ,Sagesse Wand,,,
サジェスワンズ,Sagesse Wand,,,
サジェスワンズ,Sagesse Wand,,,
サジェスワンズ,Sagesse Wand,,,
サジェスワンズ,Sagesse Wand,,,
セージローブ,Sage's Robe,,,
セージローブ,Sage's Robe,,,
セージローブ,Sage's Robe,,,
セージローブ,Sage's Robe,,,
セージローブ,Sage's Robe,,,
賢者のリング,Sage's Ring,,,
賢者の古井戸,Sage's Old Well,,,
賢者の墓標,Sage's Gravestone,,,
賢者の墓標,Sage's Gravestone,,,
錬成の賢人,Sage of Alchemy,,,
聖遺の塔,Sage Tower Ruins,,,
聖遺の塔,Sage Tower Ruins,,,
聖遺の塔,Sage Tower Ruins,,,
聖遺の塔,Sage Tower Ruins,,,
賢竜・,Sage Dragon ・,,,
サガシティシューズ,Sagacity Shoes,,,
サガシティシューズ,Sagacity Shoes,,,
サガシティシューズ,Sagacity Shoes,,,
サガシティシューズ,Sagacity Shoes,,,
サガシティシューズ,Sagacity Shoes,,,
防魔のサテン,Safeguarding Satin,,,
安着 軽,Safe Landing: Light,,,
安着,Safe Landing,,,
サドネスアンドグラドネス,Sadness and Gladness,,,
サドネスアンドグラドネス,Sadness and Gladness,,,
サドネスアンドグラドネス,Sadness and Gladness,,,
サドネスアンドグラドネス,Sadness and Gladness,,,
サドネスアンドグラドネス,Sadness and Gladness,,,
セイディ,Sadie,,,
サーディクマント,Sadek Mantle,,,
サーディクマント,Sadek Mantle,,,
サーディクマント,Sadek Mantle,,,
サーディクマント,Sadek Mantle,,,
サーディクマント,Sadek Mantle,,,
聖樹のテラス,Sacred Tree Terrace,,,
聖樹のテラス,Sacred Tree Terrace,,,
聖樹のテラス,Sacred Tree Terrace,,,
聖樹の指輪,Sacred Tree Ring,,,
セイクリッドサクシード,Sacred Succeed,,,
セイクリッドサクシード,Sacred Succeed,,,
セイクリッドサクシード,Sacred Succeed,,,
セイクリッドサクシード,Sacred Succeed,,,
セイクリッドサクシード,Sacred Succeed,,,
霊泉のテラス,Sacred Spring Terrace,,,
霊泉のテラス,Sacred Spring Terrace,,,
霊泉のテラス,Sacred Spring Terrace,,,
セイクリッドシャイン,Sacred Shine,,,
セイクリッドローブ,Sacred Robe,,,
セイクリッドローブ,Sacred Robe,,,
セイクリッドローブ,Sacred Robe,,,
セイクリッドローブ,Sacred Robe,,,
セイクリッドローブ,Sacred Robe,,,
聖河の遺跡　中心部,Sacred River Ruins: Central Part,,,
聖河の遺跡 船着き場,Sacred River Ruins Wharf,,,
聖河の遺跡　中央通路,Sacred River Ruins Center Passage,,,
聖河の遺跡,Sacred River Ruins,,,
聖河の遺跡,Sacred River Ruins,,,
聖河の遺跡,Sacred River Ruins,,,
セイクリッドフード,Sacred Hood,,,
セイクリッドフード,Sacred Hood,,,
セイクリッドフード,Sacred Hood,,,
セイクリッドフード,Sacred Hood,,,
セイクリッドフード,Sacred Hood,,,
聖域,Sacred Grounds,,,
聖域,Sacred Grounds,,,
セイクリッドグリーブ,Sacred Greaves,,,
セイクリッドグリーブ,Sacred Greaves,,,
セイクリッドグリーブ,Sacred Greaves,,,
セイクリッドグリーブ,Sacred Greaves,,,
セイクリッドグリーブ,Sacred Greaves,,,
聖石のチョーカー,Sacred Gem Choker,,,
聖炎鋼,Sacred Flame Steel,,,
聖炎の参竜道 上層,Sacred Flame Path: Upper Level,,,
聖炎の参竜道 上層,Sacred Flame Path: Upper Level,,,
聖炎の参竜道,Sacred Flame Path,,,
聖炎の参竜道,Sacred Flame Path,,,
聖炎の参竜道,Sacred Flame Path,,,
聖炎の参竜道,Sacred Flame Path,,,
聖炎の参竜道,Sacred Flame Path,,,
セイクリッドエッジ【飾】,Sacred Edge (Decoration),,,
セイクリッドエッジ,Sacred Edge,,,
セイクリッドエッジ,Sacred Edge,,,
セイクリッドエッジ,Sacred Edge,,,
セイクリッドエッジ,Sacred Edge,,,
セイクリッドエッジ,Sacred Edge,,,
祝福された聖布,Sacred Blessed Cloth,,,
セイクリッドバングル,Sacred Bangles,,,
セイクリッドバングル,Sacred Bangles,,,
セイクリッドバングル,Sacred Bangles,,,
セイクリッドバングル,Sacred Bangles,,,
セイクリッドバングル,Sacred Bangles,,,
サーベルオブヴァーミリオン,Saber of Vermilion,,,
サーベルオブヴァーミリオン,Saber of Vermilion,,,
サーベルオブヴァーミリオン,Saber of Vermilion,,,
サーベルオブヴァーミリオン,Saber of Vermilion,,,
サーベルオブヴァーミリオン,Saber of Vermilion,,,
サーベルオブヴァンクール,Saber of Vainqueur,,,
セイバーオブケントニス,Saber of Kenntnis,,,
セイバーオブガーディアン,Saber of Guardian,,,
セイバーオブフェデルタ,Saber of Fedeltà,,,
ザールズヴェッセル,Saar's Vessel,,,
ザールズヴェッセル,Saar's Vessel,,,
ザールズヴェッセル,Saar's Vessel,,,
ザールズヴェッセル,Saar's Vessel,,,
ザールズヴェッセル,Saar's Vessel,,,
Sランサー_ST速度,S Lancer_ST Speed,,,
Sランサー_被ダメ軽減,S Lancer_Reduction of Damage,,,
Sランサー_与ダメ上昇,S Lancer_Increase of the damage to be given,,,
Sランサー_治癒アップ,S Lancer_Healing up,,,
レヴリーシューター,Réverie Shooter,,,
レヴリーシューター,Réverie Shooter,,,
レヴリーシューター,Réverie Shooter,,,
レヴリーシューター,Réverie Shooter,,,
レヴリーシューター,Réverie Shooter,,,
レヴェヨンスーツ,Rébellion Suit,,,
レヴェヨンスーツ,Rébellion Suit,,,
レヴェヨンスーツ,Rébellion Suit,,,
レヴェヨンスーツ,Rébellion Suit,,,
レヴェヨンスーツ,Rébellion Suit,,,
レヴェヨンパンツ,Rébellion Pants,,,
レヴェヨンパンツ,Rébellion Pants,,,
レヴェヨンパンツ,Rébellion Pants,,,
レヴェヨンパンツ,Rébellion Pants,,,
レヴェヨンパンツ,Rébellion Pants,,,
レヴェヨンマント,Rébellion Cloak,,,
レヴェヨンマント,Rébellion Cloak,,,
レヴェヨンマント,Rébellion Cloak,,,
レヴェヨンマント,Rébellion Cloak,,,
レヴェヨンマント,Rébellion Cloak,,,
ルズレスエンフォーサー,Ruthless Enforcer,,,
ルズレスエンフォーサー,Ruthless Enforcer,,,
ルズレスエンフォーサー,Ruthless Enforcer,,,
ルズレスエンフォーサー,Ruthless Enforcer,,,
ルズレスエンフォーサー,Ruthless Enforcer,,,
錆びた鉄塊,Rusty Iron Lump,,,
錆びた杖,Rusted Staff,,,
錆びた杖,Rusted Staff,,,
錆びた杖,Rusted Staff,,,
錆びた杖,Rusted Staff,,,
錆びた杖,Rusted Staff,,,
錆びた精霊槍,Rusted Spirit Lance,,,
錆びた精霊槍,Rusted Spirit Lance,,,
錆びた精霊槍,Rusted Spirit Lance,,,
錆びた精霊槍,Rusted Spirit Lance,,,
錆びた精霊槍,Rusted Spirit Lance,,,
錆びた板金,Rusted Plate,,,
錆びた片手剣,Rusted One-handed Sword,,,
錆びた片手剣,Rusted One-handed Sword,,,
錆びた片手剣,Rusted One-handed Sword,,,
錆びた片手剣,Rusted One-handed Sword,,,
錆びた片手剣,Rusted One-handed Sword,,,
錆びた魔道剣,Rusted Magick Sword,,,
錆びた魔道剣,Rusted Magick Sword,,,
錆びた魔道剣,Rusted Magick Sword,,,
錆びた魔道剣,Rusted Magick Sword,,,
錆びた魔道剣,Rusted Magick Sword,,,
錆びた魔道篭手,Rusted Magick Gauntlet,,,
錆びた魔道篭手,Rusted Magick Gauntlet,,,
錆びた魔道篭手,Rusted Magick Gauntlet,,,
錆びた魔道篭手,Rusted Magick Gauntlet,,,
錆びた魔道篭手,Rusted Magick Gauntlet,,,
錆びた魔道弓,Rusted Magick Bow,,,
錆びた魔道弓,Rusted Magick Bow,,,
錆びた魔道弓,Rusted Magick Bow,,,
錆びた魔道弓,Rusted Magick Bow,,,
錆びた魔道弓,Rusted Magick Bow,,,
錆鉄の巨人兵,Rusted Iron Giant Warrior,,,
錆びた大剣,Rusted Greatsword,,,
錆びた大剣,Rusted Greatsword,,,
錆びた大剣,Rusted Greatsword,,,
錆びた大剣,Rusted Greatsword,,,
錆びた大剣,Rusted Greatsword,,,
錆びた大盾,Rusted Greatshield,,,
錆びた大盾,Rusted Greatshield,,,
錆びた大盾,Rusted Greatshield,,,
錆びた大盾,Rusted Greatshield,,,
錆びた大盾,Rusted Greatshield,,,
錆びたダガー,Rusted Daggers,,,
錆びたダガー,Rusted Daggers,,,
錆びたダガー,Rusted Daggers,,,
錆びたダガー,Rusted Daggers,,,
錆びたダガー,Rusted Daggers,,,
錆びた弓,Rusted Bow,,,
錆びた弓,Rusted Bow,,,
錆びた弓,Rusted Bow,,,
錆びた弓,Rusted Bow,,,
錆びた弓,Rusted Bow,,,
錆びた大杖,Rusted Archistaff,,,
錆びた大杖,Rusted Archistaff,,,
錆びた大杖,Rusted Archistaff,,,
錆びた大杖,Rusted Archistaff,,,
錆びた大杖,Rusted Archistaff,,,
錆鉄の錬魔ゴブリン,Rusted Alchemized Goblin,,,
槍突 倒,Rushing Spear: Slayer,,,
槍突 破,Rushing Spear: Destroyer,,,
"前方に猛ダッシュしつつ鋭い突き攻撃を放つ
突進距離に応じて威力が上昇する
<COL ffdc78>LV UP毎に攻撃威力の上昇
LV.６で最大移動距離が延長／
突進距離最長時に敵のガード状態を崩す</COL>","Rushes at the target and visits a powerful blow
upon them. Damage increases the further you dash.
<COL ffdc78>LV UP: Increases damage.
LV.6: Increases maximum rush distance.
Breaks enemy guard when rushing at maximum range.</COL>",,,
"大盾を構え前方に突進し、進行線上の敵を吹き飛ばす
フォースゲージ１本以上の時、消費して技性能上昇
<COL ffdc78>LV UP毎に攻撃威力の上昇
LV.６で移動距離上昇／ヒット数増加</COL>","Rush forward with your greatshield, blowing away enemies.
With more than 1 Force Gauge, the effect will increase.
<COL ffdc78>LV UP: Increases damage.
LV.6: Increases moving distance and number of hits.</COL>",,,
移撃,Rush Attack,,,
封呪の,Runed,,,
封呪の,Runed,,,
ルーンバングル,Rune Bangles,,,
ルーンバングル,Rune Bangles,,,
ルーンバングル,Rune Bangles,,,
ルーンバングル,Rune Bangles,,,
ルーンバングル,Rune Bangles,,,
"《灯台下の古井戸》を覗き込んだ者が何か煌めく
ものを見たという噂が流れたが、古井戸の中には
投げ捨てられた廃棄物や動物の死骸などもどこかに
溜まっているであろうことから、内部に入ってまで
噂の元を探ろうとする者はいないようだ","Rumors have circulated that someone who peered into the ""Lighthouse Old Well"" saw something sparkling. 
However, since it is likely that waste and animal carcasses have accumulated somewhere inside the well, no one seems willing to enter and investigate the source of the rumors.",,,
噂のオークキラーⅢ,Rumored Orc Killer III,,,
噂のオークキラーⅡ,Rumored Orc Killer II,,,
噂のオークキラーⅠ,Rumored Orc Killer I,,,
鳴動の甲竜,Rumbling Shell Dragon,,,
死の支配者の装束,Ruler of Death's Costume,,,
"南部、水辺近くにあるエルフ族の住居跡
かつては水面に映る月が美しい場所であると
エルフ達の人気も高かったようだが、
今やその面影はない。水の運用に関しては
最も進んだ設備を備えていたらしい","Ruins of the Elves residence near the water's edge in the southern region. 
It used to be a beautiful place where the moon reflected on the water was highly admired by the Elves. 
However, now there is no trace of that beauty. 
It seems they had the most advanced facilities for managing water.",,,
"ダクレイム砦付近にある岩山の中に造られた遺跡
砦の付近という格好の場所にあるため、魔軍・人間
両勢力がこの遺跡を拠点として利用しようとしたが
共に最深部まで辿り着くことはできなかった
誰一人として生還者がいないため、その原因も不明","Ruins built inside a rocky mountain near Dacreim Fortress. 
It was a prime location, so both the Demon Army and the humans tried to use this ruin as their base. 
However, neither of them were able to reach the deepest part. 
There were no survivors, and the cause is also unknown.",,,
遺跡の地下室,Ruins Site Cellar,,,
遺跡の地下室,Ruins Site Cellar,,,
亡都巨人兵,Ruins Giant Warrior,,,
廃墟の地下室,Ruins Cellar,,,
廃墟の地下室,Ruins Cellar,,,
廃墟の地下室,Ruins Cellar,,,
ルインズ・,Ruins,,,
ルイン・ショット,Ruin Shot,,,
"属性の付与されたルイン・ブレードで
より敵を状態異常にかかりやすくする
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Ruin Blade accumulates element faster when enchanted.
<COL ffdc78>LV UP: Increases status effect accumulation.</COL>",,,
"属性の付与されたルイン・ブレードで
より敵を状態異常にかかりやすくする
<COL ffdc78>LV毎に状態異常値がより増加</COL>","Ruin Blade accumulates element faster when enchanted.
<COL ffdc78>LV UP: Increases status effect accumulation.</COL>",,,
ルイン・ブレード,Ruin Blade,,,
ゴツゴツした革,Rugged Leather,,,
ルドルフォ,Rudolfo,,,
ルビーのペンダント,Ruby Pendant,,,
紅玉旅団のキャップ,Ruby Brigade Cap,,,
紅玉旅団のキャップ,Ruby Brigade Cap,,,
紅玉旅団のキャップ,Ruby Brigade Cap,,,
紅玉旅団のキャップ,Ruby Brigade Cap,,,
紅玉旅団のキャップ,Ruby Brigade Cap,,,
ルビー,Ruby,,,
ルベドシューズ,Rubedo Shoes,,,
ルベドシューズ,Rubedo Shoes,,,
ルベドシューズ,Rubedo Shoes,,,
ルベドシューズ,Rubedo Shoes,,,
ルベドシューズ,Rubedo Shoes,,,
ルベドサバトン,Rubedo Sabatons,,,
ルベドサバトン,Rubedo Sabatons,,,
ルベドサバトン,Rubedo Sabatons,,,
ルベドサバトン,Rubedo Sabatons,,,
ルベドサバトン,Rubedo Sabatons,,,
ルベドマスク,Rubedo Mask,,,
ルベドマスク,Rubedo Mask,,,
ルベドマスク,Rubedo Mask,,,
ルベドマスク,Rubedo Mask,,,
ルベドマスク,Rubedo Mask,,,
ルベドジャケット,Rubedo Jacket,,,
ルベドジャケット,Rubedo Jacket,,,
ルベドジャケット,Rubedo Jacket,,,
ルベドジャケット,Rubedo Jacket,,,
ルベドジャケット,Rubedo Jacket,,,
ルベドヘルム,Rubedo Helm,,,
ルベドヘルム,Rubedo Helm,,,
