#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい","覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい",ui\00_message\quest\q60200001.gmd,\quest\q60200001.arc,q60200001.arc,5
0,,"よう、ダンジョンの宝箱調査は続けているか？
また新しい場所の調査依頼があるんだが
例に漏れず、前回よりも難易度が上がっている","よう、ダンジョンの宝箱調査は続けているか？
また新しい場所の調査依頼があるんだが
例に漏れず、前回よりも難易度が上がっている",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,0
0,,"腕に自信が無ければ、力を蓄えてからにしろ
キャンセルしたければ《クエスト破棄》で
いつでも無かったことにしてもいいんだ","腕に自信が無ければ、力を蓄えてからにしろ
キャンセルしたければ《クエスト破棄》で
いつでも無かったことにしてもいいんだ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,1
0,,"なに、俺も依頼も逃げやしない
何事にもタイミングってのがあるからな
もちろん、それを見極めるのはお前自身だ","なに、俺も依頼も逃げやしない
何事にもタイミングってのがあるからな
もちろん、それを見極めるのはお前自身だ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,2
0,,"やることは前回と同じで、最奥の宝箱の調査だ
もうお決まりのパターンになってるから
お前も薄々予感してただろ？","やることは前回と同じで、最奥の宝箱の調査だ
もうお決まりのパターンになってるから
お前も薄々予感してただろ？",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,3
0,,"今回の調査地候補は
魔赤島の《滝鳴洞穴》
　　　　《菌糸の襲窟》
ディナンにある《飛天のテラス》","今回の調査地候補は
魔赤島の《滝鳴洞穴》
《菌糸の襲窟》
ディナンにある《飛天のテラス》",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,4
0,,"ダウにある《見捨てられた井戸》
メルゴダにある《秘匿の実験場》
この５ヶ所だ","ダウにある《見捨てられた井戸》
メルゴダにある《秘匿の実験場》
この５ヶ所だ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,5
0,,"ここでは前回の３ヶ所よりも、よりランクの高い
素材が採れるって噂だぜ
当然、魔物もそれなりの強さだが、な","ここでは前回の３ヶ所よりも、よりランクの高い
素材が採れるって噂だぜ
当然、魔物もそれなりの強さだが、な",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,6
0,,"５ヶ所のうち、１ヶ所の宝箱を調査できたら
俺のところに報告にきてくれ","５ヶ所のうち、１ヶ所の宝箱を調査できたら
俺のところに報告にきてくれ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,7
0,,"いいか、もう一度説明するぞ
これからいう５ヶ所ある調査地候補の中から
１ヶ所を選んで最奥の宝箱を調べてこい","いいか、もう一度説明するぞ
これからいう５ヶ所ある調査地候補の中から
１ヶ所を選んで最奥の宝箱を調べてこい",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,8
0,,"魔赤島の《滝鳴洞穴》
　　　　《菌糸の襲窟》
ディナンにある《飛天のテラス》","魔赤島の《滝鳴洞穴》
《菌糸の襲窟》
ディナンにある《飛天のテラス》",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,9
0,,"ダウにある《見捨てられた井戸》
メルゴダにある《秘匿の実験場》
この５ヶ所だ","ダウにある《見捨てられた井戸》
メルゴダにある《秘匿の実験場》
この５ヶ所だ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,10
0,,"ここでは前回の３ヶ所よりも、よりランクの高い
素材が採れるって噂だぜ
当然、魔物もそれなりの強さだが、な","ここでは前回の３ヶ所よりも、よりランクの高い
素材が採れるって噂だぜ
当然、魔物もそれなりの強さだが、な",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,11
0,,"５ヶ所のうち、１ヶ所の宝箱を調査できたら
俺のところに報告にきてくれ","５ヶ所のうち、１ヶ所の宝箱を調査できたら
俺のところに報告にきてくれ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,12
0,,"平然と任務を達成してくるようになったな
その度胸が肝心なんだ
いい目をするようになってきた――","平然と任務を達成してくるようになったな
その度胸が肝心なんだ
いい目をするようになってきた――",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,13
0,,"《スポット情報》を見れば
どのダンジョンにどの素材があるかを
確認できるのは――もう覚えたな？","《スポット情報》を見れば
どのダンジョンにどの素材があるかを
確認できるのは――もう覚えたな？",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,14
0,,"今までダンジョンに潜り続けた成果は
経験値として、もしくは装備品となって
お前の糧になっているはずだ","今までダンジョンに潜り続けた成果は
経験値として、もしくは装備品となって
お前の糧になっているはずだ",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,15
0,,"腕試しとして
エクストリームミッションは最適かもな
気が向いたら参戦してみるといい","腕試しとして
エクストリームミッションは最適かもな
気が向いたら参戦してみるといい",ui\00_message\quest\q60200009.gmd,\quest\q60200009.arc,q60200009.arc,16
0,,"フィンダムを調査中のガルドリン達から
報告が来ているようだ","フィンダムを調査中のガルドリン達から
報告が来ているようだ",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,0
0,,"共に聞くとしよう――
やれやれ、片時も落ち着けんわ","共に聞くとしよう――
やれやれ、片時も落ち着けんわ",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,1
0,,"引き続きガルドリン達が、現地で警戒と監視に
当たってくれるそうだ","引き続きガルドリン達が、現地で警戒と監視に
当たってくれるそうだ",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,2
0,,"おまえは竜の礎の傍にいるアイザックを訪ね
すぐさま準備にとりかかってくれ","おまえは竜の礎の傍にいるアイザックを訪ね
すぐさま準備にとりかかってくれ",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,3
0,,"来たか――
いつも真面目な顔してご苦労なことだな
期待させたところ悪いが
今回はダンジョンの調査任務は無しだ","来たか――
いつも真面目な顔してご苦労なことだな
期待させたところ悪いが
今回はダンジョンの調査任務は無しだ",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,4
0,,"代わりに魔物を討伐してきてもらうことになっている
今のお前なら、十分その実力が備わっているだろう
頼んだぞ","代わりに魔物を討伐してきてもらうことになっている
今のお前なら、十分その実力が備わっているだろう
頼んだぞ",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,5
0,,"新たなコンテンツ《ざわめきし大地》が
解放されました
ジョゼフからクエストを受注してみましょう","新たなコンテンツ《ざわめきし大地》が
解放されました
ジョゼフからクエストを受注してみましょう",ui\00_message\quest\q60200010.gmd,\quest\q60200010.arc,q60200010.arc,6
0,,フィンダムのガラダから急ぎの報せが入っている,フィンダムのガラダから急ぎの報せが入っている,ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,0
0,,"共に報告を聞くとするか――
やれやれ、片時も落ち着けんわ","共に報告を聞くとするか――
やれやれ、片時も落ち着けんわ",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,1
0,,"フィンダムに残された闇が、今もなお
燻り続けているということか――","フィンダムに残された闇が、今もなお
燻り続けているということか――",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,2
0,,"さあ、竜の礎の傍にいるアイザックを訪ね
すぐさま準備にとりかかってくれ","さあ、竜の礎の傍にいるアイザックを訪ね
すぐさま準備にとりかかってくれ",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,3
0,,"ジョゼフの爺さんも人使いが荒いよな、まったく
お互い苦労するじゃないか、なぁ――","ジョゼフの爺さんも人使いが荒いよな、まったく
お互い苦労するじゃないか、なぁ――",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,4
0,,"さて、と――
今回の任務も魔物の調査だな
準備ができたらすぐに向かってくれ","さて、と――
今回の任務も魔物の調査だな
準備ができたらすぐに向かってくれ",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,5
0,,"今回のヤツは相当危険な相手みたいだぜ
くれぐれも気を付けるんだな","今回のヤツは相当危険な相手みたいだぜ
くれぐれも気を付けるんだな",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,6
0,,"新たなコンテンツ《蠢きし影》が
解放されました
ジョゼフからクエストを受注してみましょう","新たなコンテンツ《蠢きし影》が
解放されました
ジョゼフからクエストを受注してみましょう",ui\00_message\quest\q60200011.gmd,\quest\q60200011.arc,q60200011.arc,7
