#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ","しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,4
0,,"バートランド平原北部は、覚者隊も
うかつに手を出せぬ地と聞きます","バートランド平原北部は、覚者隊も
うかつに手を出せぬ地と聞きます",ui\00_message\pawn\talk\stage\feature0009\persona01.gmd,\pw_talk\pt_feature0009_persona01.arc,pt_feature0009_persona01.arc,3
0,,"オーク達は戦力として魔獣や巨人族を使役する
場合もあるとか――恐ろしいですね","オーク達は戦力として魔獣や巨人族を使役する
場合もあるとか――恐ろしいですね",ui\00_message\pawn\talk\stage\feature0009\persona01.gmd,\pw_talk\pt_feature0009_persona01.arc,pt_feature0009_persona01.arc,4
0,,"隊長格のオークがいないか――
き、緊張しますね","隊長格のオークがいないか――
き、緊張しますね",ui\00_message\pawn\talk\stage\feature0009\persona02.gmd,\pw_talk\pt_feature0009_persona02.arc,pt_feature0009_persona02.arc,0
0,,"ドラワンに、がんばって暮らしている
人たちが居ると思うと――
自分も頑張らないとって思います","ドラワンに、がんばって暮らしている
人たちが居ると思うと――
自分も頑張らないとって思います",ui\00_message\pawn\talk\stage\feature0009\persona02.gmd,\pw_talk\pt_feature0009_persona02.arc,pt_feature0009_persona02.arc,1
0,,"あ、危ないです！
棘のついた板や木があちこちに――！","あ、危ないです！
棘のついた板や木があちこちに――！",ui\00_message\pawn\talk\stage\feature0009\persona02.gmd,\pw_talk\pt_feature0009_persona02.arc,pt_feature0009_persona02.arc,2
0,,"この辺りの魔獣、オークに飼われて
いるのでしょうか――？","この辺りの魔獣、オークに飼われて
いるのでしょうか――？",ui\00_message\pawn\talk\stage\feature0009\persona02.gmd,\pw_talk\pt_feature0009_persona02.arc,pt_feature0009_persona02.arc,3
0,,"３００年も占拠されてるガルドノック砦――
いつかは取り返さないと――","３００年も占拠されてるガルドノック砦――
いつかは取り返さないと――",ui\00_message\pawn\talk\stage\feature0009\persona02.gmd,\pw_talk\pt_feature0009_persona02.arc,pt_feature0009_persona02.arc,4
0,,"マスター！
オーク闊歩するこの地では、特に用心を！","マスター！
オーク闊歩するこの地では、特に用心を！",ui\00_message\pawn\talk\stage\feature0009\persona03.gmd,\pw_talk\pt_feature0009_persona03.arc,pt_feature0009_persona03.arc,0
0,,"くっ、やはりこの一帯は荒れていますね
なんとか我らの手で平穏を取り返すことが
できるといいのですが――！","くっ、やはりこの一帯は荒れていますね
なんとか我らの手で平穏を取り返すことが
できるといいのですが――！",ui\00_message\pawn\talk\stage\feature0009\persona03.gmd,\pw_talk\pt_feature0009_persona03.arc,pt_feature0009_persona03.arc,1
0,,"この土埃に混じった強いオーク臭――
服にまで染みそうです","この土埃に混じった強いオーク臭――
服にまで染みそうです",ui\00_message\pawn\talk\stage\feature0009\persona03.gmd,\pw_talk\pt_feature0009_persona03.arc,pt_feature0009_persona03.arc,2
0,,"オークに魔犬、
何が立ち塞がろうとも薙ぎ倒すのみッ！！","オークに魔犬、
何が立ち塞がろうとも薙ぎ倒すのみッ！！",ui\00_message\pawn\talk\stage\feature0009\persona03.gmd,\pw_talk\pt_feature0009_persona03.arc,pt_feature0009_persona03.arc,3
0,,"ガルドノック砦をはじめ、この辺りにも
旧騎士団の施設が多く残っています
もっとも、どこも今や魔物の巣窟でしょうが","ガルドノック砦をはじめ、この辺りにも
旧騎士団の施設が多く残っています
もっとも、どこも今や魔物の巣窟でしょうが",ui\00_message\pawn\talk\stage\feature0009\persona03.gmd,\pw_talk\pt_feature0009_persona03.arc,pt_feature0009_persona03.arc,4
0,,"バートランド北部はオークの敵陣ただ中
いかなる時も油断せぬよう","バートランド北部はオークの敵陣ただ中
いかなる時も油断せぬよう",ui\00_message\pawn\talk\stage\feature0009\persona04.gmd,\pw_talk\pt_feature0009_persona04.arc,pt_feature0009_persona04.arc,0
0,,一度荒廃した地を戻すには、長い年月が必要,一度荒廃した地を戻すには、長い年月が必要,ui\00_message\pawn\talk\stage\feature0009\persona04.gmd,\pw_talk\pt_feature0009_persona04.arc,pt_feature0009_persona04.arc,1
0,,"危険物に注意を
棘や残り火には近寄らぬが得策","危険物に注意を
棘や残り火には近寄らぬが得策",ui\00_message\pawn\talk\stage\feature0009\persona04.gmd,\pw_talk\pt_feature0009_persona04.arc,pt_feature0009_persona04.arc,2
0,,"オークが使役する魔物はさまざま
軍竜や巨人との遭遇時は、戦闘回避も考慮を","オークが使役する魔物はさまざま
軍竜や巨人との遭遇時は、戦闘回避も考慮を",ui\00_message\pawn\talk\stage\feature0009\persona04.gmd,\pw_talk\pt_feature0009_persona04.arc,pt_feature0009_persona04.arc,3
0,,"ガルドノックはグリッテンに匹敵する
旧時代の大要塞
堅牢さはそれ以上とも","ガルドノックはグリッテンに匹敵する
旧時代の大要塞
堅牢さはそれ以上とも",ui\00_message\pawn\talk\stage\feature0009\persona04.gmd,\pw_talk\pt_feature0009_persona04.arc,pt_feature0009_persona04.arc,4
0,,"この荒廃ぶりは、すべて戦鬼どもの所業
まのあたりにすると怒りが湧きますね――","この荒廃ぶりは、すべて戦鬼どもの所業
まのあたりにすると怒りが湧きますね――",ui\00_message\pawn\talk\stage\feature0009\persona05.gmd,\pw_talk\pt_feature0009_persona05.arc,pt_feature0009_persona05.arc,0
0,,"神殿も、そして我々も――
かような地にて日々を営む者たちにこそ
協力し、力を尽くすべきなのでしょう","神殿も、そして我々も――
かような地にて日々を営む者たちにこそ
協力し、力を尽くすべきなのでしょう",ui\00_message\pawn\talk\stage\feature0009\persona05.gmd,\pw_talk\pt_feature0009_persona05.arc,pt_feature0009_persona05.arc,1
0,,"覚者さま、怪我をなさらぬようご注意を
野蛮な木製の棘がそこかしこに
ありますよ","覚者さま、怪我をなさらぬようご注意を
野蛮な木製の棘がそこかしこに
ありますよ",ui\00_message\pawn\talk\stage\feature0009\persona05.gmd,\pw_talk\pt_feature0009_persona05.arc,pt_feature0009_persona05.arc,2
0,,"おお、いやだいやだ
ときどき風に乗ってオーク臭が――！","おお、いやだいやだ
ときどき風に乗ってオーク臭が――！",ui\00_message\pawn\talk\stage\feature0009\persona05.gmd,\pw_talk\pt_feature0009_persona05.arc,pt_feature0009_persona05.arc,3
0,,"ガルドノック砦にフロックヴァルト大橋
いずれも正しき世であれば
勇壮な遺構なのですが","ガルドノック砦にフロックヴァルト大橋
いずれも正しき世であれば
勇壮な遺構なのですが",ui\00_message\pawn\talk\stage\feature0009\persona05.gmd,\pw_talk\pt_feature0009_persona05.arc,pt_feature0009_persona05.arc,4
0,,"オークの大将格がいるんですよね、ここ！
出てきたらぶっ飛ばしてやりましょう！","オークの大将格がいるんですよね、ここ！
出てきたらぶっ飛ばしてやりましょう！",ui\00_message\pawn\talk\stage\feature0009\persona06.gmd,\pw_talk\pt_feature0009_persona06.arc,pt_feature0009_persona06.arc,0
0,,"地図で見たんですけど、北バートランドは
大きな川が2つありました
探検の時は目印になりそうです","地図で見たんですけど、北バートランドは
大きな川が2つありました
探検の時は目印になりそうです",ui\00_message\pawn\talk\stage\feature0009\persona06.gmd,\pw_talk\pt_feature0009_persona06.arc,pt_feature0009_persona06.arc,1
0,,"櫓とかトゲの残骸とか、ずいぶん物騒だなぁ
――あ、でもそうか
敵の懐ですもんね、ここ","櫓とかトゲの残骸とか、ずいぶん物騒だなぁ
――あ、でもそうか
敵の懐ですもんね、ここ",ui\00_message\pawn\talk\stage\feature0009\persona06.gmd,\pw_talk\pt_feature0009_persona06.arc,pt_feature0009_persona06.arc,2
0,,"グリムワーグって、オークとちょっと似てません？
魔物でも飼い主に似るんでしょうか","グリムワーグって、オークとちょっと似てません？
魔物でも飼い主に似るんでしょうか",ui\00_message\pawn\talk\stage\feature0009\persona06.gmd,\pw_talk\pt_feature0009_persona06.arc,pt_feature0009_persona06.arc,3
0,,"この土地にも大きな砦があるんですよね
オークが根城にしてるっていう
元は騎士団の大砦って聞きましたけど","この土地にも大きな砦があるんですよね
オークが根城にしてるっていう
元は騎士団の大砦って聞きましたけど",ui\00_message\pawn\talk\stage\feature0009\persona06.gmd,\pw_talk\pt_feature0009_persona06.arc,pt_feature0009_persona06.arc,4
0,,"覚者さま、言うまでもありませんが
ここぁオーク野郎どもの本拠地です
どっから狙われてるか分かりませんよ","覚者さま、言うまでもありませんが
ここぁオーク野郎どもの本拠地です
どっから狙われてるか分かりませんよ",ui\00_message\pawn\talk\stage\feature0009\persona07.gmd,\pw_talk\pt_feature0009_persona07.arc,pt_feature0009_persona07.arc,0
0,,"ドラワンの村にゃ、なるべく顔出して
やっちゃいかがです？
覚者さまの存在は村の励みになるはずですぜ","ドラワンの村にゃ、なるべく顔出して
やっちゃいかがです？
覚者さまの存在は村の励みになるはずですぜ",ui\00_message\pawn\talk\stage\feature0009\persona07.gmd,\pw_talk\pt_feature0009_persona07.arc,pt_feature0009_persona07.arc,1
0,,"ちっ、血と錆びとオーク臭が
あちこちからしてきやがる――","ちっ、血と錆びとオーク臭が
あちこちからしてきやがる――",ui\00_message\pawn\talk\stage\feature0009\persona07.gmd,\pw_talk\pt_feature0009_persona07.arc,pt_feature0009_persona07.arc,2
0,,"そういや、どっかでオークどもが魔犬を
しつけてるって聞きましたぜ
面倒なことするもんです","そういや、どっかでオークどもが魔犬を
しつけてるって聞きましたぜ
面倒なことするもんです",ui\00_message\pawn\talk\stage\feature0009\persona07.gmd,\pw_talk\pt_feature0009_persona07.arc,pt_feature0009_persona07.arc,3
0,,"ガルドノック砦の周囲にゃ、どっから湧くのか
大量のオークが居付いてるそうです
一掃にゃあ時間がかりそうですぜ","ガルドノック砦の周囲にゃ、どっから湧くのか
大量のオークが居付いてるそうです
一掃にゃあ時間がかりそうですぜ",ui\00_message\pawn\talk\stage\feature0009\persona07.gmd,\pw_talk\pt_feature0009_persona07.arc,pt_feature0009_persona07.arc,4
0,,"オークの懐、バートランド北地――
結構な荒れようですね","オークの懐、バートランド北地――
結構な荒れようですね",ui\00_message\pawn\talk\stage\feature0009\persona08.gmd,\pw_talk\pt_feature0009_persona08.arc,pt_feature0009_persona08.arc,0
0,,"マスター、ここは敵地ですし
休息と補給はいつもより気を付けましょう
ドラワン村のためにも――","マスター、ここは敵地ですし
休息と補給はいつもより気を付けましょう
ドラワン村のためにも――",ui\00_message\pawn\talk\stage\feature0009\persona08.gmd,\pw_talk\pt_feature0009_persona08.arc,pt_feature0009_persona08.arc,1
0,,"いやね、この臭い――
本当に髪や肌に染み込みそう
おまけに埃っぽいし","いやね、この臭い――
本当に髪や肌に染み込みそう
おまけに埃っぽいし",ui\00_message\pawn\talk\stage\feature0009\persona08.gmd,\pw_talk\pt_feature0009_persona08.arc,pt_feature0009_persona08.arc,2
0,,"ベヘモットにコロッサスにグリムワーグ
それにしてもいろいろな魔物を
扱っているものですね、オーク達は","ベヘモットにコロッサスにグリムワーグ
それにしてもいろいろな魔物を
扱っているものですね、オーク達は",ui\00_message\pawn\talk\stage\feature0009\persona08.gmd,\pw_talk\pt_feature0009_persona08.arc,pt_feature0009_persona08.arc,3
0,,"白竜さまと都を守るはずの砦が
まさか魔物の居城になるなんて――
ガルドノック砦を作った人達は考えも
しなかったのでしょうね","白竜さまと都を守るはずの砦が
まさか魔物の居城になるなんて――
ガルドノック砦を作った人達は考えも
しなかったのでしょうね",ui\00_message\pawn\talk\stage\feature0009\persona08.gmd,\pw_talk\pt_feature0009_persona08.arc,pt_feature0009_persona08.arc,4
