#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ってことで、隊としても本腰を入れて
ガーゴイルを駆除することになったんだ","ってことで、隊としても本腰を入れて
ガーゴイルを駆除することになったんだ",ui\00_message\quest\q60208000.gmd,\quest\q60208000.arc,q60208000.arc,4
0,,"《せせらぎの地下聖堂》の
調査は進んでいるか？","《せせらぎの地下聖堂》の
調査は進んでいるか？",ui\00_message\quest\q60213000.gmd,\quest\q60213000.arc,q60213000.arc,5
0,,"この島には珍しく
女神像や彫刻入りの柱といった人工物が
多数残されている地下水路だ
何か得るものがあるかもしれん","この島には珍しく
女神像や彫刻入りの柱といった人工物が
多数残されている地下水路だ
何か得るものがあるかもしれん",ui\00_message\quest\q60213000.gmd,\quest\q60213000.arc,q60213000.arc,6
0,,"内部は危険度の高い魔物が
徘徊していることを確認している
雰囲気に呑まれて気を抜かんようにな","内部は危険度の高い魔物が
徘徊していることを確認している
雰囲気に呑まれて気を抜かんようにな",ui\00_message\quest\q60213000.gmd,\quest\q60213000.arc,q60213000.arc,7
0,,"ふむ、奥まで行っても
手がかりになりそうなものは
見つからなかったか――","ふむ、奥まで行っても
手がかりになりそうなものは
見つからなかったか――",ui\00_message\quest\q60213000.gmd,\quest\q60213000.arc,q60213000.arc,8
0,,"だが、奥にあったという祭壇や
最深部の広場の様子からして
あの建築物が聖堂として
使われていたことはほぼ確実だろう","だが、奥にあったという祭壇や
最深部の広場の様子からして
あの建築物が聖堂として
使われていたことはほぼ確実だろう",ui\00_message\quest\q60213000.gmd,\quest\q60213000.arc,q60213000.arc,9
0,,"この島には元々、川や湖、あるいは木々――
自然の中に存在する何かを
尊ぶ文化があったのかもしれんな","この島には元々、川や湖、あるいは木々――
自然の中に存在する何かを
尊ぶ文化があったのかもしれんな",ui\00_message\quest\q60213000.gmd,\quest\q60213000.arc,q60213000.arc,10
0,,"おお、引き受けてくれるか！
いつも厄介な任務を任せてすまんな","おお、引き受けてくれるか！
いつも厄介な任務を任せてすまんな",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,0
0,,"今回の討伐対象は《翼風高原》に現れた
侵食ゴアサイクロプスだが、
こいつがまた派手に侵食が進んだ個体だ","今回の討伐対象は《翼風高原》に現れた
侵食ゴアサイクロプスだが、
こいつがまた派手に侵食が進んだ個体だ",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,1
0,,"“侵食核”って呼び名らしいが
とにかく頭にイバラみたいなものを
２本も生やしてやがる","“侵食核”って呼び名らしいが
とにかく頭にイバラみたいなものを
２本も生やしてやがる",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,2
0,,"あれは体に回りきった毒が
行き場を失って噴き出したような状態だ
危険度のバロメータと考えても良いだろう","あれは体に回りきった毒が
行き場を失って噴き出したような状態だ
危険度のバロメータと考えても良いだろう",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,3
0,,"侵食が進んだ魔物の凶暴性が増すのは
前に説明した通りだが
あそこまで侵食が進んでしまうと
もう別種の魔物と考えた方がいいだろうな――","侵食が進んだ魔物の凶暴性が増すのは
前に説明した通りだが
あそこまで侵食が進んでしまうと
もう別種の魔物と考えた方がいいだろうな――",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,4
0,,"警戒しておくに越したことはない相手だ
いつもの討伐任務だと思わずに
気を緩めることのないよう向かってくれ","警戒しておくに越したことはない相手だ
いつもの討伐任務だと思わずに
気を緩めることのないよう向かってくれ",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,5
0,,"《翼風高原》に現れた
侵食ゴアサイクロプスはもう見たか？","《翼風高原》に現れた
侵食ゴアサイクロプスはもう見たか？",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,6
0,,"体に生えたイバラのようなものは
“侵食核”といって、体に回りきった毒が
行き場を失って噴き出したような状態だ","体に生えたイバラのようなものは
“侵食核”といって、体に回りきった毒が
行き場を失って噴き出したような状態だ",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,7
0,,"いつもの討伐任務だと思わずに
気を緩めることのないよう討伐に向かってくれ","いつもの討伐任務だと思わずに
気を緩めることのないよう討伐に向かってくれ",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,8
0,,"あの状態になった侵食ゴアサイクロプスを
軽く倒してくるとは、さすがだな！","あの状態になった侵食ゴアサイクロプスを
軽く倒してくるとは、さすがだな！",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,9
0,,"今回の件で、侵食が進んだ敵が相手であっても
調査隊の戦力で討伐が
可能であるということがわかった
調査隊全体の士気向上にもつながるだろう！","今回の件で、侵食が進んだ敵が相手であっても
調査隊の戦力で討伐が
可能であるということがわかった
調査隊全体の士気向上にもつながるだろう！",ui\00_message\quest\q60213001.gmd,\quest\q60213001.arc,q60213001.arc,10
0,,"準備は万端か？
今回の討伐対象は、ただでさえ
危険度の高いベヘモットが
侵食作用によって凶暴化した相手だからな","準備は万端か？
今回の討伐対象は、ただでさえ
危険度の高いベヘモットが
侵食作用によって凶暴化した相手だからな",ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,0
0,,"おまけにヤツが潜む場所も
菌胞がべったりの《菌糸の襲窟》だ
抗侵薬は多めに持って損は無いぞ","おまけにヤツが潜む場所も
菌胞がべったりの《菌糸の襲窟》だ
抗侵薬は多めに持って損は無いぞ",ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,1
0,,"本当なら俺も同行して共に戦いたいんだが
調査隊監督兼エリアマスターというのは
やりがいはあっても
こういう時に自由がききにくくてな――","本当なら俺も同行して共に戦いたいんだが
調査隊監督兼エリアマスターというのは
やりがいはあっても
こういう時に自由がききにくくてな――",ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,2
0,,すまんが、任せたぞ！,すまんが、任せたぞ！,ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,3
0,,"おお、やってくれたか！
これでヤツも少しの間は
大人しくしていることだろう","おお、やってくれたか！
これでヤツも少しの間は
大人しくしていることだろう",ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,4
0,,"怪我をした隊士への何よりの見舞い話になるな
エリアマスターとして
――調査隊監督として礼を言おう！","怪我をした隊士への何よりの見舞い話になるな
エリアマスターとして
――調査隊監督として礼を言おう！",ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,5
0,,"菌胞だらけの《菌糸の襲窟》に潜む
侵食ベヘモットの討伐だからな
抗侵薬は多めに持っていくにこしたことはないだろう
すまんが、任せたぞ！","菌胞だらけの《菌糸の襲窟》に潜む
侵食ベヘモットの討伐だからな
抗侵薬は多めに持っていくにこしたことはないだろう
すまんが、任せたぞ！",ui\00_message\quest\q60213002.gmd,\quest\q60213002.arc,q60213002.arc,6
0,,"実は、あなたにエンナと話をして
きていただきたいのです――
旅人であるあなたになら、エンナも悩み事を
打ち明けるかもしれません","実は、あなたにエンナと話をして
きていただきたいのです――
旅人であるあなたになら、エンナも悩み事を
打ち明けるかもしれません",ui\00_message\quest\q60214000.gmd,\quest\q60214000.arc,q60214000.arc,0
0,,"何か思い悩んでいるようなんですけど
わたしやディリスが訪ねても何も話さないんです
難しい年頃なのかしら――","何か思い悩んでいるようなんですけど
わたしやディリスが訪ねても何も話さないんです
難しい年頃なのかしら――",ui\00_message\quest\q60214000.gmd,\quest\q60214000.arc,q60214000.arc,1
0,,"エンナはつらい思いをして
このエランへ逃げてきた子です
――どうか、話を聞いてやってください","エンナはつらい思いをして
このエランへ逃げてきた子です
――どうか、話を聞いてやってください",ui\00_message\quest\q60214000.gmd,\quest\q60214000.arc,q60214000.arc,2
0,,"えっ、ミューセルさんが
ボクのことを心配してくれてるの？","えっ、ミューセルさんが
ボクのことを心配してくれてるの？",ui\00_message\quest\q60214000.gmd,\quest\q60214000.arc,q60214000.arc,3
0,,うぅん――ボクが悩んでるのは――,うぅん――ボクが悩んでるのは――,ui\00_message\quest\q60214000.gmd,\quest\q60214000.arc,q60214000.arc,4
0,,"あのね、覚者さん
ミューセルさんが直したがってる
《忘却の廃村》への道なんだけど――","あのね、覚者さん
ミューセルさんが直したがってる
《忘却の廃村》への道なんだけど――",ui\00_message\quest\q60214000.gmd,\quest\q60214000.arc,q60214000.arc,5
