#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"灯りの準備は問題ないんで？
見通し悪ぃと何かと厄介ですよ",,ui\00_message\pawn\talk\stage\feature3001\persona07.gmd,\pw_talk\pt_feature3001_persona07.arc,pt_feature3001_persona07.arc,4
0,,"しかし、哀れですね
亡者たちも、好き好んで地上を
さまよっているわけではないでしょうに",,ui\00_message\pawn\talk\stage\feature3005\persona05.gmd,\pw_talk\pt_feature3005_persona05.arc,pt_feature3005_persona05.arc,1
0,,"そういえば、こういう墓地では
死肉を貪る鬼族や巨人も出没するとか――
ぞっとしますね",,ui\00_message\pawn\talk\stage\feature3005\persona05.gmd,\pw_talk\pt_feature3005_persona05.arc,pt_feature3005_persona05.arc,2
0,,"おや、あちこちに骨が
人のものかは解りかねますが
できるだけ踏まないように歩きましょう",,ui\00_message\pawn\talk\stage\feature3005\persona05.gmd,\pw_talk\pt_feature3005_persona05.arc,pt_feature3005_persona05.arc,3
0,,"不吉なる気配を感じます
亡者の発する瘴気なのか
もっと異なる存在のものか――",,ui\00_message\pawn\talk\stage\feature3005\persona05.gmd,\pw_talk\pt_feature3005_persona05.arc,pt_feature3005_persona05.arc,4
0,,"地下墓地かぁ、不気味な雰囲気ですね！
あ、ぼくは怖くないですよ",,ui\00_message\pawn\talk\stage\feature3005\persona06.gmd,\pw_talk\pt_feature3005_persona06.arc,pt_feature3005_persona06.arc,0
0,,"大丈夫ですよ、覚者さま
お化けが出たってアンデッドが来たって
ぼくがなんとかしますから！",,ui\00_message\pawn\talk\stage\feature3005\persona06.gmd,\pw_talk\pt_feature3005_persona06.arc,pt_feature3005_persona06.arc,1
0,,歩くたび、なんかパリパリいいますね！,,ui\00_message\pawn\talk\stage\feature3005\persona06.gmd,\pw_talk\pt_feature3005_persona06.arc,pt_feature3005_persona06.arc,2
0,,"こういう、ちょっと怖いところの方が
冒険は盛り上がりますよね！",,ui\00_message\pawn\talk\stage\feature3005\persona06.gmd,\pw_talk\pt_feature3005_persona06.arc,pt_feature3005_persona06.arc,3
0,,"この奥に、すごい宝や秘密があるかも！
なんだかロマンがありますね",,ui\00_message\pawn\talk\stage\feature3005\persona06.gmd,\pw_talk\pt_feature3005_persona06.arc,pt_feature3005_persona06.arc,4
0,,"しっかし、ここは空気が悪ぃ
あんまり吸いこみたくありませんね",,ui\00_message\pawn\talk\stage\feature3005\persona07.gmd,\pw_talk\pt_feature3005_persona07.arc,pt_feature3005_persona07.arc,0
0,,"アンデッドどもはスケルトンと違い
動きがそんなに速くありません
振り切るのも手ですぜ",,ui\00_message\pawn\talk\stage\feature3005\persona07.gmd,\pw_talk\pt_feature3005_persona07.arc,pt_feature3005_persona07.arc,1
0,,"瘴気のせいってヤツなんでしょうか
埋葬されても出てきちまうなら
棺桶に縛り付けでもしなけりゃなりませんね",,ui\00_message\pawn\talk\stage\feature3005\persona07.gmd,\pw_talk\pt_feature3005_persona07.arc,pt_feature3005_persona07.arc,2
0,,面倒なのが入り込んでなきゃいいんですがね,,ui\00_message\pawn\talk\stage\feature3005\persona07.gmd,\pw_talk\pt_feature3005_persona07.arc,pt_feature3005_persona07.arc,3
0,,"宝がありゃあ貰っていきましょう
不謹慎ですが、亡者より覚者さまに
使われる方が宝も本望でしょう",,ui\00_message\pawn\talk\stage\feature3005\persona07.gmd,\pw_talk\pt_feature3005_persona07.arc,pt_feature3005_persona07.arc,4
0,,"いやね――この咽せる感じ
雰囲気も不気味だし",,ui\00_message\pawn\talk\stage\feature3005\persona08.gmd,\pw_talk\pt_feature3005_persona08.arc,pt_feature3005_persona08.arc,0
0,,"マスター、よければあたしの
傍にいらしてね
亡者からお守りしますから",,ui\00_message\pawn\talk\stage\feature3005\persona08.gmd,\pw_talk\pt_feature3005_persona08.arc,pt_feature3005_persona08.arc,1
0,,"あ！　何か今、踏んじゃったわ
あまり考えないようにしましょう",,ui\00_message\pawn\talk\stage\feature3005\persona08.gmd,\pw_talk\pt_feature3005_persona08.arc,pt_feature3005_persona08.arc,2
0,,"死肉に群がる強力な魔物がいても
おかしくないわね――
十分警戒しましょう",,ui\00_message\pawn\talk\stage\feature3005\persona08.gmd,\pw_talk\pt_feature3005_persona08.arc,pt_feature3005_persona08.arc,3
0,,"墓荒らしと言われたくはないけれど
マスターの役に立つものもあるかもしれないわ
宝箱とか、お供えとか――",,ui\00_message\pawn\talk\stage\feature3005\persona08.gmd,\pw_talk\pt_feature3005_persona08.arc,pt_feature3005_persona08.arc,4
0,,"この辺りの侵食の勢いには
すさまじいものがありますね",,ui\00_message\pawn\talk\stage\feature3006\persona01.gmd,\pw_talk\pt_feature3006_persona01.arc,pt_feature3006_persona01.arc,0
0,,"木々が枯れて、幹まで赤くくすんでいます
侵食が進むとこんな状態になってしまうとは――",,ui\00_message\pawn\talk\stage\feature3006\persona01.gmd,\pw_talk\pt_feature3006_persona01.arc,pt_feature3006_persona01.arc,1
0,,"魔物たちも、ひどく侵食されて
姿形まで変わってしまっていますね",,ui\00_message\pawn\talk\stage\feature3006\persona01.gmd,\pw_talk\pt_feature3006_persona01.arc,pt_feature3006_persona01.arc,2
0,,"こういった場所は必ず魔物やならず者が
潜んでいます
覚者さま、周囲にご注意を",,ui\00_message\pawn\talk\stage\feature3006\persona01.gmd,\pw_talk\pt_feature3006_persona01.arc,pt_feature3006_persona01.arc,3
0,,"この森、かなり侵食が進んでます――
洞窟の中でもないのに菌糸体があちこちに――",,ui\00_message\pawn\talk\stage\feature3006\persona02.gmd,\pw_talk\pt_feature3006_persona02.arc,pt_feature3006_persona02.arc,0
0,,"木が――立ったままで枯れてます
かわいそうに――",,ui\00_message\pawn\talk\stage\feature3006\persona02.gmd,\pw_talk\pt_feature3006_persona02.arc,pt_feature3006_persona02.arc,1
0,,"こ、怖くない――怖くない――
侵食魔から覚者さまをお守りしないと――",,ui\00_message\pawn\talk\stage\feature3006\persona02.gmd,\pw_talk\pt_feature3006_persona02.arc,pt_feature3006_persona02.arc,2
0,,"か、覚者さま
十分周囲に警戒を――",,ui\00_message\pawn\talk\stage\feature3006\persona02.gmd,\pw_talk\pt_feature3006_persona02.arc,pt_feature3006_persona02.arc,3
0,,"むむっ！　これほどまでに大地が
侵食されてしまうとは――",,ui\00_message\pawn\talk\stage\feature3006\persona03.gmd,\pw_talk\pt_feature3006_persona03.arc,pt_feature3006_persona03.arc,0
0,,"マスター！　この辺りの木々――
立ってはいるものの
既に枯れているようです！",,ui\00_message\pawn\talk\stage\feature3006\persona03.gmd,\pw_talk\pt_feature3006_persona03.arc,pt_feature3006_persona03.arc,1
0,,"強力な侵食魔が飛び出してこようと
マスターは私がお守りいたします！",,ui\00_message\pawn\talk\stage\feature3006\persona03.gmd,\pw_talk\pt_feature3006_persona03.arc,pt_feature3006_persona03.arc,2
0,,"こういう場所は魔物が巣くうと
相場が決まっています！
ご注意を",,ui\00_message\pawn\talk\stage\feature3006\persona03.gmd,\pw_talk\pt_feature3006_persona03.arc,pt_feature3006_persona03.arc,3
0,,"この一帯は特に侵食の勢いが激しい
大地も魔物も例外はない",,ui\00_message\pawn\talk\stage\feature3006\persona04.gmd,\pw_talk\pt_feature3006_persona04.arc,pt_feature3006_persona04.arc,0
0,,"周辺の木々は既に枯死している
むろん、草も同様",,ui\00_message\pawn\talk\stage\feature3006\persona04.gmd,\pw_talk\pt_feature3006_persona04.arc,pt_feature3006_persona04.arc,1
0,,"侵食が進んだ魔物はその分危険度が増す
この場の危険度は高いと判断する",,ui\00_message\pawn\talk\stage\feature3006\persona04.gmd,\pw_talk\pt_feature3006_persona04.arc,pt_feature3006_persona04.arc,2
0,,"こういった場所は魔物にとって
かっこうの住処
主よ、常に臨戦態勢を",,ui\00_message\pawn\talk\stage\feature3006\persona04.gmd,\pw_talk\pt_feature3006_persona04.arc,pt_feature3006_persona04.arc,3
0,,"うっ――失礼
あまりにも侵食が進んでいるもので
息を止めてしまいました",,ui\00_message\pawn\talk\stage\feature3006\persona05.gmd,\pw_talk\pt_feature3006_persona05.arc,pt_feature3006_persona05.arc,0
0,,"遠くから見ていた時は
木々が侵食されているのかと思っていましたが
この辺りの森はすでに枯れているのですね",,ui\00_message\pawn\talk\stage\feature3006\persona05.gmd,\pw_talk\pt_feature3006_persona05.arc,pt_feature3006_persona05.arc,1
0,,"侵食が進んで色形が変わった魔物
もう視界に入れたくないほどですよ
いえ、主殿をお守りするために
しっかり目視して戦いますが――",,ui\00_message\pawn\talk\stage\feature3006\persona05.gmd,\pw_talk\pt_feature3006_persona05.arc,pt_feature3006_persona05.arc,2
0,,"こういった探索は、冒険譚には必要な一幕
さぁ行く手の魔物を倒し、進みましょう",,ui\00_message\pawn\talk\stage\feature3006\persona05.gmd,\pw_talk\pt_feature3006_persona05.arc,pt_feature3006_persona05.arc,3
0,,"覚者さま、ここの木々たち
もう枯れちゃってるみたいです！
草も変色してるし――",,ui\00_message\pawn\talk\stage\feature3006\persona06.gmd,\pw_talk\pt_feature3006_persona06.arc,pt_feature3006_persona06.arc,0
0,,"ひどく侵食された魔物がいっぱいいますね
あんなに侵食されても、自分が何だったかって
覚えていられるものなのかなぁ――",,ui\00_message\pawn\talk\stage\feature3006\persona06.gmd,\pw_talk\pt_feature3006_persona06.arc,pt_feature3006_persona06.arc,1
0,,"どこから何が襲ってきても
きっとぼくがお守りしますね！",,ui\00_message\pawn\talk\stage\feature3006\persona06.gmd,\pw_talk\pt_feature3006_persona06.arc,pt_feature3006_persona06.arc,2
0,,"あちこちに菌糸体がはりついてますよぉ
ここ、気持ち悪いなぁ――",,ui\00_message\pawn\talk\stage\feature3006\persona06.gmd,\pw_talk\pt_feature3006_persona06.arc,pt_feature3006_persona06.arc,3
0,,"こりゃまたひでぇもんですね
侵食が進むとこんな有様になっちまうのか",,ui\00_message\pawn\talk\stage\feature3006\persona07.gmd,\pw_talk\pt_feature3006_persona07.arc,pt_feature3006_persona07.arc,0
0,,"なんでぇ、この森は
草も木も、とっくに枯れちまってますよ
色がおかしいのも侵食のせいですかね",,ui\00_message\pawn\talk\stage\feature3006\persona07.gmd,\pw_talk\pt_feature3006_persona07.arc,pt_feature3006_persona07.arc,1
0,,"侵食魔も哀れなもんですね
侵食が進みすぎて、形まで変わっちまって――",,ui\00_message\pawn\talk\stage\feature3006\persona07.gmd,\pw_talk\pt_feature3006_persona07.arc,pt_feature3006_persona07.arc,2
0,,"覚者様、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません",,ui\00_message\pawn\talk\stage\feature3006\persona07.gmd,\pw_talk\pt_feature3006_persona07.arc,pt_feature3006_persona07.arc,3
0,,"こんなに侵食が進んじゃあ
フィンダムのきれいなお花も
もう咲いてないわよね――残念だわ",,ui\00_message\pawn\talk\stage\feature3006\persona08.gmd,\pw_talk\pt_feature3006_persona08.arc,pt_feature3006_persona08.arc,0
0,,"この木――元から赤っぽい色だったと
いうわけではなさそうよ、マスター
侵食されて、そして枯れてしまっているわ",,ui\00_message\pawn\talk\stage\feature3006\persona08.gmd,\pw_talk\pt_feature3006_persona08.arc,pt_feature3006_persona08.arc,1
0,,"赤みがかった侵食魔は
侵食の度合が進んだ個体みたいよ
マスター、特に注意してね",,ui\00_message\pawn\talk\stage\feature3006\persona08.gmd,\pw_talk\pt_feature3006_persona08.arc,pt_feature3006_persona08.arc,2
0,,"マスター、注意してね
敵がどこから来るか分からないし",,ui\00_message\pawn\talk\stage\feature3006\persona08.gmd,\pw_talk\pt_feature3006_persona08.arc,pt_feature3006_persona08.arc,3
0,,"この水路、現在のものではないようです
旧時代の技術のなごりでしょうか",,ui\00_message\pawn\talk\stage\feature3007\persona01.gmd,\pw_talk\pt_feature3007_persona01.arc,pt_feature3007_persona01.arc,0
0,,"淀んだ水路には、時として毒化した
汚水溜まりがあるそうです
念のため、毒への備えはしておきましょう",,ui\00_message\pawn\talk\stage\feature3007\persona01.gmd,\pw_talk\pt_feature3007_persona01.arc,pt_feature3007_persona01.arc,1
0,,"ところどころに、生活品の残骸や扉がありますね
《盗賊の小鍵》があれば、古びた錠も
開けられるかもしれません",,ui\00_message\pawn\talk\stage\feature3007\persona01.gmd,\pw_talk\pt_feature3007_persona01.arc,pt_feature3007_persona01.arc,2
0,,"水路には、小型の魔物が
入り込むことが多いようです
角を曲がる時は特に警戒しましょう",,ui\00_message\pawn\talk\stage\feature3007\persona01.gmd,\pw_talk\pt_feature3007_persona01.arc,pt_feature3007_persona01.arc,3
0,,"足元が滑りやすいです
覚者さま、転びませんよう",,ui\00_message\pawn\talk\stage\feature3007\persona01.gmd,\pw_talk\pt_feature3007_persona01.arc,pt_feature3007_persona01.arc,4
0,,"すごくしっかりした水路ですね
出来てからどれくらい経ってるんでしょう",,ui\00_message\pawn\talk\stage\feature3007\persona02.gmd,\pw_talk\pt_feature3007_persona02.arc,pt_feature3007_persona02.arc,0
0,,"水が淀むと、毒が発生するそうです
変な色の水はご注意を",,ui\00_message\pawn\talk\stage\feature3007\persona02.gmd,\pw_talk\pt_feature3007_persona02.arc,pt_feature3007_persona02.arc,1
0,,"簡単な錠なら、《盗賊の小鍵》で
なんとかなるかも――",,ui\00_message\pawn\talk\stage\feature3007\persona02.gmd,\pw_talk\pt_feature3007_persona02.arc,pt_feature3007_persona02.arc,2
0,,"この水路がちゃんと使えれば
これからも十分人の役に立ちそうですね",,ui\00_message\pawn\talk\stage\feature3007\persona02.gmd,\pw_talk\pt_feature3007_persona02.arc,pt_feature3007_persona02.arc,3
0,,結構、地面がぬるぬるしてますね,,ui\00_message\pawn\talk\stage\feature3007\persona02.gmd,\pw_talk\pt_feature3007_persona02.arc,pt_feature3007_persona02.arc,4
0,,"年季の入った水路ですね！
ここが現役であれば、治水はずっとしっかり
していたはずです",,ui\00_message\pawn\talk\stage\feature3007\persona03.gmd,\pw_talk\pt_feature3007_persona03.arc,pt_feature3007_persona03.arc,0
0,,"毒水にはご注意を！
変色している場所は有毒ですから
入らないようにしてください！",,ui\00_message\pawn\talk\stage\feature3007\persona03.gmd,\pw_talk\pt_feature3007_persona03.arc,pt_feature3007_persona03.arc,1
0,,"もし錠のかかった扉があれば《盗賊の小鍵》を
使いましょう
この手の錠なら開けるはずです",,ui\00_message\pawn\talk\stage\feature3007\persona03.gmd,\pw_talk\pt_feature3007_persona03.arc,pt_feature3007_persona03.arc,2
0,,"この水路がちゃんと使えれば
これからも十分人の役に立ちそうです！",,ui\00_message\pawn\talk\stage\feature3007\persona03.gmd,\pw_talk\pt_feature3007_persona03.arc,pt_feature3007_persona03.arc,3
0,,"湿った所を好む魔物の類がいるかもしれません
警戒して進みましょう！",,ui\00_message\pawn\talk\stage\feature3007\persona03.gmd,\pw_talk\pt_feature3007_persona03.arc,pt_feature3007_persona03.arc,4
0,,古い時代の水路と見受けられる,,ui\00_message\pawn\talk\stage\feature3007\persona04.gmd,\pw_talk\pt_feature3007_persona04.arc,pt_feature3007_persona04.arc,0
0,,"毒素で緑色に変化した水には注意を
体を蝕まれれば、治療が必要に",,ui\00_message\pawn\talk\stage\feature3007\persona04.gmd,\pw_talk\pt_feature3007_persona04.arc,pt_feature3007_persona04.arc,1
0,,"一般的な錠には《盗賊の小鍵》を
閉ざされた部屋には、良きアイテムも",,ui\00_message\pawn\talk\stage\feature3007\persona04.gmd,\pw_talk\pt_feature3007_persona04.arc,pt_feature3007_persona04.arc,2
0,,"水辺を好む魔物には注意を
狭い場所での戦いは、少々不利",,ui\00_message\pawn\talk\stage\feature3007\persona04.gmd,\pw_talk\pt_feature3007_persona04.arc,pt_feature3007_persona04.arc,3
