#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
1,TUTORIAL_STEP_480,"<COL ffdc78>ミッション開始時のスタート位置は２箇所あり、
ランダムでそれぞれ４人ずつに分かれます</COL>

うまく戦力を分散させるため、エントリーボードを
作成する際には募集するジョブと人数を考えて
戦略を立てましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step278.gmd,\tguide\tutorial_guide_278.arc,tutorial_guide_278.arc,1
1,TUTORIAL_STEP_494,"<COL ffdc78>《触芽》は、ヒーラー職の
癒し効果を持つスキルを接触させたり、
エレメントアーチャーの助真の魔眼を使用することで
一時的に活動を停止させることができます</COL>

触芽の活動が停止している間は、狂侵魔への
ダメージを一時的に与えやすい状態になっているため
アタッカー職はその間を見逃さず攻撃しましょう

また、<COL ffdc78>活動が停止している触芽の本数が多いほど
与えられるダメージ量が増加</COL>します",,ui\00_message\tutorial_guide\steps\tutorial_guide_step328.gmd,\tguide\tutorial_guide_328.arc,tutorial_guide_328.arc,1
2,TUTORIAL_STEP_495,"ヒーラー職の活躍により
効率よく狂侵魔を討伐できるようになります

シークレットコアを発現させる時の要領で
積極的に触芽の動きを止めていきましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step328.gmd,\tguide\tutorial_guide_328.arc,tutorial_guide_328.arc,2
0,TUTORIAL_STEP_506,"<COL ffdc78>《鍛練の小部屋》では戦闘のフローや
ジョブ毎の立ち回りの練習を行う事ができます</COL>

また、受付のNPCに話しかける事で
捕獲された数種類の敵と模擬戦闘も行えます

新しいスキルは
鍛練の小部屋で慣らしてから
実戦に出るようにすると安心です",,ui\00_message\tutorial_guide\steps\tutorial_guide_step329.gmd,\tguide\tutorial_guide_329.arc,tutorial_guide_329.arc,0
0,TUTORIAL_STEP_80,"レスタニアには、覚者や住民に襲い来る
多くの敵が徘徊しています
巨大なもの、群れを成すもの
毒や魔力を持つもの、夜間や雨天のみ
登場するものなどさまざまです

<COL ffdc78>レベル（Ｌｖ）が高い敵ほど強力です</COL>
自分のレベルと合った敵と戦いましょう","In Lestania there are many roaming monsters
they move in groups and attack everyone indiscriminately.
And at night or in rain, monsters that use poison or magic appear.

<COL ffdc78>Monsters with higher levels(Lv) are more powerful.</COL>
Fight against enemies that match your level.",ui\00_message\tutorial_guide\steps\tutorial_guide_step33.gmd,\tguide\tutorial_guide_33.arc,tutorial_guide_33.arc,0
1,TUTORIAL_STEP_79,"敵を倒すとレベルアップに必要な
<COL ffdc78>経験値（ＸＰ）</COL>が得られます
時にはアイテムを落とすこともあるため
積極的に立ち向かいましょう

<COL ffdc78>また、敵により弱点となる属性や
狙うべき弱点部位が異なります</COL>
敵の特性を知り、弱点を突くことで
より戦闘は有利になるでしょう","As you defeat monsters you will level up.
<COL ffdc78>You will get Experience Points(XP) per kill.</COL>
And sometimes monsters will drop Items.
Fight monsters aggressively!

<COL ffdc78>Monsters have attributes and weaknesses
Each monster is different as are their weaknesses.</COL>
Know your enemy and target their weak points.
Doing so will give you an advantage.",ui\00_message\tutorial_guide\steps\tutorial_guide_step33.gmd,\tguide\tutorial_guide_33.arc,tutorial_guide_33.arc,1
0,TUTORIAL_STEP_507,"<COL ffdc78>《クランダンジョン》</COL>は
敵を討伐する時間によって
報酬が変わってゆくダンジョンです

制限時間はありませんが
<COL ffdc78>素早く敵を討伐することで
より価値の高い報酬が手に入ります</COL>

また、<COL ffdc78>残り時間を多く残して最奥に潜む
敵を討伐すると、報酬となる宝箱の数が多くなります</COL>
最高の報酬を手にするには仲間との協力が不可欠です",,ui\00_message\tutorial_guide\steps\tutorial_guide_step330.gmd,\tguide\tutorial_guide_330.arc,tutorial_guide_330.arc,0
1,TUTORIAL_STEP_541,"ある探検家が記した《手がかり》が
世界中に散らばっており、
<COL ffdc78>探索できるクランダンジョンは
見つけた手がかりに対応して増えていきます</COL>


※クランダンジョンの探索では
マルチプレイでのエントリーボード検索は
できませんので、<COL ffdc78>招待機能を使って
他のプレイヤーを募集してください</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step330.gmd,\tguide\tutorial_guide_330.arc,tutorial_guide_330.arc,1
0,TUTORIAL_STEP_517,"<COL 78f5ff>《プレイポイントショップ》が開放されました！</COL>

<COL ffdc78>《プレイポイントショップ》</COL>とは
各ジョブのさらなる成長に関わる要素を
プレイポイント（PP）で購入できる施設です",,ui\00_message\tutorial_guide\steps\tutorial_guide_step332.gmd,\tguide\tutorial_guide_332.arc,tutorial_guide_332.arc,0
1,TUTORIAL_STEP_519,"プレイポイントショップは
白竜神殿のレンテンを訪ねることで利用できます

プレイポイントで入手できる様々な要素で
自分のスタイルを極めていきましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step332.gmd,\tguide\tutorial_guide_332.arc,tutorial_guide_332.arc,1
0,TUTORIAL_STEP_522,"<COL 78f5ff>《エリア目視調査》が開放されました！</COL>

<COL ffdc78>エリア目視調査</COL>は各エリアの
フィールドに点在する<COL ffdc78>精霊の火種</COL>を
探索して発見するコンテンツです",,ui\00_message\tutorial_guide\steps\tutorial_guide_step333.gmd,\tguide\tutorial_guide_333.arc,tutorial_guide_333.arc,0
1,TUTORIAL_STEP_523,"発見場所はミニマップにも表示されないため
下記のヒントを参考にフィールドを探索しましょう

<COL ffdc78>＜探索場所のヒント＞

・地形をよく調べる（高低差や壁向こうなど）
・カメラ操作を利用して上下左右を見回してみる</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step333.gmd,\tguide\tutorial_guide_333.arc,tutorial_guide_333.arc,1
2,TUTORIAL_STEP_524,"<COL ffdc78>精霊の火種</COL>を発見するたびに
経験値かプレイポイントのいずれかが獲得できます

また発見数に応じて<COL ffdc78>アチーブメント</COL>で
専用報酬が入るのでチャレンジしてみましょう

<COL ffdc78>※プレイポイントは
　コンテンツ解放をするまでは獲得できません</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step333.gmd,\tguide\tutorial_guide_333.arc,tutorial_guide_333.arc,2
0,TUTORIAL_STEP_528,"<COL 78f5ff>アルケミストに新たなカウンター要素
《カウンテラ・アウルム》が追加されました！</COL>

<COL ffdc78>《カウンテラ・アウルム》とは、
敵が仕掛けてくる攻撃に対して
タイミングよく自身のスキルを放つことで
発動できるカウンター要素です</COL>

※一部の回避／防御スキルでは発動できません",,ui\00_message\tutorial_guide\steps\tutorial_guide_step334.gmd,\tguide\tutorial_guide_334.arc,tutorial_guide_334.arc,0
1,TUTORIAL_STEP_529,"発動に成功すると
<COL ffdc78>自身の体に金を纏わせて敵の攻撃を防ぎ、
また攻撃を仕掛けてきた対象に
錬成物質を付着させることができます</COL>

スキルを放つタイミングに失敗すると
敵の攻撃が直撃してしまうというリスクがあります

しかし、うまく発動できれば
得られる効果は非常に高いといえるでしょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step334.gmd,\tguide\tutorial_guide_334.arc,tutorial_guide_334.arc,1
2,TUTORIAL_STEP_530,"この金を纏う効果は一定時間継続します

<COL ffdc78>効果が継続している間は
攻撃を受けても、自動的に敵の攻撃が
遮断されることが最大の特徴です</COL>

地上、空中、しがみつき中、
どの状態からでも《カウンテラ・アウルム》を
発動することができるので
積極的に発動を狙っていきましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step334.gmd,\tguide\tutorial_guide_334.arc,tutorial_guide_334.arc,2
1,TUTORIAL_STEP_534,"《始まりの洞》から繋がる４つのダンジョンは
<COL ffdc78>その内部も位置関係を同じくして繋がっています</COL>
一番左のダンジョンからは１つ右のダンジョンにしか
移動できません

ダンジョンに入ったらミニマップのアイコンを確認し
<COL ffdc78>他のダンジョンへ通じる扉がどこにあるか</COL>を
把握しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step335.gmd,\tguide\tutorial_guide_335.arc,tutorial_guide_335.arc,1
2,TUTORIAL_STEP_535,"黒騎士の剣には敵対者を感知する力があり、
しばらくすると魔物が呼び寄せられます

少数での討伐が難しい場合、他のメンバーに
助けを求めましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step335.gmd,\tguide\tutorial_guide_335.arc,tutorial_guide_335.arc,2
3,TUTORIAL_STEP_536,"ステージ内に出現する魔物の中でも、《時番群》の
名を持つ魔物は、その一帯を全て討伐すると
<COL ffdc78>ミッションの制限時間が延長</COL>されます

残りの制限時間を確認しながら
臨機応変に対応しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step335.gmd,\tguide\tutorial_guide_335.arc,tutorial_guide_335.arc,3
0,TUTORIAL_STEP_537,"<COL ffdc78>《オンラインショップ》</COL>では
<COL ffdc78>《黄金石》</COL>を使って
覚者の成長や冒険を強力にサポートしてくれる
各種サービスやアイテムを購入することができます

特典や有効期限にも注意しながら
プレイスタイルにあったサービスを
有効に利用しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step336.gmd,\tguide\tutorial_guide_336.arc,tutorial_guide_336.arc,0
0,TUTORIAL_STEP_539,"覚者として日々を過ごしていると、メールを通して
様々なイベントの通知などが送られてきます

メールの内容は
【<KC UI_GAME_MENU>】ゲームメニュー<COL ffdc78>《コミュニケーション》の
《メール》</COL>から確認することができます

また、メールにアイテムが添付されていた場合は
【<KC UI_GAME_MENU>】ゲームメニュー<COL ffdc78>《キャラクター》の
《アイテムポスト》</COL>から受け取ることができます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step337.gmd,\tguide\tutorial_guide_337.arc,tutorial_guide_337.arc,0
1,TUTORIAL_STEP_540,"イベントによっては<COL ffdc78>《イベントコード入力》</COL>による
アイテムの受け取り方法もあります

イベントコードを入手する事があれば
【<KC UI_GAME_MENU>】ゲームメニュー<COL ffdc78>《オンラインショップ》の
《イベントコード入力》</COL>から入力してみましょう

なお、コード入力によるアイテムの受け取りについても
メールを介して《アイテムポスト》から
確認することができます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step337.gmd,\tguide\tutorial_guide_337.arc,tutorial_guide_337.arc,1
0,TUTORIAL_STEP_543,"キャリーからの様々な依頼をこなしていくと
<COL ffdc78>使命の達成度</COL>が上がっていきます

達成度が最大になると、使命がクリアとなります

またその過程で<COL ffdc78>新たなクエスト</COL>が
出現することがあります",,ui\00_message\tutorial_guide\steps\tutorial_guide_step339.gmd,\tguide\tutorial_guide_339.arc,tutorial_guide_339.arc,0
0,TUTORIAL_STEP_544,"キャリーを連れてクエストに出ると
大きな袋と<COL ffdc78>《食料ゲージ》</COL>を持った状態になります

<COL ffdc78>《食料ゲージ》</COL>はキャリーの頭上と
画面右のクエスト名の上に表示される<COL ffdc78>黄色のゲージ</COL>で
キャリーが持っている食料の量を示します",,ui\00_message\tutorial_guide\steps\tutorial_guide_step340.gmd,\tguide\tutorial_guide_340.arc,tutorial_guide_340.arc,0
1,TUTORIAL_STEP_545,"<COL ffdc78>＜食料ゲージの増減＞</COL>

＜食料が増える＞
キャリーは道中、様々な場所を探索して
食料を見つけ出します

食料は<COL ffdc78>キャリーが直接拾う</COL>ことでのみ
増えます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step340.gmd,\tguide\tutorial_guide_340.arc,tutorial_guide_340.arc,1
2,TUTORIAL_STEP_693,"<COL ffdc78>＜食料ゲージの増減＞</COL>

＜食料が減る＞
キャリーが魔物などの攻撃でダメージを受けると
袋の中の<COL ffdc78>食料を落として</COL>しまいます

よりＬV．が高い魔物の攻撃ほど
<COL ffdc78>一度にたくさんの食料を落としてしまう</COL>ので
注意が必要です",,ui\00_message\tutorial_guide\steps\tutorial_guide_step340.gmd,\tguide\tutorial_guide_340.arc,tutorial_guide_340.arc,2
3,TUTORIAL_STEP_694,"<COL ffdc78>＜食料がなくなると…＞</COL>

<COL ffdc78>《食料ゲージ》が０になる</COL>と
そのクエストは失敗となります

失敗すると、<COL ffdc78>もう一度大食堂から出直す</COL>
ことになりますが、クリアまで何度も挑戦することが
できます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step340.gmd,\tguide\tutorial_guide_340.arc,tutorial_guide_340.arc,3
4,TUTORIAL_STEP_695,"<COL ffdc78>＜その他の失敗する要因＞</COL>

キャリーから離れ過ぎて見失ってしまう
リム転移して別の場所へ移動してしまう

これらの行動でも失敗となるため、キャリーの傍から
離れ過ぎないように注意しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step340.gmd,\tguide\tutorial_guide_340.arc,tutorial_guide_340.arc,4
