"0","","ジョブマスター：シーカー","Job Master: Seeker","ui\00_message\npc\npc_class_name.gmd","\npc\npc_common.arc","npc_common.arc","94"
"0","","ここは創造の刺激に満ちていますね","This place is full of inspiration, isn't it?","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","5"
"0","","あぁ！　私の腕前、いつ披露させて
もらえるのでしょう","Oh! When will I have the opportunity
to demonstrate my skills?","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","6"
"0","","素晴らしい――物創りには最高の環境です","Simply wonderful!
A great environment for creating things!","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","7"
"0","","完成品をお見せするのが楽しみです","I look forward to showing you
the finished product!","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","8"
"0","","急いては事を仕損じる、などと言いますよ","We often say that hurrying invites mistakes.","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","9"
"0","","ものを創ることが、これほど魅惑的とは","The creation of things is simply fascinating.","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","10"
"0","","反省します――
もっと、――もっと精進せねばっ！","I will reflect on this --
I must be more diligent!","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","11"
"0","","あぁ、何ということだ――
貴方に異界まで足を運ばせてしまうなど――！
この失点、必ずや取り返してご覧に入れます","Ah, what a gaffe...
To make you travel even to the other world...
I shall endeavor to make up for this loss.","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","12"
"0","","申し訳ありません
あのようなところで倒れてしまうとは
不覚でした――","I apologize.
I never expected to collapse in a place like that.
I am truly sorry.","ui\00_message\pawn\p0005.gmd","\npc\npc_common.arc","npc_common.arc","13"
"0","","覚者さま、体力は万全になさってくださいね
御身の無事こそ第一なのですから","Lord Arisen,
please take good care of your physical health.
Your well-being is our top priority.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","0"
"0","","戦い方で気になること、ですか？
いいえ、特にはございません
お気遣いありがとうございます","Regarding battle tactics, ser?
There is nothing of note at the moment.
I thank you for your concern.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","1"
"0","","戦い方で気になること、ですか？
そうですね――
常に力不足は、実感しているところですが","Concerned about the way we fight?
Well, I always feel that I'm lacking in strength.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","2"
"0","","戦い方で気になること、ですか？
やはり覚者さまも私の戦い方、気になりますか
もっと場に合わせて柔軟に対応できれば、と
思ってはいるのですが――","Are you, too, Lord Arisen,
interested in my fighting style?
I do wish I could be more adaptable
and flexible to the situation at hand.
Yes, it is something I think about――","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","3"
"0","","実は、覚者さまが望まれている通り戦えているのか
悩んでおりまして、その、よろしければ――
自室でご相談に乗っていただけないかと
お手すきの際、自室でベルを鳴らしていただけますか","Actually, Lord Arisen,
I am troubled whether I can fight as desired.
If it's not too much trouble,
could you please ring the bell in your room
when you have a moment to discuss it with me?","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","4"
"0","","覚者さまと旅し、さまざまな景色を共にする――
この時が長く続いて欲しいと感じるこの気持ちは
感情なのでしょうか","Traveling with the Arisen,
experiencing various landscapes together—
Is this feeling of wanting this to continue
for a long time... an emotion?","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","5"
"0","","いかに困難なダンジョン、クエストであれ
望むところです
この身はいつも覚者さまと共に！","No matter how difficult
the dungeon or quest may prove itself,
it is where I wish to be.
This body is always with you, Arisen!","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","6"
"0","","行動不能の失態だけは、避けなければ――","We cannot afford to lose our heads in the sand.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","7"
"0","","足場は常にご注意ください
崖際や水辺以外でも、一見問題なさそうな
場所であれ思わぬ危険が潜んでいるものです","Mind your footing.
Even in places that appear without peril,
unforeseen dangers may lurk.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","8"
"0","","もっと鍛えて強くならなければ！
覚者さまの右腕として、頼りにして頂くために
どんな魔物が現れても、お守りするために！","I must train more and become stronger!
In order to be fit to be relied upon
as the Arisen's right hand man.
To protect you at all cost,
no matter what kind of demons appear!","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","9"
"0","","クラフトも、打ち込んでみると楽しいものです
冒険でもクラフトでも、覚者さまのお役に
立てることに変わりありませんから","Crafting, just like adventuring,
is a fun activity that finds many uses
to an Arisen such as yourself.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","10"
"0","","覚者さま、ニュースの確認もお忘れなく
近くに手ごろなクエストがあるかもしれません","Arisen,
do not neglect to check the news.
There may be a convenient quest nearby.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","11"
"0","","この地には、さまざまな覚者さまが存在し
また多くの我々ポーンが存在します","In this land, there exists many Arisen,
and a good number of us Pawns.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","12"
"0","","そんな中、あなたは私をお選び下さった！
戦徒としてこれ以上の幸せはありません","In such a situation, you have chosen me!
There is no greater happiness as a Myrmidon.","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","13"
"0","","覚者さま、今の私はお役に立っているでしょうか？
職や装備、技など――改善すべきところが
あるのではないかと","Arisen, am I currently of use to you?
Regarding my profession, equipment, and skills.
Are there any areas fit for improvement, perhaps?","ui\00_message\pawn\talk\common\persona01.gmd","\pw_talk\pt_common_persona01.arc","pt_common_persona01.arc","14"
"0","","戦い方で気になること――ですか？
いえ――自分は、特にないです
あっ！　も、もしかして
自分の戦いにダメなところがあったんでしょうか？","The way I fight concerns you?
Nay, not a thing comes to mind.
Ah! Are there flaws in my fighting?","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","0"
"0","","戦い方で気になること――ですか？
や、やっぱり覚者さまも自分の戦い方、
問題があると思われますか――？","Concerned about battle tactics?
The Arisen, indeed,
believes there's aught to be improved upon?","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","1"
"0","","戦い方で気になること、ですか？
じ、実は――
うう――なんでもないです","Is there something that concerns you
about the way we fight?
Well, truth be told...
Err, nevermind.","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","2"
"0","","実は――自室で、覚者さまに戦い方について
相談させていただきたいと思っていたんです
その、ダメなら、無理にとは言いませんけど
もしダメじゃないなら、自室のベルを――","Actually, regarding tactics,
I've been wanting to seek your counsel.
If that suits you,
I would like to ask for your guidance.
Of course, if it's not possible,
I won't force it, but if so,
could you ring the bell in your room...?","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","3"
"0","","覚者さま、あの。クラフトも楽しいですけど、
こうしていろんな場所をご一緒できること――
とても嬉しいです！","Hem, Arisen, ser...
Crafting is fun, but to be able
to accompany you in various places like this...
it brings me great joy!","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","4"
"0","","覚者さまのため、自分は
精一杯がんばりますから――！","For the Arisen,
I shall endeavor to do my best—!","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","5"
"0","","あの、体力は十分気をつけてくださいね
覚者さまに、もしものことがあったら――","Hem, please take care of yourself physically.
If anything should happen to you, Arisen--","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","6"
"0","","うぅ、覚者さまにご迷惑をかけないよう
立ちまわらないと――","Err, I do not wish to trouble you, Arisen.
I'll be right here...","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","7"
"0","","足元にご注意を――
高い所とか、水辺とか、毒の溜まった
ところとか――いろいろありますから","Watch your step.
High up, near water, or in poisoned areas,
there's a lot going on.","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","8"
"0","","――もっと、強くなりますね
どんな敵が来たって、きっと自分が
お守りしますから――！","I will definitely become stronger.
No matter what enemy stands before me,
I will surely protect myself.","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","9"
"0","","どんなダンジョンやクエストでも
覚者さまのためなら――！","No matter what kind of dungeon or quest,
For the sake of the Arisen—!","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","10"
"0","","あ、覚者さま
もしかしたら、ニュースにこの近くで起きてる
クエストが紹介されているかも――","Ah, Lord Arisen.
Mayhaps the news features a quest nearby.","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","11"
"0","","あのう――、たくさんいるポーンの中から
自分を選んでくださったこと
本当にありがとうございます","Um... Thank you so much
for choosing me from amongst so many Pawns.","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","12"
"0","","これからもお供できるよう、頑張りますから――！","I'll do my best to serve you well, Ser!","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","13"
"0","","あのう――今の職で自分、大丈夫でしょうか？
他にも、技とか見た目とか――","Um... Am I okay in my current job position?
Apart from things like skills and appearances...","ui\00_message\pawn\talk\common\persona02.gmd","\pw_talk\pt_common_persona02.arc","pt_common_persona02.arc","14"
"0","","戦い方で気になること？
それはもう、毎度身に染みるほど感じております
もっともっと、鍛錬が必要である――と！","What concerns you about our tactics?
I feel deeply on this topic.
More and more,
training is necessary - that's for sure!","ui\00_message\pawn\talk\common\persona03.gmd","\pw_talk\pt_common_persona03.arc","pt_common_persona03.arc","0"
"0","","戦い方で気になること？
も、もちろん戦いには集中できておりますから
気になることなどございませんとも！","Ah, about the way we fight?
Of course, I concentrate well in battle.
I have no worries about it!","ui\00_message\pawn\talk\common\persona03.gmd","\pw_talk\pt_common_persona03.arc","pt_common_persona03.arc","1"
"0","","戦い方で気になること？
そう、ですね、実は――
いえ、今はまだ、お話しする時ではないでしょう","What concerns you about our tactics?
Yes, well, actually...
No, now is not the time to talk about it.","ui\00_message\pawn\talk\common\persona03.gmd","\pw_talk\pt_common_persona03.arc","pt_common_persona03.arc","2"
"0","","やはり、マスターは気付いておられましたか
私の戦いに足りないもの――
よろしければ、お話を伺わせてください！
さあ早速！　自室でベルを鳴らしましょう！","Did Master indeed notice?
What is missing in my technique...
If it's alright with you,
please allow me to hear your story!
Now then, let's ring the bell
in Your Room right away!","ui\00_message\pawn\talk\common\persona03.gmd","\pw_talk\pt_common_persona03.arc","pt_common_persona03.arc","3"
"0","","うおおおっ！
各地をマスターと回れるこの喜びっ！
うまく言葉にしきれません！","Wow!
What a joy to be able to travel around
with my beloved Master!
I cannot put it into words!","ui\00_message\pawn\talk\common\persona03.gmd","\pw_talk\pt_common_persona03.arc","pt_common_persona03.arc","4"
"0","","マスター、体力は問題ありませんか！？
何をするにも体が資本です
気力体力、常に満タンであってください！","Master, is there any problem with your health!?
The body is the foundation for everything.
Prithee, my Lord, always keep your mental
and physical strength at maximum capacity!","ui\00_message\pawn\talk\common\persona03.gmd","\pw_talk\pt_common_persona03.arc","pt_common_persona03.arc","5"
