"0","","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","ui\00_message\quest\q10310601.gmd","\quest\q10310601.arc","q10310601.arc","87"
"0","","『そんな彼らとの暮らしは実に心地良かったが
　私は“料理の道”を極めるべく旅を始めたのだ――
　いつまでもここにいるわけにはいかない』","『そんな彼らとの暮らしは実に心地良かったが
　私は“料理の道”を極めるべく旅を始めたのだ――
　いつまでもここにいるわけにはいかない』","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","113"
"0","","『翌日――彼らと別れを告げ、再び旅立った
　今こうして私が旅を続けられているのも
　あの時イノシシの群れから救ってくれた
　彼のおかげだ』","『翌日――彼らと別れを告げ、再び旅立った
　今こうして私が旅を続けられているのも
　あの時イノシシの群れから救ってくれた
　彼のおかげだ』","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","114"
"0","","『盗賊故に本当の名は聞けなかったが
　“スニーカー”と名乗った彼は
　今も元気にしているだろうか』","『盗賊故に本当の名は聞けなかったが
　“スニーカー”と名乗った彼は
　今も元気にしているだろうか』","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","115"
"0","","『再びラスニテ山麓へ赴いた時は
　白いイノシシを捕まえて
　またあの鍋を振舞いたい』","『再びラスニテ山麓へ赴いた時は
　白いイノシシを捕まえて
　またあの鍋を振舞いたい』","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","116"
"0","","――隊長
ものすごく長い、料理人の日記のようだが――","――隊長
ものすごく長い、料理人の日記のようだが――","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","117"
"0","","最後まで期待して読んだのに
“古井戸”が出て来なかったじゃないか！
ボクのこの純粋な気持ち、どうしてくれるんだ！","最後まで期待して読んだのに
“古井戸”が出て来なかったじゃないか！
ボクのこの純粋な気持ち、どうしてくれるんだ！","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","118"
"0","","次こそは《古井戸の地図》――
本気のやつを頼むよ！","次こそは《古井戸の地図》――
本気のやつを頼むよ！","ui\00_message\quest\q10310602.gmd","\quest\q10310602.arc","q10310602.arc","119"
"0","","壁の隙間に古い紙が挟まっている――","壁の隙間に古い紙が挟まっている――","ui\00_message\examine_message\quest\quest_examine_q10310602.gmd","\quest\q10310602.arc","q10310602.arc","0"
"0","","何かを示した地図のようだ！","何かを示した地図のようだ！","ui\00_message\examine_message\quest\quest_examine_q10310602.gmd","\quest\q10310602.arc","q10310602.arc","1"
"0","","ツボの中に丸められた紙が入っている――","ツボの中に丸められた紙が入っている――","ui\00_message\examine_message\quest\quest_examine_q10310602.gmd","\quest\q10310602.arc","q10310602.arc","2"
"0","","もしかすると地図かもしれない！","もしかすると地図かもしれない！","ui\00_message\examine_message\quest\quest_examine_q10310602.gmd","\quest\q10310602.arc","q10310602.arc","3"
"0","","何かについて書かれた本だ――
つい最近誰かが読んだ痕跡がある","何かについて書かれた本だ――
つい最近誰かが読んだ痕跡がある","ui\00_message\examine_message\quest\quest_examine_q10310602.gmd","\quest\q10310602.arc","q10310602.arc","4"
"0","","レヤの見たものはこれかもしれない！","レヤの見たものはこれかもしれない！","ui\00_message\examine_message\quest\quest_examine_q10310602.gmd","\quest\q10310602.arc","q10310602.arc","5"
"0","q10310602_00_40","古井戸の地図を探して――","Searching for a Map of the Old Well...","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","0"
"1","q10310602_00_40","《第二防衛区画》へ潜入するために必要な
《古井戸の地図》を探すため
展望城内で情報収集をする","《第二防衛区画》へ潜入するために必要な
《古井戸の地図》を探すため
展望城内で情報収集をする","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","1"
"2","q10310602_00_3963","ソネルから詳細を聞く","Inquire details from Sonel","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","2"
"3","q10310602_00_3964","サムエルから情報を聞く","Hear information from Samuel","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","3"
"4","q10310602_00_3965","ソネルに報告する","Report to Sonel","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","4"
"5","q10310602_00_3966","レヤから情報を聞く","Hear information from Ray","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","5"
"6","q10310602_00_3967","大聖堂で《古井戸の地図》を探す","大聖堂で《古井戸の地図》を探す","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","6"
"7","q10310602_00_3962","見つけた物をソネルに渡す","Deliver the found object to Sonel","ui\00_message\quest_info\q10310602_00.gmd","\quest\q10310602.arc","q10310602.arc","7"
"0","q10310603_00_41","やっぱりこれはボクの杖じゃない","After All, This Is Not My Staff","ui\00_message\quest_info\q10310603_00.gmd","\quest\q10310603.arc","q10310603.arc","0"
"1","q10310603_00_41","奪還した《第二防衛区画》で
ソネルがなくしてしまった
お気に入りの大杖を探す","奪還した《第二防衛区画》で
ソネルがなくしてしまった
お気に入りの大杖を探す","ui\00_message\quest_info\q10310603_00.gmd","\quest\q10310603.arc","q10310603.arc","1"
"2","q10310603_00_3982","ソネルから詳細を聞く","Inquire details from Sonel","ui\00_message\quest_info\q10310603_00.gmd","\quest\q10310603.arc","q10310603.arc","2"
"3","q10310603_00_3983","《第二防衛区画》でソネルの杖を探す","《第二防衛区画》でソネルの杖を探す","ui\00_message\quest_info\q10310603_00.gmd","\quest\q10310603.arc","q10310603.arc","3"
"4","q10310603_00_3984","見つけた物をソネルに渡す","Deliver the found object to Sonel","ui\00_message\quest_info\q10310603_00.gmd","\quest\q10310603.arc","q10310603.arc","4"
"5","q10310603_00_3985","ソネルに話しかける","Speak with Sonel","ui\00_message\quest_info\q10310603_00.gmd","\quest\q10310603.arc","q10310603.arc","5"
"0","","第二防衛区画も無事奪還できたね！
ボクの想定よりかは
少々派手な奪還劇にはなったけど――","第二防衛区画も無事奪還できたね！
ボクの想定よりかは
少々派手な奪還劇にはなったけど――","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","0"
"0","","こうして隊長もピンピンしてるし
結果オーライさ！","こうして隊長もピンピンしてるし
結果オーライさ！","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","1"
"0","","――おいおい
そんな目でボクを見つめないでおくれよ！","――おいおい
そんな目でボクを見つめないでおくれよ！","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","2"
"0","","あれは、あの大砲くんが
ちょっとやんちゃだっただけさ！","あれは、あの大砲くんが
ちょっとやんちゃだっただけさ！","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","3"
"0","","さて――
いよいよ最終防衛区画へ乗り込む
奪還作戦のクライマックス目前なわけだが","さて――
いよいよ最終防衛区画へ乗り込む
奪還作戦のクライマックス目前なわけだが","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","4"
"0","","その前に、隊長に話しておきたいことがあるんだ――","その前に、隊長に話しておきたいことがあるんだ――","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","5"
"0","","実に、大事な話さ
もちろん聞いてくれるよね？","実に、大事な話さ
もちろん聞いてくれるよね？","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","6"
"0","","ボクと隊長の仲だ
必ずそう言ってくれると信じてたよ！","ボクと隊長の仲だ
必ずそう言ってくれると信じてたよ！","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","7"
"0","","実は、以前第一防衛区画で
隊長に見つけてもらった杖なんだけど――","実は、以前第一防衛区画で
隊長に見つけてもらった杖なんだけど――","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","8"
"0","","あれ、やっぱりボクの“相棒”じゃない
気がするんだ！","あれ、やっぱりボクの“相棒”じゃない
気がするんだ！","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","9"
"0","","よく見たら結構奇抜なデザインだし
色合いも一般ウケしないし――
「あれ、こんなだったかな？」って","よく見たら結構奇抜なデザインだし
色合いも一般ウケしないし――
「あれ、こんなだったかな？」って","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","10"
"0","","確かにあの時は、あまりの嬉しさに
「あ、これボクの“相棒”だ！」
って思ったんだけどね","確かにあの時は、あまりの嬉しさに
「あ、これボクの“相棒”だ！」
って思ったんだけどね","ui\00_message\quest\q10310603.gmd","\quest\q10310603.arc","q10310603.arc","11"
